name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Aeromonas media	651	species	4788430	1	0	2.53455e-21
Aeromonas schubertii	652	species	4400034	1	0	0.0
Aeromonas veronii	654	species	7214925	4	0	0.0
Vibrio cholerae	666	species	6170861	6	1	0.0
Vibrio parahaemolyticus	670	species	10344823	1	1	0.0
Vibrio vulnificus	672	species	10215744	2	1	0.0
Grimontia hollisae	673	species	3998273	1	1	0.0
Vibrio mimicus	674	species	8922704	1	0	0.0
Vibrio natriegens	691	species	10692018	1	1	0.0
Plesiomonas	702	genus	0	2	0	0.0
Plesiomonas shigelloides	703	species	3405979	2243	1	1.08516e-07
Haemophilus	724	genus	0	426	0	0.0
Aggregatibacter aphrophilus	732	species	3520359	8	0	4.7419e-154
Pasteurella multocida	747	species	2546987	1	1	0.0
Sebaldella termitidis	826	species	4486650	1	1	0.0
Halothiobacillus neapolitanus	927	species	2582886	1	1	0.0
Selenomonas ruminantium	971	species	3631933	1	1	0.0
Rhodobacter	1060	genus	0	3	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	1	1	0.0
Leuconostoc mesenteroides	1245	species	1966146	5622	0	7.1175e-59
Leuconostoc lactis	1246	species	1788069	3692	0	1.2067e-63
Oenococcus oeni	1247	species	1780517	29	1	2.07093e-07
Leuconostoc carnosum	1252	species	1773468	5603	0	2.76206e-57
Pediococcus acidilactici	1254	species	2131361	3	3	5.1901e-07
Micrococcaceae	1268	family	0	3	0	0.0
Staphylococcus	1279	genus	0	21842	15051	0.0
Staphylococcus aureus	1280	species	7252422	1683074	1540061	0.0849928
Staphylococcus carnosus	1281	species	2605765	126	124	9.17537e-31
Staphylococcus epidermidis	1282	species	3296362	97	0	1.41429e-32
Staphylococcus haemolyticus	1283	species	2629003	22	8	0
Staphylococcus hyicus	1284	species	2472129	81	0	0.0
Staphylococcus simulans	1286	species	2647552	44	44	5.75195e-06
Staphylococcus xylosus	1288	species	8411206	2	2	0.0
Staphylococcus warneri	1292	species	2560716	19	2	2.23259e-06
Staphylococcus schleiferi	1295	species	12494798	176	2	6.918e-52
Deinococcus radiodurans	1299	species	6628921	1	1	5.56248e-08
Streptococcus	1301	genus	0	1476	9	0.0
Streptococcus gordonii	1302	species	3335036	7	5	0
Streptococcus oralis	1303	species	1958690	10156	0	8.83331e-26
Streptococcus sanguinis	1305	species	2388435	386	1	1.54707e-07
Streptococcus suis	1307	species	2683756	5619	4	5.56605e-07
Streptococcus thermophilus	1308	species	3463400	3255	2	2.14478e-07
Streptococcus mutans	1309	species	2017559	531386	501656	0.0968033
Streptococcus agalactiae	1311	species	5721038	870442	788360	0.0555826
Streptococcus pneumoniae	1313	species	2272871	35	1	0.0
Streptococcus pyogenes	1314	species	4096430	42425	1958	0.000182585
Streptococcus anginosus	1328	species	2557124	26	2	0.0
Streptococcus dysgalactiae	1334	species	2149105	30526	15	1.57063e-14
Streptococcus equi	1336	species	2140495	5	4	1.72551e-07
Streptococcus intermedius	1338	species	1963517	27102	51	3.97024e-07
Streptococcus parauberis	1348	species	2143887	110	110	5.16831e-07
Streptococcus uberis	1349	species	1852352	1	1	0.0
Enterococcus faecalis	1351	species	3401628	4732	47	5.62718e-06
Enterococcus faecium	1352	species	5898717	31	28	1.7023e-06
Enterococcus hirae	1354	species	2908247	1	1	0.0
Lactococcus lactis	1358	species	2704731	5097	1	1.36723e-07
Planococcus	1372	genus	0	1	0	0.0
Aerococcus viridans	1377	species	2199877	487	0	8.2216e-74
Bacillus	1386	genus	0	3	3	0.0
Bacillus anthracis	1392	species	17446789	32	0	0
Bacillus cereus	1396	species	9676532	61	8	1.87465e-06
Bacillus coagulans	1398	species	4327944	39	35	2.13046e-06
Bacillus licheniformis	1402	species	8559910	4	4	1.72327e-07
Bacillus megaterium	1404	species	5334474	2	0	0.0
Bacillus mycoides	1405	species	11312355	11	11	3.58584e-07
Lysinibacillus sphaericus	1421	species	14371778	4	0	0
Parageobacillus thermoglucosidans	1426	species	5935916	2	0	0.0
Bacillus thuringiensis	1428	species	10269592	47	0	3.92247e-16
Bacillus atrophaeus	1452	species	4171548	1	1	0.0
Bacillus smithii	1479	species	3381292	1	1	1.09084e-07
Desulfosporosinus orientis	1563	species	5863081	1	1	0.0
Lactobacillus	1578	genus	0	6367	0	0.0
Lactobacillus acidophilus	1579	species	2018718	4	0	0.0
Lactobacillus brevis	1580	species	2493592	27154	158	9.02947e-07
Lactobacillus buchneri	1581	species	2575738	15689	11951	0.00170795
Lactobacillus casei	1582	species	3039836	6068	6068	0.000735449
Lactobacillus delbrueckii	1584	species	1920382	18777	654	0.000126703
Lactobacillus helveticus	1587	species	3148198	15312	4	4.72696e-07
Lactobacillus plantarum	1590	species	8684028	2366	2219	9.40108e-05
Lactobacillus paracasei	1597	species	4200086	8723	44	1.67624e-55
Lactobacillus reuteri	1598	species	2811237	3808	52	6.5875e-07
Lactobacillus acetotolerans	1600	species	1704859	3459	0	1.72648e-48
Lactobacillus amylovorus	1604	species	1977087	4	0	0.0
Lactobacillus fermentum	1613	species	2108824	1651965	1566294	0.281573
Lactobacillus salivarius	1624	species	2663133	1	1	1.38878e-07
Lactobacillus sanfranciscensis	1625	species	1375770	580	0	0.0
Listeria monocytogenes	1639	species	5926303	1673	6	1.75706e-77
Listeria innocua	1642	species	3093113	1671	0	2.23643e-67
Corynebacterium callunae	1721	species	2928683	1	1	0.0
Propionibacterium acnes	1747	species	3361368	13	11	1.31637e-06
Mycobacterium	1763	genus	0	4	2	0.0
Mycobacterium fortuitum	1766	species	6254616	1	0	5.97179e-08
Mycobacterium phlei	1771	species	5349645	2	0	3.02187e-33
Mycobacterium smegmatis	1772	species	20962296	685	614	1.19741e-05
Mycobacterium chelonae	1774	species	5029817	2	0	2.13125e-17
Mycobacterium neoaurum	1795	species	5421267	4	0	1.12331e-28
Mycobacterium vaccae	1810	species	6235754	3	0	8.62416e-33
Amycolatopsis methanolica	1814	species	7237391	1	0	0.0
Rhodococcus	1827	genus	0	1	0	0.0
Actinoplanes missouriensis	1866	species	8773466	4	4	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces glaucescens	1907	species	7623774	2	2	0.0
Nocardiopsis dassonvillei	2014	species	6543312	2	2	0.0
Microbacterium testaceum	2033	species	3982034	1	0	0.0
Pimelobacter simplex	2045	species	5637360	1	0	0.0
Rothia dentocariosa	2047	species	2506025	28	28	3.97275e-06
Gordonia terrae	2055	species	5701501	4	2	0.0
Mycoplasma	2093	genus	0	4	0	0.0
Spiroplasma	2132	genus	0	4	0	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Haloferax mediterranei	2252	species	3904707	1	1	0.0
Marinobacter	2742	genus	0	2	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	14	14	0.0
Homo sapiens	9606	species	3238442024	884	646	7.51483e-08
Siphoviridae	10699	family	47340	6809	4	0.0
Escherichia virus HK022	10742	species	40751	1177	0	2.56657e-14
Podoviridae	10744	family	65210	3	0	0.0
Human herpesvirus 4 type 2	12509	leaf	172764	8	8	1.28059e-05
Burkholderia mallei	13373	species	18282343	1	1	0.0
Lysinibacillus fusiformis	28031	species	4843789	8	0	0
Staphylococcus lugdunensis	28035	species	3479969	2	0	0.0
Streptococcus mitis	28037	species	3110438	10216	2	2.42604e-07
Neisseria weaveri	28091	species	2188497	1	0	1.6848e-07
Alteromonas macleodii	28108	species	5557691	1	0	0.0
Cronobacter sakazakii	28141	species	5648091	64	4	0
Serratia proteamaculans	28151	species	5495657	1192	5	4.34856e-16
Yersinia kristensenii	28152	species	4496569	1027	2	5.2391e-47
Vibrio nigripulchritudo	28173	species	6322155	1	1	0.0
Salmonella enterica	28901	species	6689149	200124	791	1.52237e-06
Staphylococcus saprophyticus	29385	species	3903594	13	13	0.0
Staphylococcus capitis	29388	species	2503265	31694	3	4.84547e-07
Pseudomonas savastanoi	29438	species	6112448	3	0	0.0
Veillonella parvula	29466	species	2132142	1	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	11	4	0
Yersinia aldovae	29483	species	4471090	2	2	0.0
Yersinia frederiksenii	29484	species	4550894	1027	0	3.44973e-47
Yersinia rohdei	29485	species	4372253	178	0	1.49003e-48
Yersinia ruckeri	29486	species	7304941	2	1	0.0
Janthinobacterium	29580	genus	0	1	0	0.0
Rhodobacteraceae	31989	family	0	1	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	6	0	0
Achromobacter denitrificans	32002	species	6226215	8	6	3.60624e-07
Burkholderia	32008	genus	0	4	0	0.0
Methylophilaceae	32011	family	0	1	0	0.0
synthetic construct	32630	species	26537524	14329	5	4.17643e-08
Amycolatopsis mediterranei	33910	species	13655759	5	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	273	6	6.47952e-07
Geobacillus thermodenitrificans	33940	species	3608012	269	0	2.66348e-94
Rahnella	34037	genus	0	34	0	0.0
Rahnella aquatilis	34038	species	5656799	1275	0	1.28143e-12
Moraxella osloensis	34062	species	2649137	1560	0	1.49638e-67
Variovorax paradoxus	34073	species	6817856	5	5	2.70417e-07
Acholeplasma oculi	35623	species	1587120	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	10867	168	0
Nocardia brasiliensis	37326	species	9436348	5	0	1.85402e-43
Nocardia farcinica	37329	species	6376062	5	0	6.24162e-35
Nocardia seriolae	37332	species	8304518	1	1	0.0
Enterococcus casseliflavus	37734	species	3427276	2	2	2.15175e-07
Rhodococcus opacus	37919	species	8880502	1	1	0.0
Corynebacterium vitaeruminis	38305	species	2931780	5	0	1.1571e-24
Acinetobacter johnsonii	40214	species	4081329	20	20	1.80692e-06
Aliivibrio salmonicida	40269	species	4655660	3	1	0.0
Stenotrophomonas	40323	genus	0	1	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	3	1	5.69146e-08
Xenorhabdus bovienii	40576	species	4523083	12	12	8.15223e-08
Sphingomonadaceae	41297	family	0	3	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	2	2	0.0
Corynebacterium urealyticum	43771	species	2342642	5	0	4.28796e-22
Paenibacillus	44249	genus	0	1	0	0.0
Streptococcus cristatus	45634	species	2142100	1172	1	4.65403e-54
Vibrio scophthalmi	45658	species	9728927	1	1	0.0
Salinicoccus	45669	genus	0	426	0	0.0
Staphylococcus pasteuri	45972	species	2559946	3352	10	8.36791e-18
Lactobacillus rhamnosus	47715	species	3484485	16609	66	7.51854e-46
Serratia fonticola	47917	species	12326310	12	1	2.99142e-08
Ralstonia	48736	genus	0	1	0	0.0
Pediococcus damnosus	51663	species	11570178	7249	0	1.86643e-82
Actinomyces meyeri	52773	species	2049088	7	0	0.0
Pantoea	53335	genus	0	1965	0	0.0
Enterococcus durans	53345	species	6143683	6	0	1.46595e-17
Hyphomicrobium denitrificans	53399	species	3723828	1	0	0.0
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Raoultella ornithinolytica	54291	species	13911666	1083	6	0
Streptomyces venezuelae	54571	species	18089227	1	1	0.0
Salmonella bongori	54736	species	4542714	1393	8	0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	0	0.0
Pectobacterium wasabiae	55208	species	5043228	52	2	3.45503e-09
Burkholderia thailandensis	57975	species	9210179	1	0	0.0
Streptococcus macedonicus	59310	species	2142762	495	0	3.63311e-62
Shewanella amazonensis	60478	species	4306142	1	0	0.0
Lactobacillus paraplantarum	60520	species	3139729	10	0	0.0
Burkholderia pyrrocinia	60550	species	7961346	5	0	0.0
Enterobacter asburiae	61645	species	6470569	1578	35	0
Lelliottia amnigena	61646	species	4616371	1572	4	1.55129e-56
Pluralibacter gergoviae	61647	species	5489680	80	8	4.04141e-07
Kluyvera intermedia	61648	species	6166452	5450	6	6.01355e-08
Serratia rubidaea	61652	species	4922834	4	0	0
Aquifex aeolicus	63363	species	1590791	2	0	0.0
Edwardsiella ictaluri	67780	species	3812301	2	1	0.0
Citrobacter rodentium	67825	species	5444283	5105	20	0
Mesorhizobium	68287	genus	0	3	0	0.0
Cupriavidus basilensis	68895	species	8421483	5	3	1.45161e-07
Pseudomonas sp. VLB120	69328	species	5966222	5	0	0
Caulobacter henricii	69395	species	3957288	4	0	3.72712e-07
Macrococcus caseolyticus	69966	species	2219737	11	11	1.66115e-06
Pseudomonas plecoglossicida	70775	species	6233254	1	0	0
Alteromonadaceae	72275	family	0	1	0	0.0
Thermaerobacter marianensis	73919	species	2844696	2	0	0
Pseudomonas balearica	74829	species	4383480	1	0	0
Paraburkholderia caribensis	75105	species	13917408	2	0	2.94929e-36
Pseudomonas mandelii	75612	species	7188564	1	0	0.0
Pseudomonas monteilii	76759	species	5553188	1	0	0
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Streptococcus constellatus	76860	species	1954077	14673	2	1.08743e-27
Pseudomonas mosselii	78327	species	6247860	1	0	0
Erwinia pyrifoliae	79967	species	4072846	2	2	9.05343e-08
Burkholderiales	80840	order	0	4	0	0.0
Delftia acidovorans	80866	species	6767514	2	0	1.60073e-42
Acidovorax avenae	80867	species	5482170	1	1	0.0
Aminobacterium colombiense	81468	species	1980592	1	1	0.0
Rhizobiaceae	82115	family	0	3	0	0.0
Cupriavidus gilardii	82541	species	5578743	8	3	9.35043e-21
Obesumbacterium	82982	genus	0	1	0	0.0
Obesumbacterium proteus	82983	species	5011796	674	0	6.9032e-92
Serratia plymuthica	82996	species	6554843	634	0	5.40125e-14
gamma proteobacterium HdN1	83406	species	4587455	2	2	0.0
Leclercia adecarboxylata	83655	species	4803917	2238	11	1.54258e-07
Mannheimia varigena	85404	species	2201818	1	0	0.0
Bosea	85413	genus	0	3	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	5	2	1.23295e-07
Burkholderia multivorans	87883	species	13696114	5	3	0
Caulobacter segnis	88688	species	4655622	4	0	0.0
Asaia bogorensis	91915	species	3198265	5	0	0.0
Pandoraea apista	93218	species	16769721	1	0	0.0
Pandoraea norimbergensis	93219	species	6167370	7	2	1.35512e-18
Pandoraea pnomenusa	93220	species	11008666	1	0	0.0
Pandoraea pulmonicola	93221	species	5867621	2	0	3.97962e-37
Ramlibacter tataouinensis	94132	species	4493411	1	0	4.32693e-51
Burkholderia cenocepacia	95486	species	15410767	6	0	0.0
Halobacteriovorax marinus	97084	species	3437906	3	3	3.21765e-07
Lactobacillus mucosae	97478	species	2434610	23783	16867	0.00255881
Bacillus sp. OxB-1	98228	species	3594618	2	2	0.0
Streptococcus infantarius	102684	species	1913271	489	0	2.03659e-60
Ralstonia mannitolilytica	105219	species	9915295	115	44	1.73967e-06
Staphylococcus phage phiETA	106284	species	43081	5	0	5.93728e-16
Cupriavidus necator	106590	species	7948767	10	1	0.0
Sinorhizobium medicae	110321	species	6817576	5	5	0.0
Methylobacterium nodulans	114616	species	8839022	1	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	1	0	0.0
Burkholderiaceae	119060	family	0	1	0	0.0
Cupriavidus metallidurans	119219	species	6913352	5	0	1.46663e-17
Pectobacterium	122277	genus	0	28	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	2	0	3.07082e-07
Paraburkholderia fungorum	134537	species	9058983	1	1	0.0
Mycobacterium goodii	134601	species	7105933	50	1	9.88633e-25
Actinoplanes sp. SE50/110	134676	species	9239851	1	1	3.99067e-08
Pseudomonadaceae	135621	family	0	1	0	0.0
Weissella cibaria	137591	species	2577731	15	15	0.0
Isoptericola variabilis	139208	species	3307740	2	2	0.0
Corynebacterium simulans	146827	species	5336673	1	1	0.0
Carnobacterium inhibens	147709	species	2497115	2	2	0.0
Paraburkholderia phymatum	148447	species	8676562	3	3	0.0
Streptococcus lutetiensis	150055	species	1975547	6	0	0.0
Pseudopedobacter saltans	151895	species	4635236	2	1	0.0
Sphingomonas melonis	152682	species	4196755	3	0	0
Nitrosomonas sp. AL212	153948	species	3337023	1	1	0.0
Bacillus toyonensis	155322	species	5025419	7	0	3.59361e-18
Jeotgalibacillus	157226	genus	0	426	0	0.0
Cedecea neteri	158822	species	23867322	4741	46	0
Enterobacter hormaechei	158836	species	11766809	4030	2	0
Collimonas fungivorans	158899	species	5393313	1	0	1.20463e-18
Raoultella	160674	genus	0	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	6	6	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	7	0	0.0
Corynebacterium singulare	161899	species	2830519	1	1	0.0
Mycobacterium sp. JLS	164757	species	6048425	5	0	1.76713e-28
Alicycliphilus denitrificans	179636	species	4953232	2	0	1.48886e-07
Delftia tsuruhatensis	180282	species	7195716	2	0	1.98699e-43
Erwinia billingiae	182337	species	5372268	5	2	0
Staphylococcus phage 13	186153	species	42722	1	0	0.0
Lambdavirus	186765	genus	0	705	0	0.0
Bacillaceae	186817	family	0	426	0	0.0
Pediococcus claussenii	187452	species	2958378	7214	0	2.85559e-61
Ralstonia insidiosa	190721	species	12164766	54	15	6.03468e-07
Rhodococcus aetherivorans	191292	species	5922748	1	0	3.96839e-59
Planococcus maritimus	192421	species	3280721	1	1	0.0
Streptococcus pasteurianus	197614	species	2100077	426	0	9.21789e-63
Pseudomonas koreensis	198620	species	12292986	2	2	6.7706e-08
Pseudomonas poae	200451	species	5512241	4	0	0.0
Planococcus rifietoensis	200991	species	3505011	1	0	0.0
Dickeya	204037	genus	0	1	0	0.0
Dickeya dadantii	204038	species	4922802	2	0	8.36853e-192
Dickeya zeae	204042	species	4675379	10	9	1.57734e-07
Herminiimonas arsenicoxydans	204773	species	3424307	1	0	1.07681e-07
Novosphingobium pentaromativorans	205844	species	5457578	2	0	0.0
Enterobacter kobei	208224	species	4927478	7	0	0
Escherichia albertii	208962	species	4679521	254112	421	5.33944e-06
Mycobacterium sp. JS623	212767	species	7221766	7	0	2.15187e-27
Treponema caldarium	215591	species	3239340	4	4	0.0
Erwinia sp. Ejp617	215689	species	3957675	3	2	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	6	0	6.72908e-07
Thalassospira xiamenensis	220697	species	4768950	1	1	0.0
Methylobacterium populi	223967	species	5848997	9	5	4.45919e-07
Belliella baltica	232259	species	4196595	2	0	0.0
Alteromonas stellipolaris	233316	species	9533996	3	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	22683	0	2.91154e-59
Klebsiella variicola	244366	species	10894097	2144	12	0
Staphylococcus equorum	246432	species	8544915	42	4	6.35032e-08
Cupriavidus pinatubonensis	248026	species	7255290	6	6	0.0
Fictibacillus arsenicus	255247	species	4055461	1	1	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	10154	0	2.60598e-27
Staphylococcus phage 77	259901	species	41708	8519	0	1.89334e-11
Paraburkholderia phytofirmans	261302	species	8214658	1	0	0.0
Yersinia aleksiciae	263819	species	4000307	1	1	9.29873e-08
Ferrimonadaceae	267892	family	0	1	0	0.0
Methylobacterium aquaticum	270351	species	7557960	1	1	4.87873e-08
Collimonas arenae	279058	species	15078336	2	0	0.0
Staphylococcus pseudintermedius	283734	species	4509494	3	0	0.0
Phenylobacterium zucineum	284016	species	4379231	5	1	3.25678e-22
Alteromonas addita	287094	species	4649146	3	0	0.0
Enterobacter ludwigii	299767	species	4952770	1040	2	0
Persephonella marina	309805	species	1983966	2	0	0.0
Emticicia oligotrophica	312279	species	5220361	2	2	0.0
Alteromonas mediterranea	314275	species	5274170	1	0	0.0
Psychromonas sp. CNPT3	314282	species	3052410	189	0	7.81874e-103
Streptococcus gallolyticus	315405	species	2285714	49	22	1.61571e-07
Staphylococcus phage PT1028	320831	species	15603	17201	0	0.319873
Candidatus Accumulibacter phosphatis	327160	species	5306133	1	0	1.28123e-53
Salmonella phage SE1	329864	species	41941	1	0	0.0
Bradyrhizobium sp. S23321	335659	species	7231841	5	5	0.0
Erwinia tasmaniensis	338565	species	4067864	6	2	0.0
Herbaspirillum hiltneri	341045	species	4965474	1	0	0.0
Burkholderia oklahomensis	342113	species	7224347	1	0	0.0
Micavibrio aeruginosavorus	349221	species	2470296	1	0	0
Corynebacterium marinum	349751	species	2729219	5	0	0.0
Geobacter uraniireducens	351604	species	5136364	2	2	0.0
Acidovorax sp. KKS102	358220	species	5196935	1	0	3.9301e-19
Yersinia similis	367190	species	4964409	4	2	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	2	0	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	702	0	0.0
Lactobacillus backii	375175	species	14123253	3768	0	1.41777e-80
Halotalea alkalilenta	376489	species	4387428	1	1	0.0
Staphylococcus phage phiNM3	387909	species	44061	8520	0	0
Terriglobus roseus	392734	species	5227858	1	1	0.0
Coraliomargarita akajimensis	395922	species	3750771	7	3	0.0
Barnesiella viscericola	397865	species	3076856	3	0	0.0
Enterobacter sp. 638	399742	species	4676461	40	4	0.0
Shewanella piezotolerans	404011	species	5396476	1	1	0.0
Salinicoccus halodurans	407035	species	2778379	4	0	0.0
Streptomyces xiamenensis	408015	species	5961401	1	0	0.0
Cronobacter	413496	genus	0	1352	0	0.0
Cronobacter dublinensis	413497	species	4628405	2351	4	1.28022e-51
Cronobacter muytjensii	413501	species	4364114	21	3	8.48827e-08
Cronobacter turicensis	413502	species	4599092	926	0	6.90508e-55
Cronobacter malonaticus	413503	species	4516853	40	6	0
Enterobacteria phage cdtI	414970	species	47021	2619	0	0
Rhizobium sp. IRBG74	424182	species	5464982	1	0	8.38038e-08
Methylobacterium sp. 4-46	426117	species	7737025	2	0	0.0
Staphylococcus phage tp310-3	445517	species	42973	1	0	0.0
Pantoea vagans	470934	species	4888338	98	3	0
Methanosphaerula palustris	475088	species	2922917	1	1	0.0
Paenibacillus riograndensis	483937	species	7919576	1	1	0.0
Serratia sp. SCBI	488142	species	5101896	2	1	0.0
Burkholderia metallica	488729	species	7424240	1	1	0.0
Kosakonia oryzae	497725	species	5303342	3868	4	0
Cronobacter universalis	535744	species	4436873	12	1	0.0
Stx2-converting phage 1717	563769	species	62147	3729	0	3.55299e-14
Enterobacteria phage YYZ-2008	564886	species	54896	2299	0	1.65008e-12
Photorhabdus temperata	574560	species	5147098	11046	0	1.62377e-47
Staphylococcus phage Ipla88	575608	species	42526	5	0	8.20156e-17
Bacillus cytotoxicus	580165	species	4094159	30	30	0.0
Pseudomonas chlororaphis	587753	species	16842584	6	0	0
Pantoea sp. At-9b	592316	species	6312783	612	2	1.75482e-07
Sphingobium sp. SYK-6	627192	species	4348133	2	0	0.0
Bacillus beveridgei	632773	species	3582268	1	1	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	1	0	0.0
Pandoraea vervacti	656178	species	5761453	4	4	2.57508e-07
Bacillus bombysepticus	658666	species	5873592	4	0	3.26288e-18
Bacillus sp. 1NLA3E	666686	species	4815602	1	1	0.0
Staphylococcus phage P954	668618	species	40761	8519	0	0.052893
Propionibacterium sp. oral taxon 193	671223	species	2649207	1	0	2.25426e-18
Rhodoplanes sp. Z2-YC6860	674703	species	8193889	1	0	3.99582e-64
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	5304	32	0
Novosphingobium sp. PP1Y	702113	species	5313905	2	0	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	7	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	10157	1	3.34685e-27
Salmonella phage ST160	714583	species	40986	1	0	0.0
Rahnella sp. Y9602	741091	species	5614252	1275	0	1.39726e-12
Methylophaga frappieri	754477	species	2745290	1	1	0.0
Serratia sp. AS12	768490	species	5443009	1	0	2.83665e-19
Serratia sp. AS13	768493	species	5442549	1	0	2.83062e-19
