name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Staphylococcus	1279	genus	0	17254	10779	0.0
Staphylococcus aureus	1280	species	7252422	1984751	1837588	0.0889124
Staphylococcus carnosus	1281	species	2605765	40	38	7.69055e-30
Staphylococcus epidermidis	1282	species	3296362	211	11	1.11178e-06
Staphylococcus haemolyticus	1283	species	2629003	18	2	8.60382e-20
Staphylococcus hyicus	1284	species	2472129	14	0	0.0
Staphylococcus simulans	1286	species	2647552	2	2	0.0
Staphylococcus warneri	1292	species	2560716	19	1	2.35463e-06
Staphylococcus schleiferi	1295	species	12494798	283	0	5.79375e-45
Deinococcus radiodurans	1299	species	6628921	1	1	0.0
Streptococcus	1301	genus	0	1371	4	0.0
Streptococcus gordonii	1302	species	3335036	5	4	0.0
Streptococcus oralis	1303	species	1958690	9582	0	1.75477e-22
Streptococcus sanguinis	1305	species	2388435	1324	0	8.80957e-50
Streptococcus suis	1307	species	2683756	7492	0	1.71315e-32
Streptococcus thermophilus	1308	species	3463400	2370	0	1.17537e-42
Streptococcus mutans	1309	species	2017559	648886	606460	0.104997
Streptococcus agalactiae	1311	species	5721038	834883	750420	0.0473665
Streptococcus pneumoniae	1313	species	2272871	24	1	0.0
Streptococcus pyogenes	1314	species	4096430	53116	2520	0.000217023
Streptococcus anginosus	1328	species	2557124	12	3	4.75597e-23
Streptococcus dysgalactiae	1334	species	2149105	22573	4	1.63778e-15
Streptococcus equi	1336	species	2140495	4	3	1.52835e-07
Streptococcus intermedius	1338	species	1963517	36028	18	3.53404e-07
Streptococcus parauberis	1348	species	2143887	21	21	3.05185e-07
Enterococcus faecalis	1351	species	3401628	3703	0	5.94548e-55
Enterococcus faecium	1352	species	5898717	14	14	6.64608e-07
Enterococcus hirae	1354	species	2908247	1	1	0.0
Lactococcus lactis	1358	species	2704731	4604	1	1.7458e-51
Planococcus	1372	genus	0	1	0	0.0
Aerococcus viridans	1377	species	2199877	865	0	5.74348e-51
Bacillus amyloliquefaciens	1390	species	5608910	1	0	0.0
Bacillus anthracis	1392	species	17446789	4	0	0
Brevibacillus brevis	1393	species	6296436	2	2	0.0
Bacillus cereus	1396	species	9676532	13	6	1.3505e-07
Bacillus coagulans	1398	species	4327944	3	1	0.0
Bacillus mycoides	1405	species	11312355	6	6	1.73281e-07
Bacillus subtilis	1423	species	7550081	1	0	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	3	0	0.0
Bacillus thuringiensis	1428	species	10269592	3	0	0.0
Geobacillus kaustophilus	1462	species	3592666	1	0	0.0
Lactobacillus	1578	genus	0	7117	1	0.0
Lactobacillus acidophilus	1579	species	2018718	4	0	0.0
Lactobacillus brevis	1580	species	2493592	34635	102	2.67213e-07
Lactobacillus buchneri	1581	species	2575738	19010	11629	0.00148074
Lactobacillus casei	1582	species	3039836	9954	9954	0.0010708
Lactobacillus delbrueckii	1584	species	1920382	13508	1124	0.000193485
Lactobacillus helveticus	1587	species	3148198	7482	0	1.94562e-42
Lactobacillus plantarum	1590	species	8684028	2108	2045	7.69299e-05
Lactobacillus paracasei	1597	species	4200086	11826	21	7.3177e-43
Lactobacillus reuteri	1598	species	2811237	4660	49	5.83821e-07
Lactobacillus acetotolerans	1600	species	1704859	4506	0	2.57408e-38
Lactobacillus amylovorus	1604	species	1977087	5	1	1.65922e-07
Lactobacillus fermentum	1613	species	2108824	1857937	1762585	0.280116
Lactobacillus salivarius	1624	species	2663133	5	5	6.15241e-07
Lactobacillus sanfranciscensis	1625	species	1375770	173	0	0.0
Listeria monocytogenes	1639	species	5926303	1547	0	1.66045e-64
Listeria innocua	1642	species	3093113	1547	0	6.47011e-57
Propionibacterium acnes	1747	species	3361368	1114	1029	0.000108076
Mycobacterium	1763	genus	0	1	0	0.0
Mycobacterium fortuitum	1766	species	6254616	4	0	2.08695e-07
Mycobacterium smegmatis	1772	species	20962296	437	437	6.76383e-06
Rhodococcus	1827	genus	0	1	0	0.0
Pimelobacter simplex	2045	species	5637360	90	90	0.0
Mycoplasma	2093	genus	0	4	0	0.0
Spiroplasma	2132	genus	0	4	0	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	3	3	2.74831e-07
Marinobacter	2742	genus	0	2	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	4	4	0.0
Homo sapiens	9606	species	3238442024	90987	69199	7.23233e-06
Siphoviridae	10699	family	47340	6480	1	0.0
Escherichia virus HK022	10742	species	40751	1901	0	2.96766e-14
Human herpesvirus 4 type 2	12509	leaf	172764	452	449	0.000824471
Lysinibacillus fusiformis	28031	species	4843789	2	0	0.0
Staphylococcus lugdunensis	28035	species	3479969	1	0	0.0
Streptococcus mitis	28037	species	3110438	9621	5	4.29642e-07
Neisseria weaveri	28091	species	2188497	1	0	1.49272e-07
Cronobacter sakazakii	28141	species	5648091	56	4	1.57216e-07
Serratia proteamaculans	28151	species	5495657	1545	3	7.7161e-08
Yersinia kristensenii	28152	species	4496569	899	0	1.79999e-36
Salmonella enterica	28901	species	6689149	106932	150	1.00186e-06
Staphylococcus saprophyticus	29385	species	3903594	6	6	0.0
Staphylococcus capitis	29388	species	2503265	21778	1	1.21954e-17
Microlunatus phosphovorus	29405	species	5683123	1	1	0.0
Pseudomonas savastanoi	29438	species	6112448	6	0	0.0
Veillonella parvula	29466	species	2132142	1	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	8	4	1.8782e-07
Yersinia frederiksenii	29484	species	4550894	903	0	1.31866e-36
Yersinia rohdei	29485	species	4372253	498	0	1.00099e-36
Yersinia ruckeri	29486	species	7304941	4	2	0.0
Burkholderia	32008	genus	0	1	0	0.0
synthetic construct	32630	species	26537524	17515	84	1.06282e-06
Acidobacterium capsulatum	33075	species	4127356	1	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	332	3	1.79896e-78
Geobacillus thermodenitrificans	33940	species	3608012	329	0	3.00952e-81
Geobacillus thermoleovorans	33941	species	5320134	1	0	0.0
Melissococcus plutonius	33970	species	2059558	1	0	0.0
Rahnella	34037	genus	0	7	0	0.0
Rahnella aquatilis	34038	species	5656799	1116	0	1.68192e-67
Moraxella osloensis	34062	species	2649137	4372	1996	0.000205679
Acholeplasma oculi	35623	species	1587120	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	14464	303	1.60924e-07
Pseudomonas cichorii	36746	species	5986012	1	0	0.0
Erythrobacter litoralis	39960	species	3151875	1	1	0.0
Oligotropha carboxidovorans	40137	species	5740737	1	1	0.0
Stenotrophomonas maltophilia	40324	species	6512435	49	48	2.35774e-06
Xenorhabdus bovienii	40576	species	4523083	1	1	0.0
Tolumonas auensis	43948	species	3471292	1	1	9.41132e-08
Macacine herpesvirus 4	45455	species	171096	3	0	1.71688e-41
Streptococcus cristatus	45634	species	2142100	1999	0	6.69985e-39
Salinicoccus	45669	genus	0	142	0	0.0
Staphylococcus pasteuri	45972	species	2559946	4218	23	6.81458e-13
Lactobacillus rhamnosus	47715	species	3484485	23107	29	3.90482e-35
Bibersteinia trehalosi	47735	species	2411529	5	0	0.0
Serratia fonticola	47917	species	12326310	10	7	1.32519e-07
Pediococcus damnosus	51663	species	11570178	8315	0	4.36821e-64
Tetragenococcus halophilus	51669	species	2476095	1	1	0.0
Brachyspira pilosicoli	52584	species	2635825	1	0	0.0
Actinomyces meyeri	52773	species	2049088	4	0	0.0
Pantoea	53335	genus	0	2451	0	0.0
Raoultella ornithinolytica	54291	species	13911666	299	1	5.74458e-32
Salmonella bongori	54736	species	4542714	1871	10	4.56009e-07
Sediminispirochaeta smaragdinae	55206	species	4653970	3	1	7.0197e-08
Pectobacterium wasabiae	55208	species	5043228	31	3	1.37216e-09
Staphylococcus phage 187	55511	species	39620	3	0	5.75496e-16
Colwellia sp. MT41	58049	species	4337945	1	1	0.0
Streptococcus macedonicus	59310	species	2142762	866	0	1.07196e-15
Shewanella amazonensis	60478	species	4306142	1	1	0.0
Shewanella sp. MR-4	60480	species	4706287	1	1	0.0
Enterobacter asburiae	61645	species	6470569	2139	22	5.09612e-07
Lelliottia amnigena	61646	species	4616371	1269	1	0
Pluralibacter gergoviae	61647	species	5489680	28	3	2.38568e-21
Kluyvera intermedia	61648	species	6166452	8073	6	1.97139e-07
Serratia rubidaea	61652	species	4922834	5	0	0
Aquifex aeolicus	63363	species	1590791	2	0	0.0
Edwardsiella ictaluri	67780	species	3812301	3	0	0
Citrobacter rodentium	67825	species	5444283	7547	19	2.25584e-07
Actinobacillus succinogenes	67854	species	2319663	1	1	1.40837e-07
Pseudomonas sp. VLB120	69328	species	5966222	2	0	0.0
Staphylococcus condimenti	70255	species	2659676	1	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	1	0	0.0
Shewanella oneidensis	70863	species	5131424	1	0	0.0
Photobacterium profundum	74109	species	6403280	1	1	5.10199e-08
Pseudomonas mandelii	75612	species	7188564	1	0	0.0
Pseudomonas monteilii	76759	species	5553188	3	0	0.0
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Streptococcus constellatus	76860	species	1954077	20877	2	1.85298e-12
Pseudomonas mosselii	78327	species	6247860	1	0	0.0
Erwinia pyrifoliae	79967	species	4072846	1	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	1	0	0.0
Aminobacterium colombiense	81468	species	1980592	2	2	0.0
Frateuria aurantia	81475	species	3603458	2	0	0.0
Cupriavidus gilardii	82541	species	5578743	3	3	0.0
Obesumbacterium	82982	genus	0	1	0	0.0
Obesumbacterium proteus	82983	species	5011796	118	0	6.76803e-94
Serratia plymuthica	82996	species	6554843	638	1	5.91968e-08
gamma proteobacterium HdN1	83406	species	4587455	2	1	0.0
Leclercia adecarboxylata	83655	species	4803917	2926	9	3.85139e-15
Gordonia polyisoprenivorans	84595	species	5844299	4	4	0.0
Mannheimia varigena	85404	species	2201818	1	0	0.0
Asaia bogorensis	91915	species	3198265	5	0	0.0
Lactobacillus mucosae	97478	species	2434610	23908	12870	0.00173085
Bacillus sp. OxB-1	98228	species	3594618	3	1	0.0
Streptococcus infantarius	102684	species	1913271	868	0	1.71549e-07
Nostoc sp. PCC 7120	103690	species	7211789	3	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	51	51	1.68038e-06
Methylibium petroleiphilum	105560	species	4643639	1	1	0.0
Staphylococcus phage phiETA	106284	species	43081	9	0	3.86064e-17
Bradyrhizobium sp. ORS 278	114615	species	7456587	98	98	0.0
Methylobacterium nodulans	114616	species	8839022	1	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	3	0	0.0
Oscillatoria acuminata	118323	species	7804270	1	1	0.0
Pectobacterium	122277	genus	0	11	0	0.0
Weissella cibaria	137591	species	2577731	10	10	0.0
Carnobacterium inhibens	147709	species	2497115	3	0	0.0
Paraburkholderia phymatum	148447	species	8676562	1	1	0.0
Streptococcus lutetiensis	150055	species	1975547	3	0	4.94929e-17
Bacillus toyonensis	155322	species	5025419	1	0	0.0
Jeotgalibacillus	157226	genus	0	142	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	3	0	0.0
Cedecea neteri	158822	species	23867322	5642	24	0
Enterobacter hormaechei	158836	species	11766809	2897	3	9.57228e-08
Anaeromyxobacter dehalogenans	161493	species	5021404	4	4	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	4	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	1	0	0.0
Erwinia billingiae	182337	species	5372268	2	0	3.28154e-19
Lambdavirus	186765	genus	0	625	0	0.0
Bacillaceae	186817	family	0	142	0	0.0
Pediococcus claussenii	187452	species	2958378	8285	0	3.34138e-48
Ralstonia insidiosa	190721	species	12164766	97	97	0.0
Synechococcus sp. PCC 7117	195498	species	3432101	1	0	0.0
Streptococcus pasteurianus	197614	species	2100077	308	2	3.11871e-07
Pseudomonas koreensis	198620	species	12292986	1	0	0.0
Methylocella silvestris	199596	species	4305430	106	0	0.0
Pseudomonas poae	200451	species	5512241	1	0	0.0
Dickeya	204037	genus	0	2	0	0.0
Dickeya dadantii	204038	species	4922802	1	0	6.63636e-08
Dickeya zeae	204042	species	4675379	3	0	0
Novosphingobium pentaromativorans	205844	species	5457578	4	0	0.0
Enterobacter kobei	208224	species	4927478	5	0	2.95699e-18
Carnobacterium sp. 17-4	208596	species	2685399	1	1	0.0
Escherichia albertii	208962	species	4679521	278104	260	3.8533e-06
Treponema caldarium	215591	species	3239340	2	2	0.0
Erwinia sp. Ejp617	215689	species	3957675	1	1	0.0
Methylobacterium populi	223967	species	5848997	106	0	0.0
Corynebacterium halotolerans	225326	species	3222008	1	1	0.0
Pseudomonas alkylphenolia	237609	species	5764622	1	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	24165	0	1.80442e-47
Klebsiella variicola	244366	species	10894097	4318	1	3.81092e-15
Staphylococcus equorum	246432	species	8544915	22	3	1.12527e-07
Ethanoligenens harbinense	253239	species	3008576	1	0	1.08588e-07
Fictibacillus arsenicus	255247	species	4055461	1	1	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	9586	0	1.24283e-23
Staphylococcus phage 77	259901	species	41708	2656	0	1.70735e-13
Yersinia aleksiciae	263819	species	4000307	1	0	0.0
Methylobacterium aquaticum	270351	species	7557960	106	0	0.0
Bombyx mori nucleopolyhedrovirus	271108	species	128413	184	0	0.00046705
Collimonas arenae	279058	species	15078336	3	0	0.0
Staphylococcus pseudintermedius	283734	species	4509494	5	1	0.0
Phenylobacterium zucineum	284016	species	4379231	1	1	0.0
Alcanivorax dieselolei	285091	species	4928223	1	1	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	4	0	2.54864e-25
Enterobacter ludwigii	299767	species	4952770	1058	1	8.65916e-08
Persephonella marina	309805	species	1983966	2	0	0.0
Emticicia oligotrophica	312279	species	5220361	1	1	0.0
Psychromonas sp. CNPT3	314282	species	3052410	314	0	3.74713e-75
Streptococcus gallolyticus	315405	species	2285714	15	4	2.86224e-07
Staphylococcus phage PT1028	320831	species	15603	22024	0	0.371387
Staphylococcus phage phiETA3	326037	species	43282	3	0	1.16343e-18
Psychrobacter sp. PRwf-1	349106	species	2995049	25	25	2.72695e-06
Yersinia similis	367190	species	4964409	1	1	0.0
Gallionella capsiferriformans	370405	species	3162471	2	0	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	624	0	0.0
Lactobacillus backii	375175	species	14123253	6119	0	4.41831e-61
Halotalea alkalilenta	376489	species	4387428	3	2	0.0
Staphylococcus phage phiNM3	387909	species	44061	2656	0	8.07982e-16
Terriglobus roseus	392734	species	5227858	1	0	0.0
Coraliomargarita akajimensis	395922	species	3750771	5	1	0.0
Enterobacter sp. 638	399742	species	4676461	13	4	1.48574e-07
Salinicoccus halodurans	407035	species	2778379	2	0	0.0
Cronobacter	413496	genus	0	1061	0	0.0
Cronobacter dublinensis	413497	species	4628405	5556	1	0
Cronobacter muytjensii	413501	species	4364114	19	1	2.56756e-07
Cronobacter turicensis	413502	species	4599092	1483	1	1.05955e-16
Cronobacter malonaticus	413503	species	4516853	26	2	0
Enterobacteria phage cdtI	414970	species	47021	3152	0	5.61026e-16
Methylobacterium sp. 4-46	426117	species	7737025	2	0	0.0
Nocardioides dokdonensis	450734	species	4376707	1	0	0.0
Pantoea vagans	470934	species	4888338	29	1	7.13906e-08
Serratia sp. SCBI	488142	species	5101896	3	0	0.0
Burkholderia metallica	488729	species	7424240	1	1	0.0
Bacillus velezensis	492670	species	7701267	1	0	0.0
Kosakonia oryzae	497725	species	5303342	7219	7	8.57262e-08
Azospirillum thiophilum	528244	species	7609458	1	0	0.0
Cronobacter universalis	535744	species	4436873	12	5	0
Aromatoleum aromaticum	551760	species	4727255	48	48	0.0
Stx2-converting phage 1717	563769	species	62147	4667	0	8.32267e-13
Enterobacteria phage YYZ-2008	564886	species	54896	3944	0	5.12191e-14
Photorhabdus temperata	574560	species	5147098	9068	0	6.38358e-08
Staphylococcus phage Ipla88	575608	species	42526	9	0	6.16502e-16
Bacillus cytotoxicus	580165	species	4094159	8	8	0.0
Pantoea sp. At-9b	592316	species	6312783	833	0	5.00152e-57
Bacillus beveridgei	632773	species	3582268	2	2	0.0
Bacillus sp. 1NLA3E	666686	species	4815602	1	1	0.0
Staphylococcus phage P954	668618	species	40761	2656	0	2.57573e-13
Propionibacterium sp. oral taxon 193	671223	species	2649207	84	0	2.50102e-16
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	7490	14	6.99671e-08
Novosphingobium sp. PP1Y	702113	species	5313905	4	0	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	4	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	9582	0	1.49988e-23
Rahnella sp. Y9602	741091	species	5614252	1119	0	2.06117e-67
Sphingomonas sp. MM-1	745310	species	4633613	1	0	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	1	0	0.0
Burkholderia sp. RPE67	758796	species	8685756	35	0	1.31644e-06
Staphylococcus phage phi5967PVL	874267	species	42461	9	0	7.28908e-16
Plautia stali symbiont	891974	species	4092852	6	2	1.05344e-07
Methylobacterium sp. AMS5	925818	species	5599206	106	0	0.0
Pseudomonas brassicacearum	930166	species	13594158	1	0	0.0
Granulicella mallensis	940614	species	6237577	1	0	0.0
Leuconostoc sp. C2	979982	species	1877273	2	2	3.48052e-07
Brucella vulpis	981386	species	3238137	2	0	0.0
Staphylococcus argenteus	985002	species	2787638	117321	29	3.70229e-06
Staphylococcus agnetis	985762	species	2503399	2	1	0.0
Pusillimonas sp. T7-7	1007105	species	3924810	58	58	4.82782e-06
Rhodococcus sp. WB1	1033922	species	6148559	1	1	0.0
Candidatus Gullanella endobia	1070130	species	938041	1	1	3.53528e-07
Pantoea rwandensis	1076550	species	4327607	5	0	2.22429e-19
Dickeya solani	1089444	species	4919833	1317	1	5.65243e-64
Burkholderia sp. YI23	1097668	species	8896411	35	0	0
Klebsiella michiganensis	1134687	species	29869212	908	1	1.41573e-08
Gordonia sp. QH-11	1136941	species	4428727	45	45	3.31952e-06
Enterobacteria phage mEp460	1147152	species	44510	3605	0	3.93616e-13
Streptococcus sp. I-G2	1156431	species	1992567	3323	0	2.01286e-35
Streptococcus sp. I-P16	1156433	species	2023580	3322	0	1.34939e-35
Kosakonia sacchari	1158459	species	4902066	1947	0	1.73469e-15
Cronobacter condimenti	1163710	species	4499482	18	1	1.00362e-07
Staphylococcus phage phi7401PVL	1165702	species	47252	1	0	8.07746e-15
Pectobacterium sp. SCC3193	1166016	species	5164411	8	0	1.10718e-17
Enterobacter sp. R4-368	1166130	species	5155034	1493	1	6.7966e-21
Halomonas huangheensis	1178482	species	4757486	1	1	0.0
Lactobacillus hokkaidonensis	1193095	species	2400586	3	0	0.0
Enterobacteria phage SfI	1225789	species	38389	624	0	3.42347e-18
Geobacillus sp. GHH01	1233873	species	3583134	3	3	2.7355e-07
Janthinobacterium sp. B9-8	1236179	species	4726850	2	2	0.0
Sodalis praecaptivus	1239307	species	5159425	1	0	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	3	0	0.0
Edwardsiella piscicida	1263550	species	3891903	3	0	2.05612e-15
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	4	0	2.32903e-10
Bradyrhizobium icense	1274631	species	8322773	1	1	0.0
Synechococcus sp. KORDI-100	1280380	species	2789000	4	0	1.16931e-20
Photobacterium gaetbulicola	1295392	species	5909413	1	0	0.0
Enterobacter xiangfangensis	1296536	species	4661849	40	0	2.95656e-08
Staphylococcus phage StauST398-4	1308896	species	42906	1	0	0.0
Serratia sp. FS14	1327989	species	5249875	3	0	6.83731e-24
Salinarchaeum sp. Harcht-Bsk1	1333523	species	3255260	1	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	6787	2	8.3081e-16
Staphylococcus phage SA12	1347760	species	42902	842	0	1.32246e-15
Pseudoalteromonas sp. OCN003	1348114	species	4815987	1	0	0.0
Vulgatibacter incomptus	1391653	species	4350553	1	0	0
Pseudomonas sp. TKP	1415630	species	7012672	2	0	0.0
Hyphomicrobium nitrativorans	1427356	species	3653837	2	2	0.0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	species	2393449	1	0	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	97	0	5.86869e-06
Lentibacillus amyloliquefaciens	1472767	species	3858284	1	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	12	5	5.24774e-07
Pantoea sp. PSNIH1	1484158	species	4410683	8	1	9.5379e-08
Candidatus Sodalis pierantonius	1486991	species	4513140	2	1	7.23874e-08
Staphylococcus phage 3MRA	1505026	species	41931	3	0	6.0734e-16
Staphylococcus phage 23MRA	1505027	species	43098	1	0	0.0
Jeotgalibacillus malaysiensis	1508404	species	4119509	2	0	0.0
Geobacillus sp. LC300	1519377	species	3532580	643	0	6.41096e-76
Staphylococcus phage phiBU01	1519999	species	43748	845	0	1.0998e-14
Enterobacter sp. E20	1560339	species	4763114	18	17	8.30552e-08
Bacillus sp. BH072	1570330	species	4069641	1	0	0.0
Erwinia gerundensis	1619313	species	4481256	6	4	7.29026e-08
Geobacillus sp. 12AMOR1	1629723	species	3442724	643	0	1.28439e-75
Planctomyces sp. SH-PL62	1636152	species	6784659	1	0	0.0
Chania multitudinisentens	1639108	species	5488183	2622	0	5.78734e-57
Devosia sp. H5989	1643450	species	4594249	4	0	3.57988e-25
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	185	0	8.29638e-90
Enterobacter sp. FY-07	1692238	species	5138701	791	10	2.24862e-07
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	1174	3	1.86631e-07
Candidatus Thioglobus autotrophicus	1705394	species	1512449	2	1	0.0
Massilia sp. WG5	1707785	species	6267305	119	119	0.0
Klebsiella sp. G5	1715259	species	4702949	6783	4	7.45523e-08
Staphylococcus sp. AntiMn-1	1715860	species	2738396	21	6	9.59761e-09
Chania	1745211	genus	0	1	0	0.0
Kurthia sp. 11kri321	1750719	species	2964527	1622	0	4.42725e-47
Serinicoccus sp. JLT9	1758689	species	3597394	1	1	0.0
Streptococcus sp. A12	1759399	species	1874337	1998	0	2.19027e-37
Serratia sp. YD25	1759437	species	5117644	1	0	0.0
Candidatus Doolittlea endobia	1778262	species	846562	1	1	0.0
Streptococcus pantholopis	1811193	species	2241302	1	0	2.0989e-20
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	627	0	9.55167e-18
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	43	0	3.83911e-22
Shigella sp. PAMC 28760	1813821	species	4558287	665434	1	1.90638e-13
Edwardsiella anguillarum	1821960	species	4329652	1	0	0.0
Streptococcus marmotae	1825069	species	2322791	2	2	0.0
Enterobacter sp. ODB01	1827481	species	4534036	5	0	6.07543e-19
Exiguobacterium sp. U13-1	1849031	species	3208634	1618	0	5.38636e-48
Streptomyces sp. SAT1	1849967	species	7472530	3	3	0.0
Enterobacter sp. HK169	1868135	species	4551186	5	1	3.37793e-10
Rhizobium sp. S41	1869170	species	5524367	1	0	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	2220	0	8.28163e-21
Brucella sp. 141012304	1885919	species	3442381	2	0	0.0
Erwiniaceae	1903409	family	0	1	0	0.0
