name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Lactobacillus sanfranciscensis	1625	species	1375770	162	0	0.0
Listeria monocytogenes	1639	species	5926303	891	1	5.07918e-68
Listeria innocua	1642	species	3093113	890	0	1.34153e-59
Brevibacterium linens	1703	species	8072179	1	0	0.0
Propionibacterium acnes	1747	species	3361368	3	3	6.09051e-07
Mycobacterium	1763	genus	0	3	0	0.0
Mycobacterium fortuitum	1766	species	6254616	1	0	1.08889e-07
Mycobacterium smegmatis	1772	species	20962296	358	341	1.16219e-05
Rhodococcus	1827	genus	0	3	0	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces scabiei	1930	species	10148695	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	0	0.0
Pimelobacter simplex	2045	species	5637360	1	0	0.0
Rothia dentocariosa	2047	species	2506025	15	15	4.08464e-06
Mycoplasma	2093	genus	0	2	0	0.0
Spiroplasma	2132	genus	0	2	0	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Methanohalophilus mahii	2176	species	2012424	1	1	0.0
Carnobacterium maltaromaticum	2751	species	3650416	5	5	0.0
Homo sapiens	9606	species	3238442024	6729684	5042885	0.0010922
Siphoviridae	10699	family	47340	3354	0	0.0
Escherichia virus HK022	10742	species	40751	502	0	0
Podoviridae	10744	family	65210	1	0	0.0
Human herpesvirus 4 type 2	12509	leaf	172764	25848	25794	0.0990932
Azoarcus	12960	genus	0	1	0	0.0
Streptococcus mitis	28037	species	3110438	5538	1	2.24071e-07
Cronobacter sakazakii	28141	species	5648091	18	0	0
Serratia proteamaculans	28151	species	5495657	208	1	1.24211e-07
Yersinia kristensenii	28152	species	4496569	483	0	1.54946e-43
Alphaproteobacteria	28211	class	0	1	0	0.0
Halomonadaceae	28256	family	0	1	0	0.0
Salmonella enterica	28901	species	6689149	74725	167	8.11826e-07
Staphylococcus saprophyticus	29385	species	3903594	4	4	0.0
Staphylococcus capitis	29388	species	2503265	16747	1	2.97172e-07
Microlunatus phosphovorus	29405	species	5683123	1	1	0.0
Veillonella parvula	29466	species	2132142	1	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	5	5	4.52134e-07
Yersinia frederiksenii	29484	species	4550894	481	0	1.09276e-43
Yersinia rohdei	29485	species	4372253	75	1	4.38736e-45
Yersinia ruckeri	29486	species	7304941	3	3	0.0
Turneriella parva	29510	species	4409302	1	0	0.0
Achromobacter denitrificans	32002	species	6226215	2	0	2.19207e-07
Burkholderia	32008	genus	0	7	0	0.0
Leptotrichia	32067	genus	0	1	0	0.0
synthetic construct	32630	species	26537524	17267	1	2.63563e-08
Amycolatopsis mediterranei	33910	species	13655759	5	5	0.0
Anoxybacillus flavithermus	33934	species	2846746	120	0	8.86309e-78
Geobacillus thermodenitrificans	33940	species	3608012	120	0	7.33572e-81
Rahnella	34037	genus	0	2	0	0.0
Rahnella aquatilis	34038	species	5656799	505	0	1.08276e-74
Moraxella osloensis	34062	species	2649137	501	0	1.07949e-64
Streptobacillus moniliformis	34105	species	1673280	1	0	0.0
Acholeplasma oculi	35623	species	1587120	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	4921	36	0
Marichromatium purpuratum	37487	species	3779112	1	1	0.0
Mesorhizobium ciceri	39645	species	6838036	1	0	2.89624e-25
Aliivibrio salmonicida	40269	species	4655660	1	0	0.0
Leptotrichia buccalis	40542	species	2465610	3	3	8.30319e-07
Xenorhabdus bovienii	40576	species	4523083	1	1	0.0
Xenorhabdus poinarii	40577	species	3659523	1	1	1.86477e-07
Macacine herpesvirus 4	45455	species	171096	54	0	7.32921e-60
Streptococcus cristatus	45634	species	2142100	460	0	3.29265e-53
Salinicoccus	45669	genus	0	286	0	0.0
Staphylococcus pasteuri	45972	species	2559946	1405	6	4.97132e-17
Lactobacillus rhamnosus	47715	species	3484485	8000	12	3.78324e-39
Serratia fonticola	47917	species	12326310	4	0	0.0
Ralstonia	48736	genus	0	1	0	0.0
Pediococcus damnosus	51663	species	11570178	5419	0	6.91926e-66
Actinomyces meyeri	52773	species	2049088	5	0	0.0
Pantoea	53335	genus	0	559	0	0.0
Enterococcus durans	53345	species	6143683	4	0	4.02974e-20
Enterococcus mundtii	53346	species	3351060	9	0	3.90182e-18
Raoultella ornithinolytica	54291	species	13911666	414	0	5.20611e-08
Salmonella bongori	54736	species	4542714	597	4	6.02945e-07
Pectobacterium wasabiae	55208	species	5043228	10	1	0.0
Staphylococcus phage 187	55511	species	39620	1	0	6.39558e-27
Streptococcus macedonicus	59310	species	2142762	168	0	6.05667e-60
Shewanella sp. MR-7	60481	species	4799109	1	1	0.0
Lactobacillus paraplantarum	60520	species	3139729	1	0	0.0
Enterobacter asburiae	61645	species	6470569	648	17	0
Lelliottia amnigena	61646	species	4616371	730	1	1.48351e-07
Pluralibacter gergoviae	61647	species	5489680	23	6	0
Kluyvera intermedia	61648	species	6166452	2276	1	1.34279e-50
Serratia rubidaea	61652	species	4922834	4	0	2.77245e-07
Borreliella valaisiana	62088	species	992695	2	2	0.0
Aquifex aeolicus	63363	species	1590791	1	0	0.0
Edwardsiella ictaluri	67780	species	3812301	1	0	0.0
Citrobacter rodentium	67825	species	5444283	1576	10	0
Streptomyces albulus	68570	species	9578489	1	0	0.0
Desulfuromonadales	69541	order	0	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	1	1	0.0
Pseudomonas balearica	74829	species	4383480	1	0	0
Pseudomonas monteilii	76759	species	5553188	1	0	0.0
Solibacillus silvestris	76853	species	3987727	12	12	6.84515e-07
Streptococcus constellatus	76860	species	1954077	6730	0	1.73318e-10
Burkholderiales	80840	order	0	1	0	0.0
Aminobacterium colombiense	81468	species	1980592	1	1	0.0
Frateuria aurantia	81475	species	3603458	1	0	0.0
Obesumbacterium	82982	genus	0	1	0	0.0
Obesumbacterium proteus	82983	species	5011796	188	0	9.6878e-87
Serratia plymuthica	82996	species	6554843	188	0	5.28821e-89
Leclercia adecarboxylata	83655	species	4803917	805	4	1.42558e-07
Achromobacter xylosoxidans	85698	species	9063264	3	1	0
Bacillus halodurans	86665	species	4202352	1	1	0.0
Burkholderia multivorans	87883	species	13696114	6	6	1.99302e-07
Asaia bogorensis	91915	species	3198265	1	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	1	0	1.82348e-33
Lactobacillus mucosae	97478	species	2434610	9899	6909	0.00194962
Bacillus sp. OxB-1	98228	species	3594618	2	2	0.0
Streptococcus infantarius	102684	species	1913271	169	0	1.75929e-58
Nostoc sp. PCC 7120	103690	species	7211789	1	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	14	9	6.65676e-07
Staphylococcus phage phiETA	106284	species	43081	3	0	4.81433e-23
Cupriavidus necator	106590	species	7948767	6	0	0.0
Sinorhizobium medicae	110321	species	6817576	1	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	1	0	0.0
Methylobacterium nodulans	114616	species	8839022	1	1	0.0
Pectobacterium	122277	genus	0	3	0	0.0
Mycobacterium goodii	134601	species	7105933	17	0	5.48823e-17
Weissella cibaria	137591	species	2577731	1	1	0.0
Corynebacterium simulans	146827	species	5336673	1	1	0.0
Paraburkholderia phymatum	148447	species	8676562	1	1	0.0
Lactobacillus kunkeei	148814	species	1614522	1	1	4.26584e-07
Streptococcus lutetiensis	150055	species	1975547	2	0	0.0
Sphingomonas melonis	152682	species	4196755	1	0	0.0
Jeotgalibacillus	157226	genus	0	286	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	1	0	0.0
Cedecea neteri	158822	species	23867322	1705	17	3.3222e-08
Enterobacter hormaechei	158836	species	11766809	1654	0	1.85863e-19
Corynebacterium kroppenstedtii	161879	species	2446804	5	0	0.0
Mycobacterium sp. MCS	164756	species	5920523	1	0	0.0
Mycobacterium sp. JLS	164757	species	6048425	1	0	0.0
Bacteroidales	171549	order	0	1	0	0.0
Lambdavirus	186765	genus	0	253	0	0.0
Bacillaceae	186817	family	0	286	0	0.0
Sneathia amnii	187101	species	1330224	1	0	0.0
Pediococcus claussenii	187452	species	2958378	5406	0	2.6695e-48
Mycobacterium sp. KMS	189918	species	6256079	1	0	0.0
Ralstonia insidiosa	190721	species	12164766	12	8	2.81788e-25
Fluviicola taffensis	191579	species	4633577	1	0	0.0
Synechococcus sp. PCC 7117	195498	species	3432101	1	0	0.0
Streptococcus pasteurianus	197614	species	2100077	233	0	9.02999e-58
Pseudomonas koreensis	198620	species	12292986	5	5	3.12847e-07
Dickeya dadantii	204038	species	4922802	2	1	0.0
Parvularcula bermudensis	208216	species	2902643	1	0	8.45036e-26
Enterobacter kobei	208224	species	4927478	2	0	0
Escherichia albertii	208962	species	4679521	124890	105	4.43436e-06
Treponema caldarium	215591	species	3239340	3	3	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	1	0	1.73435e-07
Alteromonas stellipolaris	233316	species	9533996	1	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	8971	0	2.43753e-52
Klebsiella variicola	244366	species	10894097	1011	4	0
Staphylococcus equorum	246432	species	8544915	18	1	0
Ethanoligenens harbinense	253239	species	3008576	1	0	2.26823e-07
Parvibaculum lavamentivorans	256618	species	3914745	1	0	0
Streptococcus pseudopneumoniae	257758	species	2195458	5511	0	8.99586e-28
Staphylococcus phage 77	259901	species	41708	4405	0	0
Yersinia aleksiciae	263819	species	4000307	1	0	0.0
Methylobacterium aquaticum	270351	species	7557960	13	13	1.17378e-06
Staphylococcus pseudintermedius	283734	species	4509494	1	0	0.0
Phenylobacterium zucineum	284016	species	4379231	4	4	0.0
Alteromonas addita	287094	species	4649146	1	0	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	153	0	6.47194e-34
Enterobacter ludwigii	299767	species	4952770	603	0	1.25666e-25
Persephonella marina	309805	species	1983966	1	0	0.0
Psychromonas sp. CNPT3	314282	species	3052410	57	0	4.99437e-95
Streptococcus gallolyticus	315405	species	2285714	14	7	8.96901e-07
Staphylococcus phage PT1028	320831	species	15603	8963	0	0.296494
Staphylococcus phage phiETA3	326037	species	43282	1	0	1.45903e-23
Candidatus Accumulibacter phosphatis	327160	species	5306133	1	0	1.91671e-35
Erwinia tasmaniensis	338565	species	4067864	1	0	0.0
Micavibrio aeruginosavorus	349221	species	2470296	1	1	0.0
Exiguobacterium sp. AT1b	360911	species	2999895	6	6	1.36488e-06
Yersinia similis	367190	species	4964409	5	4	0.0
Gallionella capsiferriformans	370405	species	3162471	1	1	2.15785e-07
Enterobacteria phage 933W sensu lato	374810	species	61042	252	0	0.0
Lactobacillus backii	375175	species	14123253	2028	0	2.93139e-65
Staphylococcus phage phiNM3	387909	species	44061	4405	0	3.23049e-13
Coraliomargarita akajimensis	395922	species	3750771	2	0	0.0
Enterobacter sp. 638	399742	species	4676461	8	3	0.0
Cronobacter	413496	genus	0	537	0	0.0
Cronobacter dublinensis	413497	species	4628405	905	2	0
Cronobacter muytjensii	413501	species	4364114	6	1	0
Cronobacter turicensis	413502	species	4599092	368	0	2.22685e-07
Cronobacter malonaticus	413503	species	4516853	19	1	0
Enterobacteria phage cdtI	414970	species	47021	1002	0	0
Staphylococcus phage tp310-1	445515	species	42232	1	1	1.61587e-05
Pantoea vagans	470934	species	4888338	23	0	3.22292e-74
Serratia sp. SCBI	488142	species	5101896	1	0	0.0
Kosakonia oryzae	497725	species	5303342	1664	1	4.9426e-51
Cronobacter universalis	535744	species	4436873	2	0	0
Stx2-converting phage 1717	563769	species	62147	1957	0	1.35921e-20
Enterobacteria phage YYZ-2008	564886	species	54896	842	0	3.31374e-14
Photorhabdus temperata	574560	species	5147098	4844	0	6.2454e-44
Staphylococcus phage Ipla88	575608	species	42526	3	0	5.23247e-23
Bacillus cytotoxicus	580165	species	4094159	4	4	0.0
Pantoea sp. At-9b	592316	species	6312783	292	0	7.02831e-70
Mesorhizobium opportunistum	593909	species	6884444	1	1	0.0
Sphingobium sp. SYK-6	627192	species	4348133	1	0	0.0
Lactobacillus koreensis	637971	species	3006812	2	0	0.0
Bacillus bombysepticus	658666	species	5873592	12	0	5.82444e-19
Bacillus sp. 1NLA3E	666686	species	4815602	1	1	0.0
Staphylococcus phage P954	668618	species	40761	4405	0	0.0352849
Agarivorans gilvus	680279	species	4416600	1	1	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	2230	5	0
Actinomyces sp. oral taxon 414	712122	species	3836419	5	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	5511	0	1.1144e-27
Acidovorax ebreus	721785	species	3796573	1	1	0.0
Rahnella sp. Y9602	741091	species	5614252	506	0	1.35721e-74
Methylophaga frappieri	754477	species	2745290	1	1	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	1	1	0.0
Staphylococcus phage phi5967PVL	874267	species	42461	3	0	5.21242e-23
Plautia stali symbiont	891974	species	4092852	5	3	3.34334e-07
Leuconostoc sp. C2	979982	species	1877273	1	1	3.63514e-07
Staphylococcus argenteus	985002	species	2787638	55577	18	4.74513e-06
Staphylococcus agnetis	985762	species	2503399	2	1	0.0
Verrucosispora maris	1003110	species	6732271	1	1	0.0
Dickeya solani	1089444	species	4919833	451	0	0
Klebsiella michiganensis	1134687	species	29869212	448	0	4.22657e-27
Gordonia sp. QH-11	1136941	species	4428727	162	162	0.0
Enterobacteria phage mEp460	1147152	species	44510	882	0	7.79925e-24
Streptococcus sp. I-G2	1156431	species	1992567	761	0	3.60622e-49
Streptococcus sp. I-P16	1156433	species	2023580	760	0	2.2884e-49
Kosakonia sacchari	1158459	species	4902066	1145	0	1.1807e-52
Cronobacter condimenti	1163710	species	4499482	18	0	0
Pectobacterium sp. SCC3193	1166016	species	5164411	2	0	1.30539e-13
Enterobacter sp. R4-368	1166130	species	5155034	796	1	8.69014e-24
Sphingomonas sp. NIC1	1167641	species	3660563	1	0	0.0
Flammeovirga sp. MY04	1191459	species	7327614	1	1	9.31292e-08
Lactobacillus hokkaidonensis	1193095	species	2400586	10	9	0.0
Octadecabacter antarcticus	1217908	species	4875481	1	1	0.0
Enterobacteria phage SfI	1225789	species	38389	252	0	4.32754e-21
Geobacillus sp. GHH01	1233873	species	3583134	2	2	3.81037e-07
Janthinobacterium sp. B9-8	1236179	species	4726850	2	2	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	1	0	0.0
Streptomyces sp. PAMC 26508	1265601	species	7630245	1	0	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	1	0	2.14037e-10
Synechococcus sp. KORDI-100	1280380	species	2789000	153	0	7.09919e-28
Planktomarina temperata	1284658	species	3288122	4	4	0.0
Photobacterium gaetbulicola	1295392	species	5909413	1	0	0.0
Enterobacter xiangfangensis	1296536	species	4661849	12	0	6.6134e-27
Sphingobium sp. TKS	1315974	species	6228879	1	0	0.0
Serratia sp. FS14	1327989	species	5249875	1	0	0.0
Sphingobium baderi	1332080	species	4583422	4	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	1276	2	0
Staphylococcus phage SA12	1347760	species	42902	592	0	8.25895e-23
Cupriavidus sp. USMAHM13	1389192	species	7820821	2	2	0.0
Vulgatibacter incomptus	1391653	species	4350553	1	0	0
Gynuella sunshinyii	1445505	species	6475959	1	1	0.0
Aneurinibacillus sp. XH2	1450761	species	3664835	1	1	1.86206e-07
Klebsiella quasipneumoniae	1463165	species	5586672	11	0	0
Pantoea sp. PSNIH2	1484157	species	4967343	3	1	1.32004e-22
Pantoea sp. PSNIH1	1484158	species	4410683	2	0	2.93933e-72
Staphylococcus phage 3MRA	1505026	species	41931	1	0	1.52749e-23
Geobacillus sp. LC300	1519377	species	3532580	318	0	2.86096e-76
Staphylococcus phage phiBU01	1519999	species	43748	598	0	1.61135e-22
Enterobacter sp. E20	1560339	species	4763114	16	12	0
Wenzhouxiangella marina	1579979	species	3675202	1	1	0.0
Enterococcus phage EFDG1	1597976	species	147589	4	4	1.8495e-05
Erwinia gerundensis	1619313	species	4481256	1	0	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	1	1	1.33289e-07
Geobacillus sp. 12AMOR1	1629723	species	3442724	318	0	6.1868e-76
Chania multitudinisentens	1639108	species	5488183	849	0	2.60602e-67
Devosia sp. H5989	1643450	species	4594249	153	0	9.84537e-34
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	233	0	3.51427e-86
Massilia sp. NR 4-1	1678028	species	6361416	1	1	0.0
Enterobacter sp. FY-07	1692238	species	5138701	528	7	3.77222e-24
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	409	3	0
Massilia sp. WG5	1707785	species	6267305	1	0	1.86787e-37
Klebsiella sp. G5	1715259	species	4702949	1272	1	0
Staphylococcus sp. AntiMn-1	1715860	species	2738396	29	3	7.71879e-07
Kurthia sp. 11kri321	1750719	species	2964527	893	3	6.92918e-07
Streptococcus sp. A12	1759399	species	1874337	460	0	1.70554e-51
Alteromonas sp. Mac1	1777491	species	4696291	1	0	0.0
Bosea sp. PAMC 26642	1792307	species	5510355	5	0	6.19211e-07
Yangia sp. CCB-MM3	1792508	species	5522061	8	8	0.0
Burkholderia sp. OLGA172	1804984	species	8574890	3	3	0.0
Streptococcus pantholopis	1811193	species	2241302	1	0	1.43883e-28
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	290	0	3.93125e-25
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	9	0	9.71542e-27
Shigella sp. PAMC 28760	1813821	species	4558287	268608	0	3.34704e-20
Edwardsiella anguillarum	1821960	species	4329652	1	0	0.0
Streptococcus marmotae	1825069	species	2322791	2	2	0.0
Bacillus sp. IHB B 7164	1827146	species	5036631	3	0	0.0
Enterobacter sp. ODB01	1827481	species	4534036	3	2	0.0
Lachnoclostridium sp. YL32	1834196	species	7225343	1	0	0.0
Blastomonas sp. RAC04	1842535	species	4403499	1	0	0.0
Bosea sp. RAC05	1842539	species	5620120	5	0	0
Exiguobacterium sp. U13-1	1849031	species	3208634	892	1	1.006e-55
Enterobacter sp. HK169	1868135	species	4551186	4	0	2.2722e-07
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	1347	1	3.45114e-24
Bacillus sp. ABP14	1892404	species	5152566	9	0	1.98495e-22
Erwiniaceae	1903409	family	0	1	0	0.0
Yersiniaceae	1903411	family	0	1	0	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	9	0	0.0
Pectobacterium parmentieri	1905730	species	5047366	146	0	2.70466e-07
