name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Leuconostoc mesenteroides	1245	species	1966146	1695	0	4.61422e-252
Leuconostoc lactis	1246	species	1788069	3	0	0
Oenococcus oeni	1247	species	1780517	11	0	0.0
Leuconostoc carnosum	1252	species	1773468	1696	0	1.63321e-243
Staphylococcus	1279	genus	0	3295	1597	0.0
Staphylococcus aureus	1280	species	7252422	201509	190313	0.0606421
Staphylococcus carnosus	1281	species	2605765	6	6	0.0
Staphylococcus epidermidis	1282	species	3296362	2	0	0.0
Staphylococcus haemolyticus	1283	species	2629003	3	0	6.60452e-51
Staphylococcus hyicus	1284	species	2472129	3	0	0.0
Staphylococcus warneri	1292	species	2560716	1	0	1.96305e-08
Staphylococcus schleiferi	1295	species	12494798	3	1	0.0
Streptococcus gordonii	1302	species	3335036	1	0	0.0
Streptococcus oralis	1303	species	1958690	803	0	2.11428e-128
Streptococcus salivarius	1304	species	3636237	1	1	0.0
Streptococcus sanguinis	1305	species	2388435	2	1	9.1608e-07
Streptococcus suis	1307	species	2683756	1049	0	8.67765e-188
Streptococcus thermophilus	1308	species	3463400	608	0	0
Streptococcus mutans	1309	species	2017559	89045	82924	0.0960057
Streptococcus agalactiae	1311	species	5721038	126115	112831	0.0472229
Streptococcus pneumoniae	1313	species	2272871	3	0	0.0
Streptococcus pyogenes	1314	species	4096430	7810	477	0.000270526
Streptococcus anginosus	1328	species	2557124	5	3	0.0
Streptococcus dysgalactiae	1334	species	2149105	4540	4	3.43511e-20
Streptococcus equi	1336	species	2140495	4	1	1.02218e-06
Streptococcus intermedius	1338	species	1963517	5099	10	2.08355e-46
Streptococcus parauberis	1348	species	2143887	3	3	0.0
Enterococcus faecalis	1351	species	3401628	8	0	0
Lactococcus lactis	1358	species	2704731	610	0	0
Aerococcus viridans	1377	species	2199877	2	1	9.94612e-07
Bacillus anthracis	1392	species	17446789	1	0	0
Bacillus cereus	1396	species	9676532	2	1	4.52223e-07
Bacillus coagulans	1398	species	4327944	7	7	0.0
Bacillus megaterium	1404	species	5334474	2	0	0.0
Bacillus mycoides	1405	species	11312355	2	2	3.8683e-07
Lactobacillus	1578	genus	0	2450	2	0.0
Lactobacillus brevis	1580	species	2493592	6103	50	8.91907e-07
Lactobacillus buchneri	1581	species	2575738	2194	2189	0.00185674
Lactobacillus casei	1582	species	3039836	1563	1563	0.0011235
Lactobacillus delbrueckii	1584	species	1920382	6152	1	3.43095e-118
Lactobacillus helveticus	1587	species	3148198	3947	0	2.85194e-181
Lactobacillus plantarum	1590	species	8684028	39	19	4.79349e-06
Lactobacillus paracasei	1597	species	4200086	15	0	9.9548e-287
Lactobacillus reuteri	1598	species	2811237	84	10	7.81501e-07
Lactobacillus acetotolerans	1600	species	1704859	2	0	4.61624e-213
Lactobacillus fermentum	1613	species	2108824	452581	433443	0.457758
Lactobacillus sanfranciscensis	1625	species	1375770	119	0	0.0
Listeria monocytogenes	1639	species	5926303	1	0	0
Listeria innocua	1642	species	3093113	603	0	0
Propionibacterium acnes	1747	species	3361368	181	181	0.000115864
Rhodococcus fascians	1828	species	5502110	123	45	2.7868e-05
Streptomyces clavuligerus	1901	species	7590758	1	1	0.0
Gordonia terrae	2055	species	5701501	1	1	3.83755e-07
Mycoplasma	2093	genus	0	1	0	0.0
Spiroplasma	2132	genus	0	1	0	0.0
Acholeplasma laidlawii	2148	species	1496992	3	0	0.0
Thermosipho africanus	2421	species	2016657	1	0	0.0
Fervidobacterium islandicum	2423	species	2237377	1	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	2	2	0.0
Homo sapiens	9606	species	3238442024	5561	3182	2.28835e-06
Siphoviridae	10699	family	47340	1706	0	0.0
Escherichia virus HK022	10742	species	40751	942	0	0.044231
Streptococcus mitis	28037	species	3110438	811	0	4.59772e-165
Neisseria weaveri	28091	species	2188497	1	0	9.99763e-07
Cronobacter sakazakii	28141	species	5648091	30	2	2.98693e-06
Serratia proteamaculans	28151	species	5495657	674	2	6.93662e-19
Yersinia kristensenii	28152	species	4496569	1	0	5.86081e-243
Salmonella enterica	28901	species	6689149	58787	238	1.27808e-06
Staphylococcus saprophyticus	29385	species	3903594	3	3	0.0
Staphylococcus capitis	29388	species	2503265	3080	1	1.16524e-30
Pseudomonas savastanoi	29438	species	6112448	5	1	0.0
Veillonella parvula	29466	species	2132142	3	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	2	1	0.0
Yersinia frederiksenii	29484	species	4550894	1	0	5.9465e-244
Turneriella parva	29510	species	4409302	2	2	0.0
Burkholderia	32008	genus	0	3	0	0.0
synthetic construct	32630	species	26537524	3248	2	8.29909e-08
Rahnella	34037	genus	0	5	0	0.0
Rahnella aquatilis	34038	species	5656799	2	0	0
Moraxella osloensis	34062	species	2649137	541	0	5.56541e-281
Acholeplasma oculi	35623	species	1587120	3	0	0.0
Citrobacter amalonaticus	35703	species	7931914	6250	30	1.42683e-06
Mycobacterium rhodesiae	36814	species	6415739	232	232	0.0
Enterococcus casseliflavus	37734	species	3427276	1	0	0.0
Acinetobacter johnsonii	40214	species	4081329	2	2	1.07219e-06
Stenotrophomonas maltophilia	40324	species	6512435	2	0	0
Xenorhabdus bovienii	40576	species	4523083	4	4	0.0
Tolumonas auensis	43948	species	3471292	1	1	6.30306e-07
Streptococcus cristatus	45634	species	2142100	5	1	0
Staphylococcus pasteuri	45972	species	2559946	20	6	8.64282e-07
Lactobacillus rhamnosus	47715	species	3484485	3848	24	7.53965e-191
Serratia fonticola	47917	species	12326310	3	1	1.96047e-07
Ralstonia	48736	genus	0	1	0	0.0
Pediococcus damnosus	51663	species	11570178	2444	0	0
Actinomyces meyeri	52773	species	2049088	3	0	0.0
Pantoea	53335	genus	0	236	0	0.0
Raoultella ornithinolytica	54291	species	13911666	7	2	2.82042e-07
Salmonella bongori	54736	species	4542714	1312	8	3.87139e-06
Pectobacterium wasabiae	55208	species	5043228	13	0	0.0
Vibrio anguillarum	55601	species	5628663	1	1	0.0
Streptococcus macedonicus	59310	species	2142762	603	0	0
Lactobacillus paraplantarum	60520	species	3139729	5	0	0.0
Enterobacter asburiae	61645	species	6470569	848	15	1.21473e-06
Lelliottia amnigena	61646	species	4616371	1442	2	4.95392e-30
Pluralibacter gergoviae	61647	species	5489680	28	4	0
Kluyvera intermedia	61648	species	6166452	543	1	3.55447e-07
Serratia rubidaea	61652	species	4922834	1	0	1.24892e-57
Citrobacter rodentium	67825	species	5444283	57	2	4.02833e-07
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Petrotoga mobilis	69499	species	2169548	1	0	0.0
Pseudomonas balearica	74829	species	4383480	1	0	2.17957e-07
Pseudomonas mandelii	75612	species	7188564	1	1	3.04369e-07
Streptococcus constellatus	76860	species	1954077	2737	0	1.99021e-88
Aminobacterium colombiense	81468	species	1980592	1	1	0.0
Rhizobiaceae	82115	family	0	3	0	0.0
Cupriavidus gilardii	82541	species	5578743	37	37	0.0
Obesumbacterium proteus	82983	species	5011796	11	1	5.68909e-07
gamma proteobacterium HdN1	83406	species	4587455	4	4	0.0
Leclercia adecarboxylata	83655	species	4803917	636	21	5.01748e-294
Eggerthella lenta	84112	species	3632260	1	1	0.0
Asaia bogorensis	91915	species	3198265	2	0	0.0
Pandoraea norimbergensis	93219	species	6167370	3	3	0.0
Fervidobacterium pennivorans	93466	species	2114116	1	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	1	0	1.11078e-45
Lactobacillus mucosae	97478	species	2434610	1614	1513	0.00135653
Bacillus sp. OxB-1	98228	species	3594618	4	4	0.0
Streptococcus infantarius	102684	species	1913271	1	0	0
Staphylococcus phage phiETA	106284	species	43081	2	0	1.16977e-35
Methylobacterium nodulans	114616	species	8839022	3	0	0.0
Pectobacterium	122277	genus	0	5	0	0.0
Cedecea neteri	158822	species	23867322	14	1	0
Enterobacter hormaechei	158836	species	11766809	565	0	4.10962e-51
Sphingomonas wittichii	160791	species	5915246	30	0	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	3	0	0.0
Weissella koreensis	165096	species	1441470	1	0	0.0
Erwinia billingiae	182337	species	5372268	5	3	1.22182e-06
Lambdavirus	186765	genus	0	372	0	0.0
Pediococcus claussenii	187452	species	2958378	2452	0	1.50619e-255
Ralstonia insidiosa	190721	species	12164766	1	1	2.81185e-07
Pseudomonas poae	200451	species	5512241	1	0	0.0
Dickeya	204037	genus	0	2	0	0.0
Enterobacter kobei	208224	species	4927478	3	0	0
Escherichia albertii	208962	species	4679521	52299	92	7.82019e-06
Stenotrophomonas rhizophila	216778	species	4198652	2	0	1.04223e-06
Lactobacillus paracollinoides	240427	species	10733574	6621	0	5.96551e-253
Klebsiella variicola	244366	species	10894097	2796	0	1.17131e-16
Staphylococcus equorum	246432	species	8544915	6	4	5.17231e-07
Streptococcus pseudopneumoniae	257758	species	2195458	802	0	2.43441e-137
Yersinia aleksiciae	263819	species	4000307	4	2	1.09974e-06
Sphingopyxis granuli	267128	species	4679853	1	0	0.0
Bombyx mori nucleopolyhedrovirus	271108	species	128413	4	0	6.80714e-05
Collimonas arenae	279058	species	15078336	2	0	0.0
Staphylococcus pseudintermedius	283734	species	4509494	2	0	0.0
Phenylobacterium zucineum	284016	species	4379231	1	1	0.0
Enterobacter ludwigii	299767	species	4952770	798	0	2.15417e-16
Streptococcus gallolyticus	315405	species	2285714	5	2	0.0
Staphylococcus phage PT1028	320831	species	15603	1162	0	0.101181
Candidatus Accumulibacter phosphatis	327160	species	5306133	1	0	0
Xenorhabdus hominickii	351679	species	4522699	3	3	1.45133e-06
Gallionella capsiferriformans	370405	species	3162471	3	0	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	372	0	0.0
Lactobacillus backii	375175	species	14123253	2228	0	0
Terriglobus roseus	392734	species	5227858	1	1	0.0
Coraliomargarita akajimensis	395922	species	3750771	1	0	0.0
Enterobacter sp. 638	399742	species	4676461	3	0	5.48596e-22
Cronobacter	413496	genus	0	7	0	0.0
Cronobacter dublinensis	413497	species	4628405	10	1	7.42161e-08
Cronobacter muytjensii	413501	species	4364114	10	0	0
Cronobacter turicensis	413502	species	4599092	496	2	5.49343e-07
Cronobacter malonaticus	413503	species	4516853	12	0	0
Enterobacteria phage cdtI	414970	species	47021	791	0	1.45097e-35
Methylobacterium sp. 4-46	426117	species	7737025	5	0	0.0
Pantoea vagans	470934	species	4888338	13	0	0.0
Serratia sp. SCBI	488142	species	5101896	2	0	4.61226e-07
Burkholderia seminalis	488731	species	7648944	1	1	0.0
Kosakonia oryzae	497725	species	5303342	1369	2	3.797e-250
Cronobacter universalis	535744	species	4436873	5	0	0
Stx2-converting phage 1717	563769	species	62147	630	0	3.06559e-36
Enterobacteria phage YYZ-2008	564886	species	54896	1283	0	5.35043e-17
Photorhabdus temperata	574560	species	5147098	441	0	0
Staphylococcus phage Ipla88	575608	species	42526	2	0	2.69135e-44
Bacillus cytotoxicus	580165	species	4094159	1	1	0.0
Pseudomonas chlororaphis	587753	species	16842584	1	1	0.0
Pantoea sp. At-9b	592316	species	6312783	342	1	0
Bacillus beveridgei	632773	species	3582268	3	3	0.0
Lactobacillus koreensis	637971	species	3006812	2	0	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	539	8	1.59433e-06
Actinomyces sp. oral taxon 414	712122	species	3836419	3	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	803	0	1.04181e-136
Rahnella sp. Y9602	741091	species	5614252	2	0	0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	2	2	0.0
Staphylococcus phage phi5967PVL	874267	species	42461	2	0	9.1407e-44
Plautia stali symbiont	891974	species	4092852	5	1	5.35012e-07
Paraburkholderia sprentiae	948107	species	7829542	1	1	0.0
Leuconostoc sp. C2	979982	species	1877273	1	1	1.16551e-06
Staphylococcus argenteus	985002	species	2787638	10033	5	2.80106e-06
Fimbriimonas ginsengisoli	1005039	species	5231762	2	2	0.0
Campylobacter volucris	1031542	species	1517949	1	0	0.0
Pantoea rwandensis	1076550	species	4327607	2	1	0.0
Dickeya solani	1089444	species	4919833	5	2	1.00451e-17
Klebsiella michiganensis	1134687	species	29869212	801	0	0
Enterobacteria phage mEp460	1147152	species	44510	1212	0	0.032763
Streptococcus sp. I-G2	1156431	species	1992567	4	0	0
Streptococcus sp. I-P16	1156433	species	2023580	4	0	0
Kosakonia sacchari	1158459	species	4902066	816	1	2.61048e-278
Pectobacterium sp. SCC3193	1166016	species	5164411	1	0	2.76531e-48
Enterobacter sp. R4-368	1166130	species	5155034	452	1	3.72468e-16
Sphingomonas sp. NIC1	1167641	species	3660563	1	1	0.0
Enterobacteria phage SfI	1225789	species	38389	372	0	1.12655e-22
Geobacillus sp. GHH01	1233873	species	3583134	1	1	6.10632e-07
Pseudomonas sp. FGI182	1259844	species	5891312	1	1	3.7139e-07
Planktomarina temperata	1284658	species	3288122	3	3	0.0
Enterobacter xiangfangensis	1296536	species	4661849	1	0	0.0
Serratia sp. FS14	1327989	species	5249875	2	0	2.22448e-47
Enterobacter lignolyticus	1334193	species	4814049	777	2	2.60431e-17
Pseudomonas sp. JY-Q	1338689	species	6178825	1	1	3.54109e-07
Pseudoalteromonas sp. OCN003	1348114	species	4815987	1	0	0.0
Pseudomonas sp. TKP	1415630	species	7012672	1	1	0.0
Comamonadaceae bacterium A1	1458425	species	2574013	34	34	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	2	0	2.97752e-18
Pantoea sp. PSNIH2	1484157	species	4967343	3	0	0
Pantoea sp. PSNIH1	1484158	species	4410683	2	1	0.0
Pseudomonas sp. Os17	1500686	species	6885464	1	0	0.0
Pseudomonas sp. St29	1500687	species	6833117	1	0	0.0
Rhodococcus sp. B7740	1564114	species	5341557	9	4	4.23202e-07
Erwinia gerundensis	1619313	species	4481256	9	0	4.39426e-06
Planctomyces sp. SH-PL62	1636152	species	6784659	4	0	0.0
Chania multitudinisentens	1639108	species	5488183	580	0	0
Bacillus paralicheniformis	1648923	species	4382163	1	0	0.0
Rhodococcus sp. PBTS 2	1653479	species	5316948	130	52	3.32858e-05
Enterobacter sp. FY-07	1692238	species	5138701	326	3	1.88532e-07
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	11	1	1.45625e-06
Massilia sp. WG5	1707785	species	6267305	1	0	0
Klebsiella sp. G5	1715259	species	4702949	767	1	1.84581e-07
Staphylococcus sp. AntiMn-1	1715860	species	2738396	2	0	0.0
Chania	1745211	genus	0	2	0	0.0
Kurthia sp. 11kri321	1750719	species	2964527	888	0	6.13515e-153
Streptococcus sp. A12	1759399	species	1874337	3	0	0
Serratia sp. YD25	1759437	species	5117644	2	0	7.23406e-19
Microbacterium sp. PAMC 28756	1795053	species	3539061	1	1	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	9	0	0.0
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	2	0	5.17073e-07
Shigella sp. PAMC 28760	1813821	species	4558287	145102	1	4.29076e-06
Streptococcus marmotae	1825069	species	2322791	1	1	0.0
Bacillus sp. IHB B 7164	1827146	species	5036631	2	0	0.0
Enterobacter sp. ODB01	1827481	species	4534036	3	0	8.79507e-07
Blastomonas sp. RAC04	1842535	species	4403499	30	0	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	5	0	0.0
Exiguobacterium sp. U13-1	1849031	species	3208634	886	0	2.9184e-159
Pseudomonas sp. A3(2016)	1853130	species	6823539	1	0	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	562	0	0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	6	0	9.67114e-07
Pectobacterium parmentieri	1905730	species	5047366	1	0	4.33489e-07
