name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Rhodobacter sphaeroides	1063	species	5768316	6	6	9.20968e-07
Porphyrobacter neustonensis	1112	species	3090363	62	0	1.68883e-35
Gammaproteobacteria	1236	class	0	3	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	2600	0	4.96491e-57
Leuconostoc lactis	1246	species	1788069	2870	0	8.55635e-54
Oenococcus oeni	1247	species	1780517	7	0	0.0
Leuconostoc carnosum	1252	species	1773468	2590	0	1.91451e-55
Pediococcus acidilactici	1254	species	2131361	2	1	4.15418e-07
Staphylococcus	1279	genus	0	6875	4599	0.0
Staphylococcus aureus	1280	species	7252422	929041	860151	0.112894
Staphylococcus carnosus	1281	species	2605765	86	84	8.8917e-38
Staphylococcus epidermidis	1282	species	3296362	69	1	8.18745e-07
Staphylococcus haemolyticus	1283	species	2629003	17	3	4.49529e-19
Staphylococcus hyicus	1284	species	2472129	17	0	0.0
Staphylococcus simulans	1286	species	2647552	1	1	0.0
Staphylococcus warneri	1292	species	2560716	15	0	6.21259e-10
Staphylococcus schleiferi	1295	species	12494798	99	1	8.93257e-60
Deinococcus radiodurans	1299	species	6628921	5	5	6.67835e-07
Streptococcus	1301	genus	0	692	0	0.0
Streptococcus gordonii	1302	species	3335036	1	0	0
Streptococcus oralis	1303	species	1958690	4484	0	3.24795e-27
Streptococcus salivarius	1304	species	3636237	1	1	0.0
Streptococcus sanguinis	1305	species	2388435	155	1	7.53673e-70
Streptococcus suis	1307	species	2683756	2069	1	3.32971e-07
Streptococcus thermophilus	1308	species	3463400	712	0	2.59205e-59
Streptococcus mutans	1309	species	2017559	246820	229233	0.10809
Streptococcus agalactiae	1311	species	5721038	405396	359173	0.0622781
Streptococcus pneumoniae	1313	species	2272871	15	2	0.0
Streptococcus pyogenes	1314	species	4096430	18259	457	9.95687e-05
Streptococcus anginosus	1328	species	2557124	3	0	1.37488e-24
Streptococcus dysgalactiae	1334	species	2149105	23616	5	2.04641e-12
Streptococcus equi	1336	species	2140495	7	3	4.14337e-07
Streptococcus intermedius	1338	species	1963517	16134	24	1.45257e-06
Streptococcus parauberis	1348	species	2143887	27	27	8.2736e-07
Enterococcus faecalis	1351	species	3401628	1376	14	3.65368e-06
Enterococcus faecium	1352	species	5898717	1	1	1.50101e-07
Enterococcus hirae	1354	species	2908247	2	2	0.0
Lactococcus lactis	1358	species	2704731	1549	0	1.03557e-66
Planococcus	1372	genus	0	2	0	0.0
Aerococcus viridans	1377	species	2199877	143	0	3.23484e-82
Bacillus anthracis	1392	species	17446789	4	0	0
Bacillus cereus	1396	species	9676532	11	3	8.23546e-07
Bacillus coagulans	1398	species	4327944	5	3	0.0
Bacillus megaterium	1404	species	5334474	2	0	0.0
Bacillus mycoides	1405	species	11312355	1	1	7.82724e-08
Bacillus thuringiensis	1428	species	10269592	5	0	9.69615e-21
Clostridium pasteurianum	1501	species	7159922	2	0	1.18003e-20
Clostridium beijerinckii	1520	species	6161692	3	1	4.31086e-07
Lactobacillus	1578	genus	0	2721	0	0.0
Lactobacillus acidophilus	1579	species	2018718	6	0	0.0
Lactobacillus brevis	1580	species	2493592	11901	52	7.24479e-07
Lactobacillus buchneri	1581	species	2575738	10090	7171	0.00247378
Lactobacillus casei	1582	species	3039836	2594	2594	0.000755445
Lactobacillus delbrueckii	1584	species	1920382	3057	238	0.000110801
Lactobacillus helveticus	1587	species	3148198	1998	0	3.87153e-55
Lactobacillus plantarum	1590	species	8684028	1052	1017	0.000103594
Lactobacillus gasseri	1596	species	1894360	5	5	2.34806e-06
Lactobacillus paracasei	1597	species	4200086	3968	18	2.91264e-54
Lactobacillus reuteri	1598	species	2811237	1361	28	3.16418e-07
Lactobacillus acetotolerans	1600	species	1704859	1209	0	6.70295e-49
Lactobacillus amylovorus	1604	species	1977087	6	0	0.0
Lactobacillus fermentum	1613	species	2108824	634595	602494	0.259846
Lactobacillus sanfranciscensis	1625	species	1375770	237	0	0.0
Listeria ivanovii	1638	species	3701623	1	1	0.0
Listeria monocytogenes	1639	species	5926303	992	0	4.07269e-74
Listeria innocua	1642	species	3093113	994	0	5.02189e-64
Bifidobacterium adolescentis	1680	species	3233293	8	8	2.19072e-06
Bifidobacterium breve	1685	species	2328021	1	1	0.0
Propionibacterium acnes	1747	species	3361368	15	15	3.95109e-06
Mycobacterium	1763	genus	0	2	0	0.0
Mycobacterium fortuitum	1766	species	6254616	1	0	1.41422e-07
Mycobacterium phlei	1771	species	5349645	13	0	8.16041e-20
Mycobacterium smegmatis	1772	species	20962296	191	128	8.02522e-06
Mycobacterium chubuense	1800	species	6342624	26	0	3.75843e-23
Amycolatopsis methanolica	1814	species	7237391	1	0	0.0
Rhodococcus	1827	genus	0	2	0	0.0
Rhodococcus fascians	1828	species	5502110	1	1	0.0
Microbacterium testaceum	2033	species	3982034	1	0	0.0
Rothia dentocariosa	2047	species	2506025	16	16	5.65297e-06
Mycoplasma	2093	genus	0	3	0	0.0
Spiroplasma	2132	genus	0	3	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	2	2	4.96563e-07
Marinobacter	2742	genus	0	1	0	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	1	0	2.67669e-24
Carnobacterium maltaromaticum	2751	species	3650416	1	1	0.0
Homo sapiens	9606	species	3238442024	3868671	2896376	0.000806108
Siphoviridae	10699	family	47340	2279	0	0.0
Enterobacteria phage 933W	10730	leaf	61670	1	0	2.42648e-21
Escherichia virus HK022	10742	species	40751	543	0	5.1337e-17
Human herpesvirus 4 type 2	12509	leaf	172764	14968	14936	0.0740247
Lysinibacillus fusiformis	28031	species	4843789	2	0	0.0
Streptococcus mitis	28037	species	3110438	4523	6	1.16374e-06
Alteromonas macleodii	28108	species	5557691	1	1	0.0
Cronobacter sakazakii	28141	species	5648091	32	2	0
Serratia proteamaculans	28151	species	5495657	241	1	1.27139e-95
Yersinia kristensenii	28152	species	4496569	254	0	1.89646e-47
Vibrio nigripulchritudo	28173	species	6322155	1	1	0.0
Salmonella enterica	28901	species	6689149	41548	110	8.08565e-07
Staphylococcus saprophyticus	29385	species	3903594	9	7	6.51824e-20
Staphylococcus capitis	29388	species	2503265	17641	2	4.34007e-17
Pseudomonas savastanoi	29438	species	6112448	2	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	3	2	0
Yersinia frederiksenii	29484	species	4550894	256	0	1.2482e-47
Yersinia rohdei	29485	species	4372253	40	0	1.61733e-48
Yersinia ruckeri	29486	species	7304941	2	1	1.21846e-07
synthetic construct	32630	species	26537524	9626	4	6.84417e-08
Acidithiobacillus caldus	33059	species	3112322	1	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	105	0	1.22718e-98
Geobacillus thermodenitrificans	33940	species	3608012	105	0	2.43975e-102
Rahnella	34037	genus	0	6	0	0.0
Rahnella aquatilis	34038	species	5656799	312	0	5.80552e-92
Moraxella osloensis	34062	species	2649137	1035	0	1.91173e-61
Citrobacter amalonaticus	35703	species	7931914	5106	53	0
Mycobacterium abscessus	36809	species	18231971	17	0	2.28646e-18
Aliivibrio salmonicida	40269	species	4655660	3	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	16	16	2.1753e-06
Xenorhabdus bovienii	40576	species	4523083	2	2	0.0
Paenibacillus	44249	genus	0	4	0	0.0
Macacine herpesvirus 4	45455	species	171096	32	0	1.50765e-67
Streptococcus cristatus	45634	species	2142100	240	0	1.70654e-62
Vibrio scophthalmi	45658	species	9728927	1	1	0.0
Salinicoccus	45669	genus	0	98	0	0.0
Staphylococcus pasteuri	45972	species	2559946	1958	3	4.97041e-06
Autographa californica nucleopolyhedrovirus	46015	leaf	133894	2	0	4.58197e-18
Lactobacillus rhamnosus	47715	species	3484485	9250	29	3.41357e-42
Pseudomonas corrugata	47879	species	6124363	1	0	2.57058e-21
Serratia fonticola	47917	species	12326310	5	1	0.0
Haloarcula hispanica	51589	species	3895750	1	0	0.0
Pediococcus damnosus	51663	species	11570178	2845	0	3.53814e-83
Actinomyces meyeri	52773	species	2049088	3	1	0.0
Pantoea	53335	genus	0	579	0	0.0
Enterococcus durans	53345	species	6143683	1	1	0.0
Raoultella ornithinolytica	54291	species	13911666	427	2	6.56818e-08
Pleurocapsa minor	54308	species	4986817	1	0	0.0
Salmonella bongori	54736	species	4542714	406	4	0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	0	0.0
Pectobacterium wasabiae	55208	species	5043228	17	0	3.29821e-18
Streptococcus macedonicus	59310	species	2142762	145	0	3.33589e-66
Shewanella sp. MR-4	60480	species	4706287	1	1	0.0
Lactobacillus paraplantarum	60520	species	3139729	2	0	0.0
Enterobacter asburiae	61645	species	6470569	277	15	0
Lelliottia amnigena	61646	species	4616371	694	0	0
Pluralibacter gergoviae	61647	species	5489680	31	2	1.61639e-07
Kluyvera intermedia	61648	species	6166452	3139	6	0
Serratia rubidaea	61652	species	4922834	6	0	2.73797e-24
Wolbachia sp. wRi	66084	species	1445873	1	0	0.0
Edwardsiella ictaluri	67780	species	3812301	1	0	0.0
Citrobacter rodentium	67825	species	5444283	1635	5	4.11851e-07
Pseudomonas sp. VLB120	69328	species	5966222	2	0	0.0
Macrococcus caseolyticus	69966	species	2219737	3	3	0.0
Pseudomonas plecoglossicida	70775	species	6233254	9	0	0
Waddlia chondrophila	71667	species	2131905	1	1	4.15312e-07
Thermaerobacter marianensis	73919	species	2844696	1	0	5.28473e-26
Pseudomonas mandelii	75612	species	7188564	1	0	0.0
Pseudomonas monteilii	76759	species	5553188	9	0	1.17472e-26
Streptococcus constellatus	76860	species	1954077	9121	0	9.37398e-16
Erwinia pyrifoliae	79967	species	4072846	2	0	0.0
Burkholderiales	80840	order	0	3	0	0.0
Cupriavidus gilardii	82541	species	5578743	2	2	0.0
Obesumbacterium	82982	genus	0	1	0	0.0
Obesumbacterium proteus	82983	species	5011796	170	0	3.17521e-102
Serratia plymuthica	82996	species	6554843	91	0	9.31335e-113
Leclercia adecarboxylata	83655	species	4803917	708	6	0
Achromobacter xylosoxidans	85698	species	9063264	1	1	0.0
Asaia bogorensis	91915	species	3198265	10	0	0.0
Pandoraea pnomenusa	93220	species	11008666	1	1	0.0
Lactobacillus mucosae	97478	species	2434610	10269	7570	0.00275599
Bacillus sp. OxB-1	98228	species	3594618	3	3	0.0
Streptococcus infantarius	102684	species	1913271	142	0	1.8931e-64
Ralstonia mannitolilytica	105219	species	9915295	22	14	1.40619e-06
Staphylococcus phage phiETA	106284	species	43081	3	0	4.25833e-17
Acinetobacter nosocomialis	106654	species	4061750	1	0	3.01739e-22
Sinorhizobium medicae	110321	species	6817576	1	1	0.0
Pectobacterium	122277	genus	0	11	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	1	0	3.68685e-07
Staphylococcus phage Slt	130478	species	42942	2	2	6.46303e-05
Kineococcus radiotolerans	131568	species	4956672	11	0	1.17802e-18
Mycobacterium goodii	134601	species	7105933	31	0	4.59432e-22
Bacillus endophyticus	135735	species	5313985	1	1	0.0
Weissella cibaria	137591	species	2577731	2	2	0.0
[Eubacterium] sulci	143393	species	1739380	1	1	0.0
Paraburkholderia phymatum	148447	species	8676562	1	1	0.0
Streptococcus lutetiensis	150055	species	1975547	2	0	0.0
Bacillus toyonensis	155322	species	5025419	1	0	0
Jeotgalibacillus	157226	genus	0	98	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	9	0	1.82458e-06
Cedecea neteri	158822	species	23867322	1849	25	3.71396e-08
Enterobacter hormaechei	158836	species	11766809	1611	1	1.28656e-07
Anaeromyxobacter dehalogenans	161493	species	5021404	6	6	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	2	0	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	1	0	0.0
Erwinia billingiae	182337	species	5372268	1	0	0.0
Paludibacter propionicigenes	185300	species	3685504	1	0	2.33166e-24
Lambdavirus	186765	genus	0	467	0	0.0
Bacillaceae	186817	family	0	98	0	0.0
Pediococcus claussenii	187452	species	2958378	2830	0	5.50692e-62
Ralstonia insidiosa	190721	species	12164766	8	0	1.85191e-19
Fluviicola taffensis	191579	species	4633577	2	1	0.0
Tannerella	195950	genus	0	1	0	0.0
Nocardioides sp. JS614	196162	species	5293685	12	12	0.0
Streptococcus pasteurianus	197614	species	2100077	12	0	8.58302e-73
Pseudomonas poae	200451	species	5512241	2	0	0.0
Dickeya	204037	genus	0	1	0	0.0
Dickeya zeae	204042	species	4675379	1	1	0.0
Rhodocyclales	206389	order	0	3	0	0.0
Enterobacter kobei	208224	species	4927478	3	0	0.0
Alkaliphilus metalliredigens	208226	species	4929566	1	1	0.0
Carnobacterium sp. 17-4	208596	species	2685399	1	1	0.0
Escherichia albertii	208962	species	4679521	127042	105	6.90452e-06
Mycobacterium sp. JS623	212767	species	7221766	2	2	0.0
Desulfovibrionales	213115	order	0	3	0	0.0
Treponema caldarium	215591	species	3239340	3	3	0.0
Erwinia sp. Ejp617	215689	species	3957675	1	0	0.0
Alteromonas stellipolaris	233316	species	9533996	2	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	10071	0	3.85188e-58
Klebsiella variicola	244366	species	10894097	1083	1	0
Staphylococcus equorum	246432	species	8544915	21	3	0
Streptococcus pseudopneumoniae	257758	species	2195458	4483	0	8.8736e-29
Staphylococcus phage 77	259901	species	41708	3680	0	0
Yersinia aleksiciae	263819	species	4000307	2	0	0.0
Bombyx mori nucleopolyhedrovirus	271108	species	128413	21	0	0.000144726
Staphylococcus pseudintermedius	283734	species	4509494	4	1	0.0
Alteromonas addita	287094	species	4649146	2	0	0.0
Photorhabdus asymbiotica	291112	species	5094138	2	0	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	62	0	1.62664e-41
Enterobacter ludwigii	299767	species	4952770	527	0	1.01402e-20
Emticicia oligotrophica	312279	species	5220361	1	1	0.0
Psychromonas sp. CNPT3	314282	species	3052410	15	0	6.35165e-130
Streptococcus gallolyticus	315405	species	2285714	13	12	0.0
Staphylococcus phage PT1028	320831	species	15603	6508	0	0.255216
Salmonella phage SE1	329864	species	41941	1	0	0.0
Erwinia tasmaniensis	338565	species	4067864	2	2	0.0
Herbaspirillum hiltneri	341045	species	4965474	2	1	0.0
Bacteroides dorei	357276	species	5310365	1	0	0
Gallionella capsiferriformans	370405	species	3162471	1	1	2.79973e-07
Enterobacteria phage 933W sensu lato	374810	species	61042	467	0	0.0
Lactobacillus backii	375175	species	14123253	959	0	1.3588e-82
Hydrogenobaculum sp. Y04AAS1	380749	species	1559514	1	1	0.0
Staphylococcus phage phiNM3	387909	species	44061	3680	0	2.78642e-17
Coraliomargarita akajimensis	395922	species	3750771	4	0	0
Enterobacter sp. 638	399742	species	4676461	8	2	0.0
Salinicoccus halodurans	407035	species	2778379	2	0	0.0
Streptomyces xiamenensis	408015	species	5961401	1	0	0.0
Cronobacter	413496	genus	0	758	0	0.0
Cronobacter dublinensis	413497	species	4628405	1105	2	6.83493e-53
Cronobacter muytjensii	413501	species	4364114	6	0	2.93573e-24
Cronobacter turicensis	413502	species	4599092	356	0	2.97288e-57
Cronobacter malonaticus	413503	species	4516853	17	2	2.59613e-07
Enterobacteria phage cdtI	414970	species	47021	679	0	6.46816e-16
Pedobacter steynii	430522	species	6581659	1	1	0.0
Pantoea vagans	470934	species	4888338	71	0	2.82927e-83
Burkholderia lata	482957	species	17031116	1	1	0.0
Serratia sp. SCBI	488142	species	5101896	3	1	0.0
Bacillus velezensis	492670	species	7701267	1	1	0.0
Kosakonia oryzae	497725	species	5303342	1728	6	1.62761e-55
Azospirillum thiophilum	528244	species	7609458	1	1	0.0
Cronobacter universalis	535744	species	4436873	1	0	0.0
Phycisphaera mikurensis	547188	species	3884382	1	1	0.0
Stx2-converting phage 1717	563769	species	62147	1449	0	6.14022e-17
Enterobacteria phage YYZ-2008	564886	species	54896	579	0	7.61275e-16
Photorhabdus temperata	574560	species	5147098	3154	0	2.11686e-54
Staphylococcus phage Ipla88	575608	species	42526	3	0	1.7683e-17
Bacillus cytotoxicus	580165	species	4094159	17	17	0.0
Pantoea sp. At-9b	592316	species	6312783	347	0	1.13046e-77
Staphylococcus phage P954	668618	species	40761	3680	0	0.0159944
Cryobacterium arcticum	670052	species	4351229	1	0	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	1526	5	1.95536e-07
Actinomyces sp. oral taxon 414	712122	species	3836419	2	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	4484	0	1.14541e-28
Salmonella phage ST160	714583	species	40986	1	0	0.0
Rahnella sp. Y9602	741091	species	5614252	312	0	7.61516e-92
Staphylococcus phage phi5967PVL	874267	species	42461	3	0	1.5686e-17
Mycobacterium sinense	875328	species	4643668	17	0	1.50021e-23
Plautia stali symbiont	891974	species	4092852	9	4	2.16966e-07
Enterobacteria phage VT2phi_272	936054	species	65955	1	0	0.0
Granulicella mallensis	940614	species	6237577	1	1	0.0
Staphylococcus argenteus	985002	species	2787638	56387	30	9.6407e-06
Staphylococcus agnetis	985762	species	2503399	1	1	0.0
Candidatus Gullanella endobia	1070130	species	938041	1	1	9.56127e-07
Dickeya solani	1089444	species	4919833	628	0	4.34523e-79
Klebsiella michiganensis	1134687	species	29869212	369	0	5.54175e-07
Gordonia sp. QH-11	1136941	species	4428727	80	80	0.0
Lysinibacillus varians	1145276	species	4662822	1	1	0.0
Enterobacteria phage mEp460	1147152	species	44510	642	0	6.53331e-16
Streptococcus sp. I-G2	1156431	species	1992567	395	0	1.19755e-58
Streptococcus sp. I-P16	1156433	species	2023580	394	0	6.92377e-59
Kosakonia sacchari	1158459	species	4902066	1512	1	4.522e-19
Cronobacter condimenti	1163710	species	4499482	30	2	6.78981e-60
Staphylococcus phage phi7401PVL	1165702	species	47252	1	0	3.10102e-16
Pectobacterium sp. SCC3193	1166016	species	5164411	4	0	3.28096e-15
Enterobacter sp. R4-368	1166130	species	5155034	1207	1	0
Lactobacillus hokkaidonensis	1193095	species	2400586	1	0	0.0
Enterobacteria phage SfI	1225789	species	38389	467	0	2.51013e-14
Pseudomonas sp. FGI182	1259844	species	5891312	9	0	0
Edwardsiella piscicida	1263550	species	3891903	1	0	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	1	0	1.36583e-10
Synechococcus sp. KORDI-100	1280380	species	2789000	62	0	4.96388e-34
Planktomarina temperata	1284658	species	3288122	2	2	0.0
Enterobacter xiangfangensis	1296536	species	4661849	17	0	4.42117e-07
Staphylococcus phage StauST398-4	1308896	species	42906	1	0	9.4372e-18
Serratia sp. FS14	1327989	species	5249875	1	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	1808	1	0
Staphylococcus phage SA12	1347760	species	42902	407	0	3.89259e-19
Klebsiella quasipneumoniae	1463165	species	5586672	13	0	2.0627e-06
Pantoea sp. PSNIH2	1484157	species	4967343	10	1	2.0308e-23
Pantoea sp. PSNIH1	1484158	species	4410683	1	0	0.0
Candidatus Sodalis pierantonius	1486991	species	4513140	1	1	1.96184e-07
Pseudomonas sp. Os17	1500686	species	6885464	1	0	0.0
Pseudomonas sp. St29	1500687	species	6833117	1	0	0.0
Staphylococcus phage 23MRA	1505027	species	43098	1	0	1.23665e-17
Jeotgalibacillus malaysiensis	1508404	species	4119509	2	0	0.0
Geobacillus sp. LC300	1519377	species	3532580	180	0	7.51907e-98
Staphylococcus phage phiBU01	1519999	species	43748	412	0	0
Paenibacillus sp. FSL R7-0273	1536772	species	7288921	2	2	0.0
Lactobacillus sp. wkB8	1545702	species	1932531	1	1	0.0
Enterobacter sp. E20	1560339	species	4763114	22	17	0
Sphingomonas panacis	1560345	species	5322941	1	0	0.0
Haloarcula sp. CBA1115	1592728	species	4225046	1	0	0.0
Erwinia gerundensis	1619313	species	4481256	1	1	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	180	0	1.89907e-97
Chania multitudinisentens	1639108	species	5488183	962	0	4.79388e-74
Devosia sp. H5989	1643450	species	4594249	62	0	2.72371e-41
Eggerthellaceae	1643826	family	0	4	0	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	49	0	7.42532e-123
Bacillus paralicheniformis	1648923	species	4382163	1	0	0.0
Burkholderia sp. HB1	1678678	species	7206167	2	0	0.0
Enterobacter sp. FY-07	1692238	species	5138701	331	6	0
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	328	3	0
Candidatus Thioglobus autotrophicus	1705394	species	1512449	2	0	0.0
Microbacterium sp. No. 7	1714373	species	4827965	1	0	0.0
Klebsiella sp. G5	1715259	species	4702949	1805	0	1.35055e-49
Staphylococcus sp. AntiMn-1	1715860	species	2738396	20	2	3.2954e-07
Algoriphagus sp. M8-2	1727163	species	3882610	2	2	0.0
Chania	1745211	genus	0	1	0	0.0
Marinobacter sp. LQ44	1749259	species	4435564	1	0	4.5599e-23
Kurthia sp. 11kri321	1750719	species	2964527	409	0	4.02764e-70
Streptococcus sp. A12	1759399	species	1874337	240	0	1.96798e-60
Deinococcus actinosclerus	1768108	species	3264334	12	12	3.25483e-06
Alteromonas sp. Mac1	1777491	species	4696291	2	0	0.0
Burkholderia sp. OLGA172	1804984	species	8574890	2	0	0.0
Streptococcus pantholopis	1811193	species	2241302	1	0	1.76899e-24
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	323	0	0
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	50	1	0
Shigella sp. PAMC 28760	1813821	species	4558287	263890	0	0
Streptococcus halotolerans	1814128	species	2182100	1	1	4.06424e-07
Edwardsiella anguillarum	1821960	species	4329652	1	0	0.0
Bacillus sp. IHB B 7164	1827146	species	5036631	2	0	0.0
Enterobacter sp. ODB01	1827481	species	4534036	3	0	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	2	0	0.0
Exiguobacterium sp. U13-1	1849031	species	3208634	406	1	2.37717e-71
Pseudomonas sp. TCU-HL1	1856685	species	6256697	1	1	0.0
Enterobacter sp. HK169	1868135	species	4551186	5	0	0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	1270	2	0
Bacillus sp. ABP14	1892404	species	5152566	2	0	0
Erwiniaceae	1903409	family	0	3	0	0.0
Yersiniaceae	1903411	family	0	3	0	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	12	0	3.12969e-20
Pectobacterium parmentieri	1905730	species	5047366	102	0	5.26347e-07
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	17	0	5.91297e-27
