name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Serratia plymuthica	82996	species	6554843	14	0	3.02192e-144
Mycobacterium immunogenum	83262	species	11178626	1	0	0.0
Leclercia adecarboxylata	83655	species	4803917	145	0	6.391e-75
Mycoplasma dispar	86660	species	1084449	1	1	0.0
Lactobacillus mucosae	97478	species	2434610	1823	1390	0.00118848
Burkholderia ubonensis	101571	species	22281372	2	2	0.0
Streptococcus infantarius	102684	species	1913271	49	0	3.10229e-77
Pectobacterium	122277	genus	0	3	0	0.0
Sphingomonas melonis	152682	species	4196755	5	0	0.0
Jeotgalibacillus	157226	genus	0	12	0	0.0
Cedecea neteri	158822	species	23867322	208	2	2.98106e-104
Enterobacter hormaechei	158836	species	11766809	193	0	1.22757e-87
Sphingomonas wittichii	160791	species	5915246	10	0	0.0
Lambdavirus	186765	genus	0	34	0	0.0
Bacillaceae	186817	family	0	12	0	0.0
Pediococcus claussenii	187452	species	2958378	626	0	1.62896e-71
Fluviicola taffensis	191579	species	4633577	2	1	0.0
Streptococcus pasteurianus	197614	species	2100077	2	0	3.65205e-104
Enterobacter kobei	208224	species	4927478	1	0	0.0
Escherichia albertii	208962	species	4679521	21744	15	0
Mycobacterium chimaera	222805	species	6328534	1	0	0.0
Acidovorax sp. JS42	232721	species	4585154	7	0	1.58685e-09
Lactobacillus paracollinoides	240427	species	10733574	2532	0	3.02786e-64
Klebsiella variicola	244366	species	10894097	134	0	2.79111e-89
Staphylococcus equorum	246432	species	8544915	1	0	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	1099	0	4.09307e-25
Staphylococcus phage 77	259901	species	41708	505	0	5.63819e-15
Yersinia aleksiciae	263819	species	4000307	1	0	0.0
Staphylococcus pseudintermedius	283734	species	4509494	1	1	4.67436e-07
Sphingopyxis sp. 113P3	292913	species	4664213	389	0	6.96183e-31
Enterobacter ludwigii	299767	species	4952770	25	0	1.05052e-80
Persephonella marina	309805	species	1983966	1	0	0.0
Psychromonas sp. CNPT3	314282	species	3052410	13	0	1.02893e-131
Streptococcus gallolyticus	315405	species	2285714	3	0	4.77311e-25
Staphylococcus phage PT1028	320831	species	15603	1463	0	0.148277
Staphylococcus phage phiETA3	326037	species	43282	1	0	1.06621e-14
Acidovorax sp. KKS102	358220	species	5196935	7	0	2.38017e-15
Enterobacteria phage 933W sensu lato	374810	species	61042	34	0	0.0
Lactobacillus backii	375175	species	14123253	335	0	2.13013e-95
Staphylococcus phage phiNM3	387909	species	44061	505	0	9.48363e-14
Enterobacter sp. 638	399742	species	4676461	1	0	0.0
Cronobacter	413496	genus	0	53	0	0.0
Cronobacter dublinensis	413497	species	4628405	199	0	3.32624e-68
Cronobacter muytjensii	413501	species	4364114	8	1	0.0
Cronobacter turicensis	413502	species	4599092	31	0	5.51789e-79
Cronobacter malonaticus	413503	species	4516853	3	0	0.0
Enterobacteria phage cdtI	414970	species	47021	77	0	6.80921e-18
Simiduia agarivorans	447471	species	4300227	1	1	0.0
Pantoea vagans	470934	species	4888338	7	0	0.0
Bacillus velezensis	492670	species	7701267	1	1	0.0
Kosakonia oryzae	497725	species	5303342	180	0	7.61079e-75
Stx2-converting phage 1717	563769	species	62147	274	0	1.37253e-15
Enterobacteria phage YYZ-2008	564886	species	54896	101	0	1.66028e-13
Photorhabdus temperata	574560	species	5147098	699	0	1.22253e-59
Pantoea sp. At-9b	592316	species	6312783	43	0	2.81377e-100
Staphylococcus phage P954	668618	species	40761	505	0	7.20533e-20
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	207	1	1.97711e-71
Streptococcus sp. oral taxon 431	712633	species	2177905	1095	0	5.59919e-25
Rahnella sp. Y9602	741091	species	5614252	38	0	1.66839e-121
Shinella sp. HZN7	879274	species	7354253	1	1	0.0
Plautia stali symbiont	891974	species	4092852	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	10632	2	1.84995e-06
Dickeya solani	1089444	species	4919833	62	0	3.67093e-109
Klebsiella michiganensis	1134687	species	29869212	17	0	8.61931e-117
Gordonia sp. QH-11	1136941	species	4428727	329	329	0.0
Enterobacteria phage mEp460	1147152	species	44510	95	0	7.0473e-19
Streptococcus sp. I-G2	1156431	species	1992567	71	0	2.82522e-72
Streptococcus sp. I-P16	1156433	species	2023580	71	0	1.36082e-72
Kosakonia sacchari	1158459	species	4902066	95	0	4.9768e-79
Enterobacter sp. R4-368	1166130	species	5155034	75	0	1.03361e-77
Sphingomonas sp. NIC1	1167641	species	3660563	5	0	0.0
Mycobacterium sp. MOTT36Y	1168287	species	5613626	1	0	0.0
Mycobacterium yongonense	1203599	species	5662088	1	0	0.0
Enterobacteria phage SfI	1225789	species	38389	34	0	4.25107e-24
Synechococcus sp. KORDI-100	1280380	species	2789000	389	0	4.192e-22
Sphingobium baderi	1332080	species	4583422	15	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	190	0	2.33455e-69
Staphylococcus phage SA12	1347760	species	42902	23	0	8.30463e-15
Aureimonas sp. AU20	1349819	species	5210858	5	5	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	1	0	0.0
Burkholderia sp. 2002721687	1468409	species	7285824	1	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	3	1	8.37108e-07
Pantoea sp. PSNIH1	1484158	species	4410683	1	0	0.0
Staphylococcus phage 3MRA	1505026	species	41931	1	0	4.31031e-15
Geobacillus sp. LC300	1519377	species	3532580	25	0	1.02318e-129
Staphylococcus phage phiBU01	1519999	species	43748	23	0	4.57263e-15
Mycobacterium sp. QIA-37	1561223	species	4855372	1	0	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	10	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	25	0	3.52032e-129
Chania multitudinisentens	1639108	species	5488183	175	0	1.75267e-89
Devosia sp. H5989	1643450	species	4594249	389	0	1.30422e-30
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	18	0	2.90109e-140
Burkholderia sp. HB1	1678678	species	7206167	1	0	0.0
Enterobacter sp. FY-07	1692238	species	5138701	46	0	1.15331e-79
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	23	0	2.03763e-77
Candidatus Thioglobus autotrophicus	1705394	species	1512449	1	0	0.0
Klebsiella sp. G5	1715259	species	4702949	190	0	1.55554e-67
Staphylococcus sp. AntiMn-1	1715860	species	2738396	2	1	0.0
Rhodococcus sp. 008	1723645	species	7438324	1	0	0.0
Burkholderia sp. Bp5365	1740162	species	7287809	1	0	0.0
Kurthia sp. 11kri321	1750719	species	2964527	59	0	4.9827e-89
Streptococcus sp. A12	1759399	species	1874337	71	0	5.09096e-71
Burkholderia sp. OLGA172	1804984	species	8574890	1	0	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	26	0	1.96726e-80
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	1	0	1.11763e-83
Shigella sp. PAMC 28760	1813821	species	4558287	42273	0	1.57734e-13
Streptococcus marmotae	1825069	species	2322791	1	1	0.0
Enterobacter sp. ODB01	1827481	species	4534036	1	0	0.0
Streptomyces sp. RTd22	1841249	species	11142275	1	1	0.0
Acidovorax sp. RAC01	1842533	species	4574859	7	0	3.17686e-06
Exiguobacterium sp. U13-1	1849031	species	3208634	60	0	1.14327e-90
Streptomyces sp. SAT1	1849967	species	7472530	1	1	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	164	0	2.00692e-72
Erwiniaceae	1903409	family	0	1	0	0.0
Yersiniaceae	1903411	family	0	1	0	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	2	0	0.0
Pectobacterium parmentieri	1905730	species	5047366	11	0	7.86758e-144
