name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptococcus pyogenes	1314	species	4096430	52830	1204	0.000112316
Streptococcus anginosus	1328	species	2557124	55	4	0.0
Streptococcus dysgalactiae	1334	species	2149105	28673	26	1.32465e-14
Streptococcus equi	1336	species	2140495	4	1	1.89909e-07
Streptococcus intermedius	1338	species	1963517	35776	94	4.44202e-07
Streptococcus iniae	1346	species	2086959	2	0	2.80657e-48
Streptococcus parauberis	1348	species	2143887	170	168	9.51225e-07
Streptococcus uberis	1349	species	1852352	1	1	0.0
Enterococcus faecalis	1351	species	3401628	3150	21	2.27188e-06
Enterococcus faecium	1352	species	5898717	14	13	6.8187e-07
Enterococcus hirae	1354	species	2908247	4	4	0.0
Lactococcus lactis	1358	species	2704731	3650	2	1.99076e-52
Aerococcus viridans	1377	species	2199877	644	0	3.42144e-54
Bacillus anthracis	1392	species	17446789	9	0	1.00506e-19
Brevibacillus brevis	1393	species	6296436	2	2	0.0
Bacillus cereus	1396	species	9676532	63	12	9.23456e-07
Bacillus coagulans	1398	species	4327944	55	54	4.50437e-06
Bacillus licheniformis	1402	species	8559910	4	3	1.89781e-07
Bacillus megaterium	1404	species	5334474	3	1	0.0
Bacillus mycoides	1405	species	11312355	9	9	3.23109e-07
Parageobacillus thermoglucosidans	1426	species	5935916	6	0	0.0
Bacillus thuringiensis	1428	species	10269592	50	4	2.76721e-07
Paenibacillus larvae	1464	species	4056006	2	2	0.0
Sporosarcina psychrophila	1476	species	4674191	3	3	2.60655e-07
Clostridioides difficile	1496	species	6297836	2	2	0.0
Lactobacillus	1578	genus	0	7692	0	0.0
Lactobacillus acidophilus	1579	species	2018718	34	2	0.0
Lactobacillus brevis	1580	species	2493592	40435	458	4.67609e-06
Lactobacillus buchneri	1581	species	2575738	22608	17573	0.00275
Lactobacillus casei	1582	species	3039836	6775	6775	0.000899939
Lactobacillus delbrueckii	1584	species	1920382	17563	486	0.000100848
Lactobacillus helveticus	1587	species	3148198	15193	2	1.30207e-07
Lactobacillus plantarum	1590	species	8684028	1721	1555	7.19583e-05
Lactobacillus paracasei	1597	species	4200086	8173	54	2.8326e-43
Lactobacillus reuteri	1598	species	2811237	7197	64	1.30864e-06
Lactobacillus acetotolerans	1600	species	1704859	6779	0	2.1705e-34
Lactobacillus amylovorus	1604	species	1977087	32	0	0.0
Lactobacillus fermentum	1613	species	2108824	1659576	1555090	0.310685
Lactobacillus sanfranciscensis	1625	species	1375770	647	0	0.0
Listeria ivanovii	1638	species	3701623	1	0	0.0
Listeria monocytogenes	1639	species	5926303	989	7	1.46491e-67
Listeria innocua	1642	species	3093113	985	0	3.02762e-60
Propionibacterium acnes	1747	species	3361368	44	41	5.19521e-06
Mycobacterium	1763	genus	0	1	0	0.0
Mycobacterium avium	1764	species	6028446	1	0	1.20592e-37
Mycobacterium fortuitum	1766	species	6254616	3	0	1.95845e-07
Mycobacterium phlei	1771	species	5349645	5	0	7.65854e-29
Mycobacterium smegmatis	1772	species	20962296	588	558	1.12379e-05
Mycobacterium chelonae	1774	species	5029817	5	0	6.58016e-12
Mycobacterium chubuense	1800	species	6342624	2	0	1.28118e-33
Amycolatopsis methanolica	1814	species	7237391	1	0	0.0
Rhodococcus	1827	genus	0	1	0	0.0
Actinoplanes missouriensis	1866	species	8773466	1	0	0.0
Streptomyces	1883	genus	0	2	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	1	0.0
Thermobifida fusca	2021	species	3642249	1	1	0.0
Pimelobacter simplex	2045	species	5637360	1	0	0.0
Rothia dentocariosa	2047	species	2506025	55	55	8.91308e-06
Gordonia bronchialis	2054	species	5290012	2	0	2.92591e-44
Gordonia terrae	2055	species	5701501	3	0	0.0
Mycoplasma	2093	genus	0	2	0	0.0
Spiroplasma	2132	genus	0	2	0	0.0
Acholeplasma laidlawii	2148	species	1496992	4	0	0.0
Xylella fastidiosa	2371	species	2609554	1	1	0.0
Marinobacter	2742	genus	0	2	0	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	1	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	2	2	0.0
Homo sapiens	9606	species	3238442024	3	3	1.25405e-10
Siphoviridae	10699	family	47340	3175	5	0.0
Escherichia virus HK022	10742	species	40751	1054	0	8.82062e-15
Burkholderia mallei	13373	species	18282343	2	0	0.0
Lysinibacillus fusiformis	28031	species	4843789	1	0	0.0
Streptococcus mitis	28037	species	3110438	19305	11	1.49581e-06
Alteromonas macleodii	28108	species	5557691	1	0	0.0
Cronobacter sakazakii	28141	species	5648091	85	6	3.93992e-18
Serratia proteamaculans	28151	species	5495657	582	11	2.23774e-19
Yersinia kristensenii	28152	species	4496569	818	0	4.52889e-42
Vibrio nigripulchritudo	28173	species	6322155	2	2	0.0
Alphaproteobacteria	28211	class	0	2	0	0.0
Deltaproteobacteria	28221	class	0	1	0	0.0
Burkholderia pseudomallei	28450	species	11222453	2	0	0.0
Salmonella enterica	28901	species	6689149	199049	1450	1.75779e-06
Staphylococcus saprophyticus	29385	species	3903594	34	34	0.0
Staphylococcus capitis	29388	species	2503265	29991	0	4.00297e-15
Pseudomonas savastanoi	29438	species	6112448	2	0	0.0
Veillonella parvula	29466	species	2132142	4	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	10	2	5.38147e-08
Yersinia aldovae	29483	species	4471090	2	1	2.08608e-25
Yersinia frederiksenii	29484	species	4550894	815	0	3.33802e-42
Yersinia rohdei	29485	species	4372253	101	3	2.80146e-07
Yersinia ruckeri	29486	species	7304941	2	1	0.0
Photorhabdus luminescens	29488	species	5688987	1	0	1.16334e-30
Achromobacter denitrificans	32002	species	6226215	4	2	2.60907e-07
Burkholderia	32008	genus	0	4	1	0.0
Leptotrichia	32067	genus	0	1	0	0.0
synthetic construct	32630	species	26537524	12180	9	9.27132e-08
Sphingopyxis macrogoltabida	33050	species	16800329	4	4	0.0
Sphingopyxis terrae	33052	species	3983415	1	1	0.0
Candidatus Kinetoplastibacterium crithidii	33056	species	821871	2	2	9.88273e-07
Amycolatopsis mediterranei	33910	species	13655759	7	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	132	2	1.61806e-82
Geobacillus thermodenitrificans	33940	species	3608012	133	0	3.42313e-85
Melissococcus plutonius	33970	species	2059558	1	0	0.0
Rahnella	34037	genus	0	13	0	0.0
Rahnella aquatilis	34038	species	5656799	740	0	0
Moraxella osloensis	34062	species	2649137	2673	0	8.26942e-46
Variovorax paradoxus	34073	species	6817856	3	2	0.0
Streptobacillus moniliformis	34105	species	1673280	1	0	0.0
Acholeplasma oculi	35623	species	1587120	4	0	0.0
Citrobacter amalonaticus	35703	species	7931914	9373	115	8.26527e-07
Mycobacterium abscessus	36809	species	18231971	1	0	0.0
Nocardia brasiliensis	37326	species	9436348	2	0	0.0
Nocardia farcinica	37329	species	6376062	1	0	0.0
Nocardia seriolae	37332	species	8304518	1	1	0.0
Mesorhizobium ciceri	39645	species	6838036	2	1	0.0
Acinetobacter johnsonii	40214	species	4081329	12	12	1.19407e-06
Aliivibrio salmonicida	40269	species	4655660	2	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	5	0	0.0
Xenorhabdus bovienii	40576	species	4523083	6	6	0.0
Rhodospirillaceae	41295	family	0	2	0	0.0
Roseobacter litoralis	42443	species	4745450	2	2	0.0
Pseudoalteromonas rubra	43658	species	5913780	4	4	0.0
Tolumonas auensis	43948	species	3471292	1	1	1.16993e-07
Paenibacillus	44249	genus	0	13	0	0.0
Streptococcus cristatus	45634	species	2142100	1006	1	5.89802e-46
Vibrio scophthalmi	45658	species	9728927	1	1	0.0
Salinicoccus	45669	genus	0	101	0	0.0
Staphylococcus pasteuri	45972	species	2559946	3379	18	5.19386e-12
Lactobacillus rhamnosus	47715	species	3484485	19330	135	5.91303e-35
Bibersteinia trehalosi	47735	species	2411529	3	0	0.0
Pseudomonas corrugata	47879	species	6124363	1	0	0.0
Serratia fonticola	47917	species	12326310	33	8	2.00173e-07
Ralstonia	48736	genus	0	5	0	0.0
Pediococcus damnosus	51663	species	11570178	7901	4	2.86408e-62
Actinomyces meyeri	52773	species	2049088	5	0	0.0
Pantoea	53335	genus	0	839	0	0.0
Enterococcus durans	53345	species	6143683	5	4	7.24523e-08
Hyphomicrobium denitrificans	53399	species	3723828	1	0	0.0
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Raoultella ornithinolytica	54291	species	13911666	545	9	3.39585e-08
Pleurocapsa minor	54308	species	4986817	4	1	0.0
Streptomyces venezuelae	54571	species	18089227	1	1	0.0
Salmonella bongori	54736	species	4542714	1103	5	2.87081e-07
Sediminispirochaeta smaragdinae	55206	species	4653970	5	0	0.0
Pectobacterium wasabiae	55208	species	5043228	109	1	8.05275e-08
Staphylococcus phage 187	55511	species	39620	2	0	2.35508e-17
Vibrio anguillarum	55601	species	5628663	1	1	0.0
Rhizobium gallicum	56730	species	7311190	3	3	5.55473e-08
Halomicrobium mukohataei	57705	species	3332349	1	1	0.0
Streptococcus macedonicus	59310	species	2142762	657	0	1.52483e-18
Shewanella sp. MR-7	60481	species	4799109	2	2	0.0
Lactobacillus paraplantarum	60520	species	3139729	6	0	0.0
Burkholderia vietnamiensis	60552	species	14209387	4	0	0.0
Halogeometricum borinquense	60847	species	3944467	1	1	0.0
Enterobacter asburiae	61645	species	6470569	1315	107	9.33822e-07
Lelliottia amnigena	61646	species	4616371	906	19	7.18413e-07
Pluralibacter gergoviae	61647	species	5489680	128	12	3.00877e-07
Kluyvera intermedia	61648	species	6166452	3435	14	3.50204e-07
Serratia rubidaea	61652	species	4922834	8	0	0
Sodalis glossinidius	63612	species	4292502	1	1	9.46107e-08
Pseudomonas knackmussii	65741	species	6162905	3	0	0.0
Edwardsiella ictaluri	67780	species	3812301	5	0	0.0
Citrobacter rodentium	67825	species	5444283	3276	27	1.13721e-06
Streptomyces pactum	68249	species	8180260	2	2	0.0
Cupriavidus basilensis	68895	species	8421483	4	4	1.44672e-07
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Desulfuromonadales	69541	order	0	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	5	5	9.14785e-07
Staphylococcus condimenti	70255	species	2659676	2	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	1	1	0.0
Waddlia chondrophila	71667	species	2131905	1	1	1.90495e-07
Kocuria rhizophila	72000	species	2697540	1	1	1.50551e-07
Alteromonadaceae	72275	family	0	2	0	0.0
Photobacterium profundum	74109	species	6403280	1	1	6.34232e-08
Pseudomonas balearica	74829	species	4383480	5	0	1.7162e-23
Pseudomonas mandelii	75612	species	7188564	3	0	0.0
Pseudomonas monteilii	76759	species	5553188	1	0	0.0
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Streptococcus constellatus	76860	species	1954077	20535	2	7.71338e-21
Pseudomonas mosselii	78327	species	6247860	1	0	1.86597e-20
Erwinia pyrifoliae	79967	species	4072846	4	2	8.96079e-12
Burkholderiales	80840	order	0	2	0	0.0
Aliivibrio wodanis	80852	species	4635126	1	0	0.0
Acidovorax avenae	80867	species	5482170	2	0	1.79116e-17
Aminobacterium colombiense	81468	species	1980592	2	2	0.0
Frateuria aurantia	81475	species	3603458	4	1	0.0
Cupriavidus gilardii	82541	species	5578743	12	11	2.18391e-07
Obesumbacterium proteus	82983	species	5011796	223	0	1.09814e-91
Pragia fontium	82985	species	4094629	2	2	9.91827e-08
Serratia plymuthica	82996	species	6554843	104	4	1.60331e-07
gamma proteobacterium HdN1	83406	species	4587455	16	16	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	1	0	0.0
Leclercia adecarboxylata	83655	species	4803917	1462	12	1.95175e-07
Sodalis	84565	genus	0	1	0	0.0
Mannheimia varigena	85404	species	2201818	1	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	3	1	0
Burkholderia multivorans	87883	species	13696114	5	5	8.89559e-08
Caulobacter segnis	88688	species	4655622	1	1	8.72314e-08
Asaia bogorensis	91915	species	3198265	8	1	0.0
Pandoraea norimbergensis	93219	species	6167370	5	5	0.0
Pandoraea pnomenusa	93220	species	11008666	1	0	0.0
Pandoraea pulmonicola	93221	species	5867621	1	1	0.0
Pandoraea sputorum	93222	species	5751958	1	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	5	0	9.89799e-24
Burkholderia stabilis	95485	species	8527947	1	0	0.0
Burkholderia cenocepacia	95486	species	15410767	3	1	7.25919e-20
Lactobacillus mucosae	97478	species	2434610	31985	22608	0.00377265
Bacillus sp. OxB-1	98228	species	3594618	2	2	0.0
Burkholderia ubonensis	101571	species	22281372	7	0	0.0
Streptococcus infantarius	102684	species	1913271	648	0	2.43575e-48
Rhodococcus pyridinivorans	103816	species	5590512	3	0	1.07601e-11
Ralstonia mannitolilytica	105219	species	9915295	65	26	1.09138e-06
Staphylococcus phage phiETA	106284	species	43081	11	0	1.07685e-19
Cupriavidus necator	106590	species	7948767	2	2	0.0
Actinomyces radicidentis	111015	species	3051613	1	1	0.0
Sphingopyxis alaskensis	117207	species	3373713	8	8	0.0
Cupriavidus metallidurans	119219	species	6913352	7	6	1.18225e-07
Pectobacterium	122277	genus	0	35	0	0.0
Mycobacterium goodii	134601	species	7105933	20	1	1.3522e-17
Nocardia cyriacigeorgica	135487	species	6194645	1	0	7.80992e-45
Idiomarina loihiensis	135577	species	2839538	1	1	0.0
Pseudomonadaceae	135621	family	0	4	0	0.0
Weissella cibaria	137591	species	2577731	3	3	0.0
[Eubacterium] sulci	143393	species	1739380	1	1	0.0
Corynebacterium simulans	146827	species	5336673	1	0	2.34191e-44
Streptomyces parvulus	146923	species	7766531	1	1	0.0
Azospira oryzae	146939	species	3806980	2	2	0.0
Carnobacterium inhibens	147709	species	2497115	1	0	0.0
Paraburkholderia phymatum	148447	species	8676562	6	6	0.0
Streptococcus lutetiensis	150055	species	1975547	6	0	0.0
Pseudopedobacter saltans	151895	species	4635236	2	0	0.0
Bacillus toyonensis	155322	species	5025419	18	0	5.10507e-18
Caulobacter vibrioides	155892	species	4029938	1	0	0.0
Jeotgalibacillus	157226	genus	0	101	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	1	0	0.0
Novosphingobium resinovorum	158500	species	6918128	1	1	0.0
Cedecea neteri	158822	species	23867322	2450	67	1.19791e-07
Enterobacter hormaechei	158836	species	11766809	2014	1	7.12922e-18
Collimonas fungivorans	158899	species	5393313	2	1	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	11	11	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	5	0	0.0
Bacteroidales	171549	order	0	2	0	0.0
Erwinia billingiae	182337	species	5372268	3	2	0.0
Staphylococcus phage 13	186153	species	42722	2	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	2	2	0.0
Lambdavirus	186765	genus	0	297	0	0.0
Bacillaceae	186817	family	0	101	0	0.0
Sneathia amnii	187101	species	1330224	1	0	0.0
Acidaminococcus intestini	187327	species	2487765	1	1	0.0
Pediococcus claussenii	187452	species	2958378	7831	0	5.58426e-47
Ralstonia insidiosa	190721	species	12164766	37	9	2.77339e-07
Enterobacteria phage BP-4795	196242	species	57930	1	0	7.70624e-18
Streptococcus pasteurianus	197614	species	2100077	341	0	7.76599e-54
Pseudomonas koreensis	198620	species	12292986	4	4	1.32151e-07
Pseudomonas poae	200451	species	5512241	1	0	0.0
Planococcus rifietoensis	200991	species	3505011	3	1	1.15867e-07
Dickeya	204037	genus	0	2	0	0.0
Dickeya dadantii	204038	species	4922802	7	3	3.85643e-17
Dickeya zeae	204042	species	4675379	6	4	2.62611e-07
Herminiimonas arsenicoxydans	204773	species	3424307	1	0	4.69993e-19
Novosphingobium pentaromativorans	205844	species	5457578	12	0	0.0
Mycobacterium phage Che9c	205872	species	57050	1	0	0
Parvularcula bermudensis	208216	species	2902643	1	0	1.91151e-17
Enterobacter kobei	208224	species	4927478	18	0	6.06465e-21
Escherichia albertii	208962	species	4679521	262045	510	1.04913e-05
Mycobacterium sp. JS623	212767	species	7221766	1	1	0.0
Erwinia sp. Ejp617	215689	species	3957675	5	3	1.02606e-07
Stenotrophomonas rhizophila	216778	species	4198652	3	0	0.0
Thalassospira xiamenensis	220697	species	4768950	1	1	0.0
Belliella baltica	232259	species	4196595	2	2	0.0
Acidovorax sp. JS42	232721	species	4585154	2	2	1.77144e-07
Alteromonas stellipolaris	233316	species	9533996	2	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	28356	1	6.74317e-44
Pseudonocardia dioxanivorans	240495	species	7303989	1	1	0.0
Klebsiella variicola	244366	species	10894097	2032	10	7.17576e-07
Staphylococcus equorum	246432	species	8544915	169	28	9.59744e-08
Cupriavidus pinatubonensis	248026	species	7255290	1	1	0.0
Ethanoligenens harbinense	253239	species	3008576	1	0	1.34986e-07
Fictibacillus arsenicus	255247	species	4055461	2	2	0.0
Parvibaculum lavamentivorans	256618	species	3914745	1	0	1.59115e-19
Streptococcus pseudopneumoniae	257758	species	2195458	19160	0	2.68925e-18
Staphylococcus phage 77	259901	species	41708	4771	0	4.58369e-13
Yersinia aleksiciae	263819	species	4000307	9	5	0.0
Lactobacillus kefiranofaciens	267818	species	2354088	1	1	0.0
Ferrimonadaceae	267892	family	0	2	0	0.0
Methylobacterium aquaticum	270351	species	7557960	8	6	3.22402e-07
Collimonas arenae	279058	species	15078336	1	1	0.0
Staphylococcus pseudintermedius	283734	species	4509494	9	1	0.0
Phenylobacterium zucineum	284016	species	4379231	2	2	0.0
Alcanivorax dieselolei	285091	species	4928223	1	0	0.0
Alteromonas addita	287094	species	4649146	2	0	0.0
Bradyrhizobium sp. BTAi1	288000	species	8493513	2	1	0
Photorhabdus asymbiotica	291112	species	5094138	1	0	0.0
Polaromonas sp. JS666	296591	species	5898676	1	0	0.0
Enterobacter ludwigii	299767	species	4952770	394	2	1.58469e-07
Roseburia hominis	301301	species	3592125	1	1	0.0
Pseudomonas entomophila	312306	species	5888780	2	0	1.00195e-20
Geobacter lovleyi	313985	species	3994874	3	2	0.0
Alteromonas mediterranea	314275	species	5274170	1	0	0.0
Psychromonas sp. CNPT3	314282	species	3052410	64	0	1.53486e-89
Pseudoxanthomonas suwonensis	314722	species	3655384	4	4	0.0
Streptococcus gallolyticus	315405	species	2285714	108	42	7.11331e-07
Staphylococcus phage PT1028	320831	species	15603	15607	0	0.307987
Staphylococcus phage phiETA3	326037	species	43282	2	0	3.25756e-21
Candidatus Accumulibacter phosphatis	327160	species	5306133	5	0	3.00077e-25
Bradyrhizobium sp. S23321	335659	species	7231841	1	1	0.0
Gordonia sp. KTR9	337191	species	5885710	1	0	0.0
Erwinia tasmaniensis	338565	species	4067864	8	3	6.35305e-28
Herbaspirillum hiltneri	341045	species	4965474	4	0	0.0
Micavibrio aeruginosavorus	349221	species	2470296	1	0	5.40881e-17
Corynebacterium marinum	349751	species	2729219	7	0	0.0
Xenorhabdus hominickii	351679	species	4522699	2	0	0.0
Methylotenera mobilis	359408	species	2547570	4	4	0.0
Yersinia similis	367190	species	4964409	3	0	0.0
Gallionella capsiferriformans	370405	species	3162471	3	1	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	297	0	0.0
Lactobacillus backii	375175	species	14123253	2220	0	1.99931e-62
Halotalea alkalilenta	376489	species	4387428	2	2	0.0
Staphylococcus phage phiNM3	387909	species	44061	4773	0	1.79878e-13
Terriglobus roseus	392734	species	5227858	6	6	0.0
Coraliomargarita akajimensis	395922	species	3750771	11	2	0.0
Barnesiella viscericola	397865	species	3076856	1	0	0.0
Enterobacter sp. 638	399742	species	4676461	69	11	7.05238e-07
Corynebacterium ureicelerivorans	401472	species	2328278	1	0	2.34217e-35
Salinicoccus halodurans	407035	species	2778379	1	0	0.0
Streptomyces xiamenensis	408015	species	5961401	2	0	0.0
Cronobacter	413496	genus	0	517	0	0.0
Cronobacter dublinensis	413497	species	4628405	2315	7	3.09297e-07
Cronobacter muytjensii	413501	species	4364114	33	6	8.73783e-19
Cronobacter turicensis	413502	species	4599092	1267	2	2.83547e-07
Cronobacter malonaticus	413503	species	4516853	46	5	2.94821e-07
[Polyangium] brachysporum	413882	species	6476147	1	0	0.0
Enterobacteria phage cdtI	414970	species	47021	1551	0	1.84212e-15
Burkholderia sp. KJ006	416344	species	6629912	4	0	0.0
