name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Shimwellia blattae	563	species	4158725	3539	5	1.71763e-07
Escherichia fergusonii	564	species	4643861	277176	760	5.0939e-05
Hafnia	568	genus	0	4	0	0.0
Hafnia alvei	569	species	6928293	3350	0	1.02627e-07
Klebsiella	570	genus	0	3394	0	0.0
Klebsiella oxytoca	571	species	16779606	2483	12	0
Klebsiella pneumoniae	573	species	15713353	71058	60	0
Morganella morganii	582	species	3853791	2	0	0.0
Proteus mirabilis	584	species	5337360	10	0	0.0
Proteus vulgaris	585	species	3794983	10	0	0.0
Providencia stuartii	588	species	6521015	2	0	0.0
Salmonella	590	genus	0	56	0	0.0
Serratia	613	genus	0	61	0	0.0
Serratia liquefaciens	614	species	7946985	1246	8	0
Serratia marcescens	615	species	8465231	39	4	2.29624e-07
Shigella	620	genus	0	498980	0	0.0
Shigella boydii	621	species	4698475	531773	319	5.50221e-06
Shigella dysenteriae	622	species	4560911	448229	326	4.99979e-06
Shigella flexneri	623	species	4763519	486697	109	7.12904e-06
Shigella sonnei	624	species	6798914	607628	106	0
Xenorhabdus	626	genus	0	6	0	0.0
Xenorhabdus nematophila	628	species	4586662	1	0	5.66077e-32
Yersinia	629	genus	0	11273	0	0.0
Yersinia enterocolitica	630	species	14308813	1238	1	4.22454e-08
Yersinia intermedia	631	species	4859749	22	2	0.0
Yersinia pestis	632	species	7124135	1193	0	9.00671e-48
Yersinia pseudotuberculosis	633	species	9565781	364	0	6.52071e-53
Edwardsiella	635	genus	0	2621	0	0.0
Edwardsiella tarda	636	species	3717889	2	0	0.0
Aeromonas	642	genus	0	7	0	0.0
Aeromonas hydrophila	644	species	7739252	1	0	0.0
Aeromonas salmonicida	645	species	5040536	1	1	0.0
Aeromonas media	651	species	4788430	1	1	0.0
Aeromonas schubertii	652	species	4400034	1	0	0.0
Aeromonas veronii	654	species	7214925	1	0	0.0
Vibrio cholerae	666	species	6170861	5	1	0.0
Grimontia hollisae	673	species	3998273	1	0	0.0
Plesiomonas	702	genus	0	1	0	0.0
Plesiomonas shigelloides	703	species	3405979	2611	0	2.32718e-57
Haemophilus	724	genus	0	614	0	0.0
[Haemophilus] ducreyi	730	species	10121291	3	0	0.0
Histophilus somni	731	species	2138367	3	0	4.97936e-07
Aggregatibacter aphrophilus	732	species	3520359	8	0	1.59152e-132
Pasteurella multocida	747	species	2546987	3	3	0.0
Gallibacterium anatis	750	species	2694139	3	3	2.63478e-07
Chlamydia	810	genus	0	1	0	0.0
Bacteroides	816	genus	0	1	0	0.0
Sebaldella termitidis	826	species	4486650	1	1	0.0
Dichelobacter nodosus	870	species	1389350	1	0	2.5546e-07
Nitrosomonas eutropha	916	species	2781824	1	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	8384	12	1.05298e-47
Leuconostoc lactis	1246	species	1788069	5808	0	5.51508e-51
Oenococcus oeni	1247	species	1780517	32	0	0.0
Leuconostoc carnosum	1252	species	1773468	8338	0	2.17326e-46
Pediococcus acidilactici	1254	species	2131361	1	1	1.66524e-07
Staphylococcus	1279	genus	0	24425	15823	0.0
Staphylococcus aureus	1280	species	7252422	2008658	1863082	0.0977046
Staphylococcus carnosus	1281	species	2605765	284	284	0.0
Staphylococcus epidermidis	1282	species	3296362	171	4	1.7567e-31
Staphylococcus haemolyticus	1283	species	2629003	20	4	2.62888e-13
Staphylococcus hyicus	1284	species	2472129	65	0	0.0
Staphylococcus simulans	1286	species	2647552	30	30	4.14727e-06
Staphylococcus xylosus	1288	species	8411206	1	1	0.0
Staphylococcus warneri	1292	species	2560716	17	0	3.20125e-10
Staphylococcus schleiferi	1295	species	12494798	246	2	1.14963e-47
Streptococcus	1301	genus	0	1724	8	0.0
Streptococcus gordonii	1302	species	3335036	4	1	0.0
Streptococcus oralis	1303	species	1958690	10605	0	4.85647e-26
Streptococcus salivarius	1304	species	3636237	3	3	0.0
Streptococcus sanguinis	1305	species	2388435	520	0	1.31676e-59
Streptococcus suis	1307	species	2683756	7517	1	1.34067e-07
Streptococcus thermophilus	1308	species	3463400	2993	0	8.8891e-47
Streptococcus mutans	1309	species	2017559	597299	563768	0.104665
Streptococcus agalactiae	1311	species	5721038	983363	888486	0.0603394
Streptococcus pneumoniae	1313	species	2272871	39	0	0.0
Streptococcus pyogenes	1314	species	4096430	45608	1705	0.000152259
Streptococcus anginosus	1328	species	2557124	29	1	0.0
Streptococcus dysgalactiae	1334	species	2149105	39355	17	2.36142e-15
Streptococcus equi	1336	species	2140495	8	4	0.0
Streptococcus intermedius	1338	species	1963517	28607	44	4.79581e-21
Streptococcus parauberis	1348	species	2143887	93	93	4.9751e-07
Streptococcus uberis	1349	species	1852352	1	1	1.91989e-07
Enterococcus faecalis	1351	species	3401628	4563	24	2.51181e-06
Enterococcus faecium	1352	species	5898717	17	13	7.22035e-07
Lactococcus lactis	1358	species	2704731	4646	0	3.24099e-57
Lactococcus garvieae	1363	species	1957049	1	0	0.0
Planococcus	1372	genus	0	3	0	0.0
Aerococcus viridans	1377	species	2199877	451	0	7.05377e-68
Bacillus anthracis	1392	species	17446789	14	0	0
Brevibacillus brevis	1393	species	6296436	1	1	5.63689e-08
Bacillus cereus	1396	species	9676532	53	15	1.54072e-06
Bacillus coagulans	1398	species	4327944	52	45	3.2813e-06
Bacillus licheniformis	1402	species	8559910	21	21	8.70867e-07
Bacillus megaterium	1404	species	5334474	2	0	0.0
Bacillus mycoides	1405	species	11312355	8	8	2.51028e-07
Parageobacillus thermoglucosidans	1426	species	5935916	1	0	0.0
Bacillus thuringiensis	1428	species	10269592	27	0	4.3489e-20
Bacillus simplex	1478	species	5521719	1	0	0.0
Desulfosporosinus orientis	1563	species	5863081	1	1	0.0
Lactobacillus	1578	genus	0	9098	2	0.0
Lactobacillus acidophilus	1579	species	2018718	9	0	5.8203e-47
Lactobacillus brevis	1580	species	2493592	31261	226	8.72165e-07
Lactobacillus buchneri	1581	species	2575738	20529	14595	0.00201506
Lactobacillus casei	1582	species	3039836	7018	7018	0.000816888
Lactobacillus delbrueckii	1584	species	1920382	16625	982	0.000182665
Lactobacillus helveticus	1587	species	3148198	13426	3	1.13781e-07
Lactobacillus plantarum	1590	species	8684028	3061	2886	0.000117496
Lactobacillus paracasei	1597	species	4200086	10609	49	1.13511e-46
Lactobacillus reuteri	1598	species	2811237	3473	91	8.88634e-07
Lactobacillus acetotolerans	1600	species	1704859	3050	0	1.11188e-41
Lactobacillus amylovorus	1604	species	1977087	9	0	1.06793e-46
Lactobacillus fermentum	1613	species	2108824	1662780	1578691	0.272461
Lactobacillus sanfranciscensis	1625	species	1375770	582	1	2.60155e-07
Listeria monocytogenes	1639	species	5926303	2099	4	1.08135e-65
Listeria innocua	1642	species	3093113	2097	0	2.77759e-57
Trueperella pyogenes	1661	species	3453353	2	2	0.0
Brevibacterium linens	1703	species	8072179	1	0	0.0
Corynebacterium callunae	1721	species	2928683	1	1	0.0
Propionibacterium acnes	1747	species	3361368	49	49	5.17386e-06
Mycobacterium	1763	genus	0	4	0	0.0
Mycobacterium fortuitum	1766	species	6254616	11	0	7.05211e-23
Mycobacterium smegmatis	1772	species	20962296	613	562	1.02573e-05
Rhodococcus	1827	genus	0	3	0	0.0
Rhodococcus fascians	1828	species	5502110	2	2	0.0
Streptomyces	1883	genus	0	2	0	0.0
Streptomyces clavuligerus	1901	species	7590758	1	1	0.0
Streptomyces glaucescens	1907	species	7623774	1	1	0.0
Streptomyces scabiei	1930	species	10148695	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	4	3	0.0
Rothia dentocariosa	2047	species	2506025	46	46	6.51489e-06
Gordonia terrae	2055	species	5701501	1	0	0.0
Mycoplasma	2093	genus	0	9	0	0.0
Spiroplasma	2132	genus	0	9	0	0.0
Acholeplasma laidlawii	2148	species	1496992	5	0	0.0
Thermosipho africanus	2421	species	2016657	1	0	0.0
Fervidobacterium islandicum	2423	species	2237377	1	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	6	6	5.97156e-07
Marinobacter hydrocarbonoclasticus	2743	species	4384621	3	0	3.73896e-21
Carnobacterium maltaromaticum	2751	species	3650416	9	9	0.0
Homo sapiens	9606	species	3238442024	2359	1820	2.00234e-07
Siphoviridae	10699	family	47340	8626	1	0.0
Escherichia virus HK022	10742	species	40751	1326	0	4.27701e-22
Podoviridae	10744	family	65210	1	0	0.0
Human herpesvirus 4 type 2	12509	leaf	172764	7	7	1.43807e-05
Burkholderia mallei	13373	species	18282343	7	7	0.0
Lysinibacillus fusiformis	28031	species	4843789	7	0	0.0
Staphylococcus lugdunensis	28035	species	3479969	2	0	0.0
Streptococcus mitis	28037	species	3110438	10684	4	4.66293e-07
Alteromonas macleodii	28108	species	5557691	2	2	0.0
Cronobacter sakazakii	28141	species	5648091	80	8	0
Serratia proteamaculans	28151	species	5495657	1159	8	4.44333e-18
Yersinia kristensenii	28152	species	4496569	1172	0	9.49465e-42
Vibrio nigripulchritudo	28173	species	6322155	2	2	0.0
Salmonella enterica	28901	species	6689149	166537	742	1.90189e-06
Streptomyces cattleya	29303	species	16188068	1	1	0.0
Staphylococcus saprophyticus	29385	species	3903594	22	22	0.0
Staphylococcus capitis	29388	species	2503265	29529	4	4.59694e-07
Pseudomonas savastanoi	29438	species	6112448	1	0	0.0
Veillonella parvula	29466	species	2132142	5	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	4	0	0
Yersinia aldovae	29483	species	4471090	1	0	0.0
Yersinia frederiksenii	29484	species	4550894	1170	0	6.71137e-42
Yersinia rohdei	29485	species	4372253	236	0	4.90396e-43
Yersinia ruckeri	29486	species	7304941	5	1	3.01621e-29
Turneriella parva	29510	species	4409302	1	0	0.0
Janthinobacterium	29580	genus	0	1	0	0.0
synthetic construct	32630	species	26537524	15655	23	1.8853e-07
Acidobacterium capsulatum	33075	species	4127356	1	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	354	1	5.99452e-76
Geobacillus thermodenitrificans	33940	species	3608012	353	0	4.97288e-79
Acetobacterium woodii	33952	species	4044777	1	1	0.0
Rahnella	34037	genus	0	19	0	0.0
Rahnella aquatilis	34038	species	5656799	1457	0	0
Moraxella osloensis	34062	species	2649137	1562	0	1.77734e-60
Acholeplasma oculi	35623	species	1587120	5	0	0.0
Citrobacter amalonaticus	35703	species	7931914	12185	193	0
Pseudomonas cichorii	36746	species	5986012	1	0	0.0
Nocardia brasiliensis	37326	species	9436348	4	0	3.44227e-39
Nocardia seriolae	37332	species	8304518	1	1	0.0
Aliivibrio salmonicida	40269	species	4655660	2	0	0.0
Stenotrophomonas	40323	genus	0	1	0	0.0
Xenorhabdus bovienii	40576	species	4523083	8	7	5.82852e-09
Nitrospira moscoviensis	42253	species	4589485	1	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	1	0.0
Tolumonas auensis	43948	species	3471292	2	2	2.04491e-07
Ferrimonas balearica	44012	species	4279159	1	1	0.0
Paenibacillus durus	44251	species	5814491	4	4	0.0
Streptococcus cristatus	45634	species	2142100	1139	0	5.74022e-50
Salinicoccus	45669	genus	0	614	0	0.0
Staphylococcus pasteuri	45972	species	2559946	3741	10	2.01398e-06
Lactobacillus rhamnosus	47715	species	3484485	15914	47	5.34928e-41
Bibersteinia trehalosi	47735	species	2411529	3	0	0.0
Micromonospora aurantiaca	47850	species	7025559	5	0	2.36508e-33
Serratia fonticola	47917	species	12326310	19	2	2.8794e-08
Ralstonia	48736	genus	0	2	0	0.0
Pediococcus damnosus	51663	species	11570178	10269	3	6.26737e-68
Brachyspira pilosicoli	52584	species	2635825	1	0	0.0
Actinomyces meyeri	52773	species	2049088	6	0	0.0
Pantoea	53335	genus	0	1764	0	0.0
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Raoultella ornithinolytica	54291	species	13911666	1168	4	0
Pleurocapsa minor	54308	species	4986817	3	2	0.0
Salmonella bongori	54736	species	4542714	1582	2	0
Sediminispirochaeta smaragdinae	55206	species	4653970	5	0	0.0
Pectobacterium wasabiae	55208	species	5043228	62	5	1.85875e-09
Staphylococcus phage 187	55511	species	39620	1	0	3.20861e-22
Rhizobium gallicum	56730	species	7311190	3	3	0.0
Colwellia sp. MT41	58049	species	4337945	1	1	0.0
Streptococcus macedonicus	59310	species	2142762	455	0	1.50377e-56
Shewanella sp. MR-4	60480	species	4706287	2	2	0.0
Lactobacillus paraplantarum	60520	species	3139729	7	1	0.0
Enterobacter asburiae	61645	species	6470569	1676	39	0
Lelliottia amnigena	61646	species	4616371	2189	5	1.54479e-07
Pluralibacter gergoviae	61647	species	5489680	91	6	0
Kluyvera intermedia	61648	species	6166452	5702	4	0
Serratia rubidaea	61652	species	4922834	9	1	7.40054e-20
Aquifex aeolicus	63363	species	1590791	2	0	0.0
Sodalis glossinidius	63612	species	4292502	3	2	1.65369e-07
Edwardsiella ictaluri	67780	species	3812301	1	1	0.0
Citrobacter rodentium	67825	species	5444283	4521	27	0
Streptomyces pactum	68249	species	8180260	1	1	0.0
Streptomyces albulus	68570	species	9578489	1	0	0.0
Cupriavidus basilensis	68895	species	8421483	1	1	0.0
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Petrotoga mobilis	69499	species	2169548	1	0	0.0
Selenomonas sputigena	69823	species	2568361	1	0	0.0
Thermaerobacter marianensis	73919	species	2844696	2	0	1.20866e-19
Photobacterium profundum	74109	species	6403280	2	2	1.10857e-07
Pseudomonas balearica	74829	species	4383480	2	0	2.87056e-30
Pseudomonas mandelii	75612	species	7188564	2	0	0.0
Castellaniella defragrans	75697	species	3952818	6	6	5.3874e-07
Pseudomonas monteilii	76759	species	5553188	4	0	0.0
Solibacillus silvestris	76853	species	3987727	8	5	4.4502e-07
Streptococcus constellatus	76860	species	1954077	15911	0	4.11155e-27
Erwinia pyrifoliae	79967	species	4072846	4	4	0.0
Thioflavicoccus mobilis	80679	species	4137521	1	0	0.0
Comamonadaceae	80864	family	0	1	0	0.0
Frateuria aurantia	81475	species	3603458	2	0	0.0
Cupriavidus gilardii	82541	species	5578743	6	6	0.0
Obesumbacterium proteus	82983	species	5011796	599	0	1.84819e-82
Pragia fontium	82985	species	4094629	2	0	8.12075e-23
Serratia plymuthica	82996	species	6554843	783	0	4.18368e-07
gamma proteobacterium HdN1	83406	species	4587455	3	3	0.0
Leclercia adecarboxylata	83655	species	4803917	2841	15	1.18775e-07
Gordonia polyisoprenivorans	84595	species	5844299	1	1	0.0
Mannheimia varigena	85404	species	2201818	2	2	0.0
Burkholderia multivorans	87883	species	13696114	3	3	0.0
Asaia bogorensis	91915	species	3198265	7	0	0.0
Pandoraea norimbergensis	93219	species	6167370	3	3	0.0
Fervidobacterium pennivorans	93466	species	2114116	1	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	2	0	8.70993e-29
Halobacteriovorax marinus	97084	species	3437906	2	2	2.06477e-07
Lactobacillus mucosae	97478	species	2434610	21720	14833	0.00216667
Bacillus sp. OxB-1	98228	species	3594618	3	3	0.0
Streptococcus infantarius	102684	species	1913271	450	0	4.32286e-55
Rhodococcus pyridinivorans	103816	species	5590512	1	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	75	56	1.65907e-06
Staphylococcus phage phiETA	106284	species	43081	6	0	3.01218e-22
Cupriavidus	106589	genus	0	1	0	0.0
Cupriavidus necator	106590	species	7948767	3	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	1	0	0.0
Methylobacterium nodulans	114616	species	8839022	1	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	3	0	0.0
Burkholderiaceae	119060	family	0	1	0	0.0
Pectobacterium	122277	genus	0	28	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	2	0	2.95582e-07
Mycobacterium goodii	134601	species	7105933	42	0	3.39703e-16
Weissella cibaria	137591	species	2577731	6	6	0.0
Isoptericola variabilis	139208	species	3307740	2	2	0.0
Salinibacter ruber	146919	species	3710123	1	1	0.0
Carnobacterium inhibens	147709	species	2497115	2	0	0.0
Paraburkholderia phymatum	148447	species	8676562	6	6	0.0
Streptococcus lutetiensis	150055	species	1975547	1	0	0.0
Pseudopedobacter saltans	151895	species	4635236	1	1	0.0
Bacillus toyonensis	155322	species	5025419	9	0	0
Jeotgalibacillus	157226	genus	0	614	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	4	0	0.0
Cedecea neteri	158822	species	23867322	5907	49	1.48919e-08
Enterobacter hormaechei	158836	species	11766809	4831	2	7.2684e-08
Collimonas fungivorans	158899	species	5393313	4	0	3.88137e-25
Raoultella	160674	genus	0	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	3	3	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	6	0	0.0
Streptomyces puniciscabiei	164348	species	9698948	1	1	0.0
Laribacter hongkongensis	168471	species	3169329	7	6	6.71922e-07
Alicycliphilus denitrificans	179636	species	4953232	2	0	1.44128e-07
Erwinia billingiae	182337	species	5372268	3	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	2	2	0.0
Lambdavirus	186765	genus	0	620	0	0.0
Bacillaceae	186817	family	0	614	0	0.0
Pediococcus claussenii	187452	species	2958378	10217	0	2.54041e-50
Ralstonia insidiosa	190721	species	12164766	14	6	1.86796e-07
Rhodococcus aetherivorans	191292	species	5922748	5	0	2.26764e-31
Synechococcus sp. PCC 7117	195498	species	3432101	1	0	0.0
Streptococcus pasteurianus	197614	species	2100077	505	0	1.37562e-55
Pseudomonas poae	200451	species	5512241	1	0	0.0
Planococcus rifietoensis	200991	species	3505011	1	0	0.0
Dickeya	204037	genus	0	3	0	0.0
Dickeya dadantii	204038	species	4922802	4	0	2.64251e-155
Dickeya zeae	204042	species	4675379	5	1	7.59134e-08
Novosphingobium pentaromativorans	205844	species	5457578	3	0	0.0
Parvularcula bermudensis	208216	species	2902643	1	0	2.71611e-20
Enterobacter kobei	208224	species	4927478	14	0	1.47254e-19
Carnobacterium sp. 17-4	208596	species	2685399	1	1	0.0
Escherichia albertii	208962	species	4679521	277116	501	6.65334e-06
Treponema caldarium	215591	species	3239340	6	6	0.0
Erwinia sp. Ejp617	215689	species	3957675	2	0	0.0
Thalassospira xiamenensis	220697	species	4768950	1	1	0.0
Belliella baltica	232259	species	4196595	1	0	0.0
Alteromonas stellipolaris	233316	species	9533996	4	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	17395	0	2.00514e-54
Rummeliibacillus stabekisii	241244	species	3420739	1	1	1.03756e-07
Klebsiella variicola	244366	species	10894097	2646	5	0
Staphylococcus equorum	246432	species	8544915	68	2	6.1125e-08
Pseudomonas syringae group genomosp. 3	251701	species	6538260	1	0	0.0
Ethanoligenens harbinense	253239	species	3008576	1	0	1.17971e-07
Fictibacillus arsenicus	255247	species	4055461	1	1	0.0
Parvibaculum lavamentivorans	256618	species	3914745	1	0	1.10666e-20
Glutamicibacter arilaitensis	256701	species	3918308	1	1	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	10605	0	2.48198e-27
Staphylococcus phage 77	259901	species	41708	6827	0	0
Yersinia aleksiciae	263819	species	4000307	1	0	0.0
Bombyx mori nucleopolyhedrovirus	271108	species	128413	22	0	6.06177e-05
Collimonas arenae	279058	species	15078336	1	0	0.0
Collimonas pratensis	279113	species	11315924	1	1	0.0
Staphylococcus pseudintermedius	283734	species	4509494	4	0	0.0
Alteromonas addita	287094	species	4649146	4	0	0.0
Photorhabdus asymbiotica	291112	species	5094138	1	0	0.0
Polaromonas sp. JS666	296591	species	5898676	1	0	0.0
Enterobacter ludwigii	299767	species	4952770	1460	1	0
Persephonella marina	309805	species	1983966	2	0	0.0
Emticicia oligotrophica	312279	species	5220361	2	2	0.0
Psychromonas sp. CNPT3	314282	species	3052410	237	0	4.97343e-87
Streptococcus gallolyticus	315405	species	2285714	55	24	1.5553e-07
Methylibium	316612	genus	0	1	0	0.0
Staphylococcus phage PT1028	320831	species	15603	18490	0	0.320843
Staphylococcus phage phiETA3	326037	species	43282	1	0	1.46943e-22
Candidatus Accumulibacter phosphatis	327160	species	5306133	2	0	1.28202e-32
Nitrospira defluvii	330214	species	4317083	1	0	0.0
Erwinia tasmaniensis	338565	species	4067864	6	1	1.74502e-07
Herbaspirillum hiltneri	341045	species	4965474	2	0	0.0
Micavibrio aeruginosavorus	349221	species	2470296	1	1	0.0
Geobacter uraniireducens	351604	species	5136364	1	1	0.0
Acidovorax sp. KKS102	358220	species	5196935	12	10	1.13945e-13
Exiguobacterium sp. AT1b	360911	species	2999895	6	6	7.09872e-07
Paenibacillus sabinae	365617	species	5270569	2	2	0.0
Yersinia similis	367190	species	4964409	1	0	0.0
Microbacterium sp. XT11	367477	species	3475315	1	0	0.0
Gallionella capsiferriformans	370405	species	3162471	3	1	1.1223e-07
Enterobacteria phage 933W sensu lato	374810	species	61042	619	0	0.0
Lactobacillus backii	375175	species	14123253	3451	0	2.54189e-68
Staphylococcus phage phiNM3	387909	species	44061	6827	0	0
Terriglobus roseus	392734	species	5227858	1	0	0.0
Coraliomargarita akajimensis	395922	species	3750771	17	3	0
Enterobacter sp. 638	399742	species	4676461	35	4	7.92616e-08
Salinicoccus halodurans	407035	species	2778379	7	0	0.0
Streptomyces xiamenensis	408015	species	5961401	3	0	0.0
Cronobacter	413496	genus	0	1698	0	0.0
Cronobacter dublinensis	413497	species	4628405	2443	0	0
Cronobacter muytjensii	413501	species	4364114	24	6	0
Cronobacter turicensis	413502	species	4599092	1010	3	0
Cronobacter malonaticus	413503	species	4516853	42	6	0
Enterobacteria phage cdtI	414970	species	47021	2575	0	7.90458e-23
Methylobacterium sp. 4-46	426117	species	7737025	3	0	0.0
Geobacter sp. M18	443143	species	5277406	3	0	0.0
Staphylococcus phage tp310-1	445515	species	42232	1	1	8.40414e-06
Nocardioides dokdonensis	450734	species	4376707	1	0	0.0
Chloracidobacterium thermophilum	458033	species	3695372	1	0	0.0
Pantoea vagans	470934	species	4888338	103	1	0
Sphingobium sp. YBL2	484429	species	5427419	10	0	0.0
Serratia sp. SCBI	488142	species	5101896	1	0	0.0
Kosakonia oryzae	497725	species	5303342	4529	9	2.01888e-07
Cronobacter universalis	535744	species	4436873	18	2	0
Stx2-converting phage 1717	563769	species	62147	4162	0	1.15338e-21
Enterobacteria phage YYZ-2008	564886	species	54896	2578	0	8.35996e-14
Photorhabdus temperata	574560	species	5147098	10059	0	6.44726e-45
Staphylococcus phage Ipla88	575608	species	42526	6	0	3.08766e-24
Bacillus cytotoxicus	580165	species	4094159	33	33	0.0
Brevundimonas naejangsanensis	588932	species	2971535	10	10	0.0
Pantoea sp. At-9b	592316	species	6312783	940	1	0
Sphingobium sp. SYK-6	627192	species	4348133	1	0	0.0
Bacillus beveridgei	632773	species	3582268	4	4	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	10	10	0.0
Micromonospora sp. L5	648999	species	6962533	5	0	3.01667e-33
Bacillus bombysepticus	658666	species	5873592	5	0	0
Staphylococcus phage P954	668618	species	40761	6827	0	0.0358869
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	5864	29	0
Novosphingobium sp. PP1Y	702113	species	5313905	3	0	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	6	0	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	1	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	10605	0	3.06509e-27
Selenomonas sp. oral taxon 136	713030	species	2458072	1	0	0.0
Rahnella sp. Y9602	741091	species	5614252	1457	0	0
Sulfuritalea hydrogenivorans	748811	species	3802648	1	0	0.0
Methylophaga frappieri	754477	species	2745290	2	2	0.0
Serratia sp. AS12	768490	species	5443009	1	0	3.58918e-21
Serratia sp. AS13	768493	species	5442549	1	0	3.59599e-21
Staphylococcus phage phi5967PVL	874267	species	42461	6	0	6.8062e-25
Plautia stali symbiont	891974	species	4092852	29	7	4.31212e-07
Rhodococcus sp. p52	935199	species	5413283	1	0	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	4	0	0.0
Granulicella mallensis	940614	species	6237577	1	0	0.0
Leuconostoc sp. C2	979982	species	1877273	1	1	1.89063e-07
Staphylococcus argenteus	985002	species	2787638	115589	40	5.11409e-06
Campylobacter volucris	1031542	species	1517949	1	0	0.0
Rhodococcus sp. WB1	1033922	species	6148559	6	1	8.41909e-32
Planococcus plakortidis	1038856	species	3261818	1	0	0.0
Pantoea rwandensis	1076550	species	4327607	14	1	0
Dickeya solani	1089444	species	4919833	1663	5	0
Klebsiella michiganensis	1134687	species	29869212	914	0	2.02201e-08
Enterobacteria phage mEp460	1147152	species	44510	2577	0	0
Streptococcus sp. I-G2	1156431	species	1992567	1660	0	6.48219e-47
Streptococcus sp. I-P16	1156433	species	2023580	1656	0	4.12218e-47
Kosakonia sacchari	1158459	species	4902066	2564	0	0
Cronobacter condimenti	1163710	species	4499482	108	2	0
Pectobacterium sp. SCC3193	1166016	species	5164411	10	0	0
Enterobacter sp. R4-368	1166130	species	5155034	1679	6	1.8143e-07
Sphingomonas sp. NIC1	1167641	species	3660563	9	9	8.72628e-07
Lactobacillus hokkaidonensis	1193095	species	2400586	13	12	0.0
Enterobacteria phage SfI	1225789	species	38389	619	0	2.33044e-20
Geobacillus sp. GHH01	1233873	species	3583134	7	7	6.93633e-07
Janthinobacterium sp. B9-8	1236179	species	4726850	1	1	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	12	0	0
Streptomyces sp. PAMC 26508	1265601	species	7630245	1	0	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	11	0	5.60243e-23
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	1	0	1.3776e-33
Planktomarina temperata	1284658	species	3288122	7	7	1.07941e-07
