name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pectobacterium carotovorum	554	species	4852842	27	4	0.0
Escherichia	561	genus	0	12715	0	0.0
Escherichia coli	562	species	12319210	3184918	1347396	0.113514
Shimwellia blattae	563	species	4158725	3748	4	3.21962e-07
Escherichia fergusonii	564	species	4643861	270578	490	4.27597e-05
Hafnia	568	genus	0	7	0	0.0
Hafnia alvei	569	species	6928293	3195	0	6.40618e-08
Klebsiella	570	genus	0	4025	2	0.0
Klebsiella oxytoca	571	species	16779606	3447	9	0
Klebsiella pneumoniae	573	species	15713353	63790	62	0
Morganella morganii	582	species	3853791	1	0	0.0
Proteus mirabilis	584	species	5337360	6	0	0.0
Proteus vulgaris	585	species	3794983	6	0	0.0
Salmonella	590	genus	0	17	0	0.0
Serratia	613	genus	0	67	0	0.0
Serratia liquefaciens	614	species	7946985	1353	5	6.14519e-22
Serratia marcescens	615	species	8465231	49	4	0
Shigella	620	genus	0	484628	0	0.0
Shigella boydii	621	species	4698475	457970	257	7.35664e-06
Shigella dysenteriae	622	species	4560911	402196	288	4.08947e-06
Shigella flexneri	623	species	4763519	436066	110	9.32723e-06
Shigella sonnei	624	species	6798914	542880	110	3.45652e-06
Xenorhabdus	626	genus	0	1	0	0.0
Yersinia	629	genus	0	13466	0	0.0
Yersinia enterocolitica	630	species	14308813	1510	0	1.97122e-42
Yersinia intermedia	631	species	4859749	23	5	0.0
Yersinia pestis	632	species	7124135	1455	0	1.69135e-47
Yersinia pseudotuberculosis	633	species	9565781	153	1	4.65725e-08
Edwardsiella	635	genus	0	4062	0	0.0
Edwardsiella tarda	636	species	3717889	2	1	0.0
Aeromonas	642	genus	0	9	0	0.0
Aeromonas hydrophila	644	species	7739252	5	0	0
Aeromonas salmonicida	645	species	5040536	2	1	8.78961e-08
Aeromonas media	651	species	4788430	1	0	9.25238e-08
Aeromonas schubertii	652	species	4400034	1	1	0.0
Aeromonas veronii	654	species	7214925	2	0	0.0
Vibrio cholerae	666	species	6170861	2	0	0.0
Vibrio harveyi	669	species	11920371	1	1	3.71669e-08
Vibrio vulnificus	672	species	10215744	4	3	0.0
Vibrio natriegens	691	species	10692018	2	2	0.0
Plesiomonas	702	genus	0	6	0	0.0
Plesiomonas shigelloides	703	species	3405979	4049	3	3.92042e-07
Aggregatibacter actinomycetemcomitans	714	species	4378647	1	1	0.0
Haemophilus	724	genus	0	1398	0	0.0
Haemophilus parainfluenzae	729	species	2086875	1	1	0.0
[Haemophilus] ducreyi	730	species	10121291	9	0	0.0
Histophilus somni	731	species	2138367	3	0	6.21563e-07
Aggregatibacter aphrophilus	732	species	3520359	6	0	1.0839e-156
Pasteurella multocida	747	species	2546987	1	1	0.0
Gallibacterium anatis	750	species	2694139	2	2	3.28894e-07
Sebaldella termitidis	826	species	4486650	1	1	0.0
Dichelobacter nodosus	870	species	1389350	1	0	3.18886e-07
Thiomonas intermedia	926	species	3462095	1	0	2.61782e-48
Halothiobacillus neapolitanus	927	species	2582886	1	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	1	1	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Leuconostoc mesenteroides	1245	species	1966146	4535	0	1.01626e-59
Leuconostoc lactis	1246	species	1788069	6935	0	1.6872e-51
Oenococcus oeni	1247	species	1780517	34	5	1.24414e-06
Leuconostoc carnosum	1252	species	1773468	4511	0	3.96373e-58
Pediococcus acidilactici	1254	species	2131361	7	7	1.45508e-06
Micrococcus luteus	1270	species	2501097	3	1	4.39411e-07
Dermacoccus nishinomiyaensis	1274	species	3113642	1	1	1.42291e-07
Staphylococcus	1279	genus	0	15833	3643	0.0
Staphylococcus aureus	1280	species	7252422	1786081	1662617	0.108032
Staphylococcus carnosus	1281	species	2605765	115	113	5.11001e-39
Staphylococcus epidermidis	1282	species	3296362	359	6	1.3631e-07
Staphylococcus haemolyticus	1283	species	2629003	11	4	1.89042e-22
Staphylococcus hyicus	1284	species	2472129	15	0	0.0
Staphylococcus simulans	1286	species	2647552	50	50	7.31916e-06
Staphylococcus warneri	1292	species	2560716	4	0	1.53145e-12
Staphylococcus schleiferi	1295	species	12494798	391	1	6.85494e-60
Deinococcus radiodurans	1299	species	6628921	3	2	1.3062e-07
Streptococcus	1301	genus	0	3656	16	0.0
Streptococcus gordonii	1302	species	3335036	5	5	0.0
Streptococcus oralis	1303	species	1958690	7747	0	5.86851e-28
Streptococcus salivarius	1304	species	3636237	3	3	0.0
Streptococcus sanguinis	1305	species	2388435	1008	3	5.59292e-07
Streptococcus suis	1307	species	2683756	7207	6	1.00657e-06
Streptococcus thermophilus	1308	species	3463400	3143	0	1.20197e-46
Streptococcus mutans	1309	species	2017559	560548	530243	0.122927
Streptococcus agalactiae	1311	species	5721038	906783	829591	0.0693018
Streptococcus pneumoniae	1313	species	2272871	30	0	0.0
Streptococcus pyogenes	1314	species	4096430	48149	2536	0.000289052
Streptococcus parasanguinis	1318	species	2162630	1	1	2.0566e-07
Streptococcus anginosus	1328	species	2557124	31	1	0.0
Streptococcus dysgalactiae	1334	species	2149105	21823	14	4.58489e-17
Streptococcus equi	1336	species	2140495	8	6	0.0
Streptococcus intermedius	1338	species	1963517	25355	42	2.37618e-07
Streptococcus parauberis	1348	species	2143887	63	63	1.03732e-06
Streptococcus uberis	1349	species	1852352	1	1	0.0
Enterococcus faecalis	1351	species	3401628	4182	45	5.23372e-06
Enterococcus faecium	1352	species	5898717	23	19	0
Enterococcus gallinarum	1353	species	3821349	1	1	0.0
Enterococcus hirae	1354	species	2908247	4	3	0
Lactococcus lactis	1358	species	2704731	4448	0	8.48373e-61
Planococcus	1372	genus	0	1	0	0.0
Aerococcus viridans	1377	species	2199877	337	0	1.43856e-79
Bacillus anthracis	1392	species	17446789	15	0	0
Bacillus cereus	1396	species	9676532	57	21	2.24243e-06
Bacillus coagulans	1398	species	4327944	83	70	5.53199e-06
Bacillus licheniformis	1402	species	8559910	13	9	6.73107e-07
Bacillus mycoides	1405	species	11312355	20	20	7.83515e-07
Parageobacillus thermoglucosidans	1426	species	5935916	3	0	0.0
Bacillus thuringiensis	1428	species	10269592	25	0	8.58256e-22
Paenibacillus larvae	1464	species	4056006	1	1	0.0
Sporosarcina psychrophila	1476	species	4674191	2	2	1.8957e-07
Bacillus simplex	1478	species	5521719	1	0	0.0
Desulfosporosinus orientis	1563	species	5863081	1	1	0.0
Lactobacillus	1578	genus	0	5003	1	0.0
Lactobacillus acidophilus	1579	species	2018718	13	0	0.0
Lactobacillus brevis	1580	species	2493592	16910	115	1.07992e-06
Lactobacillus buchneri	1581	species	2575738	18519	11545	0.00198562
Lactobacillus casei	1582	species	3039836	9709	9709	0.00141137
Lactobacillus delbrueckii	1584	species	1920382	5620	704	0.000162481
Lactobacillus helveticus	1587	species	3148198	3516	0	0
Lactobacillus plantarum	1590	species	8684028	4546	4410	0.000224308
Lactobacillus paracasei	1597	species	4200086	9917	37	3.56007e-53
Lactobacillus reuteri	1598	species	2811237	3720	74	2.05768e-06
Lactobacillus acetotolerans	1600	species	1704859	3429	0	2.6174e-07
Lactobacillus amylovorus	1604	species	1977087	14	1	0.0
Lactobacillus fermentum	1613	species	2108824	1472034	1419070	0.298726
Lactobacillus sanfranciscensis	1625	species	1375770	403	0	0.0
Listeria ivanovii	1638	species	3701623	2	1	0.0
Listeria monocytogenes	1639	species	5926303	4184	12	4.30027e-16
Listeria innocua	1642	species	3093113	4172	0	5.65812e-52
Brevibacterium linens	1703	species	8072179	2	2	1.09771e-07
Corynebacterium stationis	1705	species	2853666	2	2	3.10508e-07
Cellulomonas flavigena	1711	species	4123179	5	5	1.07452e-07
Corynebacterium diphtheriae	1717	species	2468991	2	0	0.0
Propionibacterium acnes	1747	species	3361368	31	31	4.08594e-06
Mycobacterium	1763	genus	0	5	4	0.0
Mycobacterium avium	1764	species	6028446	1	0	3.93828e-32
Mycobacterium fortuitum	1766	species	6254616	2	0	3.17444e-30
Mycobacterium phlei	1771	species	5349645	8	0	1.38231e-19
Mycobacterium smegmatis	1772	species	20962296	597	549	1.26175e-05
Mycobacterium marinum	1781	species	6555333	1	0	0.0
Mycobacterium neoaurum	1795	species	5421267	1	0	4.45623e-31
Mycobacterium chubuense	1800	species	6342624	1	0	7.80546e-33
Mycobacterium gilvum	1804	species	5883060	2	0	3.51755e-29
Amycolatopsis methanolica	1814	species	7237391	2	0	0.0
Rhodococcus	1827	genus	0	1	0	0.0
Streptomyces	1883	genus	0	2	0	0.0
Streptomyces scabiei	1930	species	10148695	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	2	1	0.0
Microbacterium testaceum	2033	species	3982034	2	0	0.0
Rothia dentocariosa	2047	species	2506025	34	34	6.01091e-06
Gordonia terrae	2055	species	5701501	2	0	0.0
Mycoplasma	2093	genus	0	7	0	0.0
Spiroplasma	2132	genus	0	7	0	0.0
Acholeplasma laidlawii	2148	species	1496992	4	0	0.0
Thermosipho africanus	2421	species	2016657	2	0	0.0
Fervidobacterium islandicum	2423	species	2237377	2	0	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	3	0	5.23788e-14
Carnobacterium maltaromaticum	2751	species	3650416	31	31	0.0
Homo sapiens	9606	species	3238442024	473	350	4.84299e-08
Siphoviridae	10699	family	47340	12213	7	0.0
Enterobacteria phage 933W	10730	leaf	61670	1	0	2.90559e-20
Escherichia virus HK022	10742	species	40751	2198	0	0.0260646
Podoviridae	10744	family	65210	1	0	0.0
Human herpesvirus 4 type 2	12509	leaf	172764	1	1	2.56444e-06
Acidovorax	12916	genus	0	2	0	0.0
Burkholderia mallei	13373	species	18282343	2	1	0.0
Lysinibacillus fusiformis	28031	species	4843789	13	0	0.0
Staphylococcus lugdunensis	28035	species	3479969	1	0	2.81054e-43
Streptococcus mitis	28037	species	3110438	7866	8	1.01591e-06
Cronobacter sakazakii	28141	species	5648091	101	3	0
Serratia proteamaculans	28151	species	5495657	1299	6	0
Yersinia kristensenii	28152	species	4496569	936	0	4.66515e-41
Vibrio nigripulchritudo	28173	species	6322155	2	2	0.0
Burkholderia pseudomallei	28450	species	11222453	1	0	0.0
Salmonella enterica	28901	species	6689149	139729	449	2.69872e-06
Streptomyces cattleya	29303	species	16188068	1	1	0.0
Staphylococcus saprophyticus	29385	species	3903594	11	11	0.0
Staphylococcus capitis	29388	species	2503265	14756	7	3.69459e-07
Pseudomonas savastanoi	29438	species	6112448	2	0	0.0
Veillonella parvula	29466	species	2132142	4	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	6	1	9.56988e-08
Yersinia frederiksenii	29484	species	4550894	934	0	3.0923e-41
Yersinia rohdei	29485	species	4372253	122	2	2.28011e-42
Yersinia ruckeri	29486	species	7304941	2	0	5.3483e-24
Turneriella parva	29510	species	4409302	2	2	0.0
Janthinobacterium	29580	genus	0	1	0	0.0
Achromobacter denitrificans	32002	species	6226215	1	1	0.0
Burkholderia	32008	genus	0	5	0	0.0
synthetic construct	32630	species	26537524	14891	8	1.67309e-07
Acidobacterium capsulatum	33075	species	4127356	2	0	0.0
Microbacterium	33882	genus	0	2	2	0.0
Anoxybacillus flavithermus	33934	species	2846746	234	2	1.55827e-07
Geobacillus thermodenitrificans	33940	species	3608012	233	0	2.1147e-79
Rahnella	34037	genus	0	27	0	0.0
Rahnella aquatilis	34038	species	5656799	1824	0	0
Moraxella osloensis	34062	species	2649137	1892	0	1.67707e-07
Variovorax paradoxus	34073	species	6817856	1	0	7.70253e-20
Acholeplasma oculi	35623	species	1587120	4	0	0.0
Citrobacter amalonaticus	35703	species	7931914	13344	108	0
Mycobacterium abscessus	36809	species	18231971	3	0	3.71147e-43
Nocardia brasiliensis	37326	species	9436348	3	2	0.0
Acinetobacter johnsonii	40214	species	4081329	6	6	6.51323e-07
Aliivibrio salmonicida	40269	species	4655660	1	0	0.0
Stenotrophomonas	40323	genus	0	1	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	2	1	6.84776e-08
Xenorhabdus bovienii	40576	species	4523083	6	5	9.79518e-08
Nitrospira moscoviensis	42253	species	4589485	1	0	0.0
Rubrobacter radiotolerans	42256	species	3267233	1	1	0.0
Roseobacter litoralis	42443	species	4745450	1	1	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	1	0.0
Brachybacterium faecium	43669	species	3614992	1	1	0.0
Paenibacillus	44249	genus	0	4	0	0.0
Nitrosomonas communis	44574	species	4067838	1	1	0.0
Streptococcus cristatus	45634	species	2142100	2258	0	7.84866e-43
Vibrio scophthalmi	45658	species	9728927	1	1	0.0
Salinicoccus	45669	genus	0	1398	0	0.0
Staphylococcus pasteuri	45972	species	2559946	4397	24	5.32142e-07
Lactobacillus rhamnosus	47715	species	3484485	13428	29	7.40649e-47
Bibersteinia trehalosi	47735	species	2411529	1	0	0.0
Pseudomonas corrugata	47879	species	6124363	1	0	0
Serratia fonticola	47917	species	12326310	23	1	1.1501e-07
Ralstonia	48736	genus	0	2	0	0.0
Pediococcus damnosus	51663	species	11570178	5732	0	9.59138e-84
Lactobacillus gallinarum	52242	species	2374782	1	0	6.1341e-26
Brachyspira pilosicoli	52584	species	2635825	2	0	0.0
Actinomyces meyeri	52773	species	2049088	11	0	0.0
Pantoea	53335	genus	0	1350	0	0.0
Enterococcus durans	53345	species	6143683	6	1	4.32682e-07
Hyphomicrobium denitrificans	53399	species	3723828	1	0	0.0
Pseudomonas citronellolis	53408	species	14631203	1	0	2.92515e-21
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Raoultella ornithinolytica	54291	species	13911666	1589	7	0
Pleurocapsa minor	54308	species	4986817	1	0	0.0
Salmonella bongori	54736	species	4542714	1863	8	7.84213e-07
Sediminispirochaeta smaragdinae	55206	species	4653970	2	0	0.0
Pectobacterium wasabiae	55208	species	5043228	25	3	3.48527e-09
Staphylococcus phage 187	55511	species	39620	2	0	1.57002e-21
Rhizobium gallicum	56730	species	7311190	3	3	0.0
Burkholderia thailandensis	57975	species	9210179	2	0	0.0
Colwellia sp. MT41	58049	species	4337945	1	1	0.0
Streptococcus macedonicus	59310	species	2142762	340	0	4.00975e-55
Lactobacillus paraplantarum	60520	species	3139729	8	0	0.0
Enterobacter asburiae	61645	species	6470569	1681	29	0
Lelliottia amnigena	61646	species	4616371	2472	6	0
Pluralibacter gergoviae	61647	species	5489680	64	2	0
Kluyvera intermedia	61648	species	6166452	7814	7	0
Serratia rubidaea	61652	species	4922834	10	2	0
Aquifex aeolicus	63363	species	1590791	1	0	0.0
Sodalis glossinidius	63612	species	4292502	1	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	1	0	0.0
Edwardsiella ictaluri	67780	species	3812301	1	0	0.0
Citrobacter rodentium	67825	species	5444283	4442	16	0
Streptomyces albulus	68570	species	9578489	3	2	9.25081e-08
Cupriavidus basilensis	68895	species	8421483	5	0	2.15518e-15
Deinococcus geothermalis	68909	species	3247018	1	1	1.36446e-07
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Petrotoga mobilis	69499	species	2169548	2	0	0.0
Macrococcus caseolyticus	69966	species	2219737	10	10	5.98779e-07
Staphylococcus condimenti	70255	species	2659676	2	1	0.0
Pseudomonas plecoglossicida	70775	species	6233254	5	0	0
Staphylococcus phage PVL	71366	species	41401	1	0	0
Ectothiorhodospiraceae	72276	family	0	1	0	0.0
Photobacterium profundum	74109	species	6403280	2	2	1.3838e-07
Maricaulis maris	74318	species	3368780	1	1	0.0
Pseudomonas balearica	74829	species	4383480	1	0	0
Rhodocyclaceae	75787	family	0	1	0	0.0
Pseudomonas monteilii	76759	species	5553188	7	0	0
Streptococcus constellatus	76860	species	1954077	14877	0	1.5944e-26
Erwinia pyrifoliae	79967	species	4072846	1	0	0
Burkholderiales	80840	order	0	1	0	0.0
Comamonadaceae	80864	family	0	3	0	0.0
Acidovorax avenae	80867	species	5482170	1	1	0.0
Rhizobiaceae	82115	family	0	1	0	0.0
Cupriavidus gilardii	82541	species	5578743	1	0	3.27806e-39
Obesumbacterium	82982	genus	0	4	0	0.0
Obesumbacterium proteus	82983	species	5011796	430	1	0
Pragia fontium	82985	species	4094629	1	1	1.08201e-07
Serratia plymuthica	82996	species	6554843	627	2	0
Mycobacterium immunogenum	83262	species	11178626	1	1	4.01358e-08
gamma proteobacterium HdN1	83406	species	4587455	3	3	0.0
Leclercia adecarboxylata	83655	species	4803917	3236	10	0
Gordonia polyisoprenivorans	84595	species	5844299	2	2	0.0
Achromobacter xylosoxidans	85698	species	9063264	4	4	1.95534e-07
Bacillus weihenstephanensis	86662	species	5740546	3	0	3.14978e-18
Burkholderia multivorans	87883	species	13696114	2	2	0.0
Caulobacter segnis	88688	species	4655622	1	0	0.0
Ruegeria pomeroyi	89184	species	4601048	1	0	0.0
Gallionellaceae	90627	family	0	1	0	0.0
Enterobacterales	91347	order	0	3	0	0.0
Asaia bogorensis	91915	species	3198265	8	0	0.0
Edwardsiella hoshinae	93378	species	3811650	1	1	0.0
Fervidobacterium pennivorans	93466	species	2114116	2	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	1	0	3.61198e-47
Halobacteriovorax marinus	97084	species	3437906	2	2	1.2887e-07
Lactobacillus mucosae	97478	species	2434610	18737	9443	0.00171708
Bacillus sp. OxB-1	98228	species	3594618	9	9	0.0
Burkholderia ubonensis	101571	species	22281372	1	0	0.0
Streptococcus infantarius	102684	species	1913271	336	0	2.18425e-53
Nostoc sp. PCC 7120	103690	species	7211789	1	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	67	38	1.51937e-06
Methylibium petroleiphilum	105560	species	4643639	1	0	0.0
Staphylococcus phage phiETA	106284	species	43081	2	0	0
Sinorhizobium medicae	110321	species	6817576	2	2	0.0
Mycobacterium vanbaalenii	110539	species	6491865	1	0	1.48247e-33
Methylobacterium nodulans	114616	species	8839022	1	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	2	1	0.0
Burkholderiaceae	119060	family	0	3	0	0.0
Aerococcus sanguinicola	119206	species	2033849	1	0	0.0
Cupriavidus metallidurans	119219	species	6913352	5	2	1.82758e-07
Pectobacterium	122277	genus	0	30	0	0.0
Paraburkholderia fungorum	134537	species	9058983	2	0	0.0
Mycobacterium goodii	134601	species	7105933	31	0	7.47632e-19
Pseudomonadaceae	135621	family	0	3	0	0.0
Weissella cibaria	137591	species	2577731	9	9	3.43747e-07
Isoptericola variabilis	139208	species	3307740	1	1	0.0
Corynebacterium simulans	146827	species	5336673	2	0	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	1	1	0.0
Carnobacterium inhibens	147709	species	2497115	3	2	0.0
Paraburkholderia phymatum	148447	species	8676562	22	22	0.0
Streptococcus lutetiensis	150055	species	1975547	4	0	0.0
Pseudopedobacter saltans	151895	species	4635236	1	0	0.0
Burkholderia ambifaria	152480	species	11349840	3	3	3.91821e-08
Sphingomonas melonis	152682	species	4196755	11	5	1.05568e-06
Bacillus toyonensis	155322	species	5025419	3	0	9.16821e-08
Corynebacterium imitans	156978	species	2565321	2	0	0.0
Jeotgalibacillus	157226	genus	0	1398	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	5	0	0
Cedecea neteri	158822	species	23867322	7783	41	5.76588e-08
Enterobacter hormaechei	158836	species	11766809	5551	0	0
Roseibacterium elongatum	159346	species	3555109	1	1	0.0
Raoultella	160674	genus	0	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	4	4	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	11	0	0.0
Erwinia billingiae	182337	species	5372268	6	3	8.24691e-08
Lambdavirus	186765	genus	0	1287	0	0.0
Bacillaceae	186817	family	0	1398	0	0.0
Pediococcus claussenii	187452	species	2958378	5665	0	1.52282e-62
Ralstonia insidiosa	190721	species	12164766	39	14	6.6743e-07
Synechococcus sp. PCC 7117	195498	species	3432101	2	0	0.0
Streptococcus pasteurianus	197614	species	2100077	212	0	4.30822e-56
Azoarcus sp. CIB	198107	species	5257030	1	1	8.42764e-08
Anoxybacillus gonensis	198467	species	2803668	1	1	1.58204e-07
Pseudomonas koreensis	198620	species	12292986	7	6	2.7478e-07
Pseudomonas poae	200451	species	5512241	1	0	0.0
Dickeya	204037	genus	0	1	0	0.0
Dickeya dadantii	204038	species	4922802	3	2	8.99983e-08
Dickeya zeae	204042	species	4675379	10	6	0.0
Herminiimonas arsenicoxydans	204773	species	3424307	4	0	0
Parvularcula bermudensis	208216	species	2902643	1	0	3.81571e-14
Enterobacter kobei	208224	species	4927478	12	1	0
Escherichia albertii	208962	species	4679521	232051	357	5.84073e-06
Mycobacterium sp. JS623	212767	species	7221766	2	0	7.06775e-32
Treponema caldarium	215591	species	3239340	8	8	0.0
Erwinia sp. Ejp617	215689	species	3957675	2	0	2.23893e-07
Alteromonas stellipolaris	233316	species	9533996	7	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	9628	0	1.33933e-67
Klebsiella variicola	244366	species	10894097	3036	3	0
Staphylococcus equorum	246432	species	8544915	14	5	0.0
Cupriavidus pinatubonensis	248026	species	7255290	1	1	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6538260	4	0	0.0
Fictibacillus arsenicus	255247	species	4055461	1	1	0.0
Parvibaculum lavamentivorans	256618	species	3914745	1	0	0
Glutamicibacter arilaitensis	256701	species	3918308	3	1	0
Streptococcus pseudopneumoniae	257758	species	2195458	7744	0	1.53705e-29
Staphylococcus phage 77	259901	species	41708	3867	0	0
Psychrobacter alimentarius	261164	species	3349444	1	0	4.30924e-27
Paraburkholderia phytofirmans	261302	species	8214658	1	0	0.0
Mycobacterium liflandii	261524	species	6399543	1	0	0.0
Yersinia aleksiciae	263819	species	4000307	12	11	1.12219e-06
Lactobacillus kefiranofaciens	267818	species	2354088	1	0	2.45049e-24
Methylobacterium aquaticum	270351	species	7557960	4	0	0
Bombyx mori nucleopolyhedrovirus	271108	species	128413	3	0	0
Collimonas arenae	279058	species	15078336	2	1	0.0
Staphylococcus pseudintermedius	283734	species	4509494	10	3	1.9846e-07
Alteromonas addita	287094	species	4649146	7	0	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	2	0	1.89976e-07
Polaromonas sp. JS666	296591	species	5898676	7	1	0.0
Enterobacter ludwigii	299767	species	4952770	1985	1	2.5928e-18
Roseburia hominis	301301	species	3592125	1	1	0.0
Persephonella marina	309805	species	1983966	1	0	0.0
Emticicia oligotrophica	312279	species	5220361	2	2	0.0
Psychromonas sp. CNPT3	314282	species	3052410	63	0	3.7211e-118
Streptococcus gallolyticus	315405	species	2285714	56	24	3.89088e-07
Staphylococcus phage PT1028	320831	species	15603	11202	0	0.208854
Dokdonella koreensis	323415	species	4446619	3	0	1.1615e-07
Staphylococcus phage phiETA3	326037	species	43282	2	0	0
Candidatus Accumulibacter phosphatis	327160	species	5306133	1	0	1.12785e-49
Salmonella phage SE1	329864	species	41941	3	0	0.0
Nitrospira defluvii	330214	species	4317083	1	0	0.0
Sphingobium japonicum	332056	species	4424862	1	0	9.91778e-15
Erwinia tasmaniensis	338565	species	4067864	3	1	0
Actinoalloteichus hymeniacidonis	340345	species	6306386	1	1	0.0
Burkholderia oklahomensis	342113	species	7224347	2	0	2.06689e-36
Psychrobacter sp. PRwf-1	349106	species	2995049	1	0	3.97389e-26
Micavibrio aeruginosavorus	349221	species	2470296	1	0	0
Xenorhabdus doucetiae	351671	species	4203651	1	0	0
Acidovorax sp. KKS102	358220	species	5196935	2	0	1.54312e-14
Paenibacillus sabinae	365617	species	5270569	1	1	0.0
Yersinia similis	367190	species	4964409	2	1	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	2	0	3.49307e-45
Enterobacteria phage 933W sensu lato	374810	species	61042	1285	0	0.0
Lactobacillus backii	375175	species	14123253	2179	0	1.16194e-83
Janthinobacterium sp. Marseille	375286	species	4110251	1	0	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	1	0	0.0
Staphylococcus phage phiNM3	387909	species	44061	3867	0	0
Terriglobus roseus	392734	species	5227858	2	0	0.0
Coraliomargarita akajimensis	395922	species	3750771	7	0	0
Sphingomonas sanxanigenens	397260	species	6580298	1	0	0
Enterobacter sp. 638	399742	species	4676461	63	5	0
Corynebacterium ureicelerivorans	401472	species	2328278	2	0	0.0
Shewanella piezotolerans	404011	species	5396476	2	0	0.0
Sphingobium sp. MI1205	407020	species	4619375	1	1	0.0
Salinicoccus halodurans	407035	species	2778379	13	0	0.0
Microterricola viridarii	412690	species	3689726	3	3	3.60225e-07
Cronobacter	413496	genus	0	3113	0	0.0
Cronobacter dublinensis	413497	species	4628405	2845	5	0
Cronobacter muytjensii	413501	species	4364114	49	1	0
Cronobacter turicensis	413502	species	4599092	740	1	0
Cronobacter malonaticus	413503	species	4516853	61	4	0
Enterobacteria phage cdtI	414970	species	47021	1884	0	2.66518e-17
Methylobacterium sp. 4-46	426117	species	7737025	6	1	0.0
Staphylococcus phage phi2958PVL	430796	species	47342	1	0	6.30023e-117
Deinococcus peraridilitoris	432329	species	4513714	1	1	0.0
Staphylococcus phage tp310-1	445515	species	42232	4	4	4.19628e-05
Staphylococcus phage tp310-2	445516	species	47785	1	0	0.0
Prochlorococcus phage P-SSM7	445688	species	182180	2	2	0.0
Pandoraea thiooxydans	445709	species	4464186	1	0	0.0
Nocardioides dokdonensis	450734	species	4376707	2	0	0.0
Chloracidobacterium thermophilum	458033	species	3695372	1	0	0.0
Pantoea vagans	470934	species	4888338	65	0	9.07277e-08
Methanosphaerula palustris	475088	species	2922917	1	1	0.0
Burkholderia lata	482957	species	17031116	1	1	0.0
Sphingobium sp. YBL2	484429	species	5427419	2	0	0.0
Serratia sp. SCBI	488142	species	5101896	1	1	0.0
Kosakonia oryzae	497725	species	5303342	5689	16	1.04693e-15
