name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Aeromonas	642	genus	0	4	0	0.0
Aeromonas hydrophila	644	species	7739252	9	0	5.43494e-21
Aeromonas media	651	species	4788430	1	0	6.08439e-19
Aeromonas schubertii	652	species	4400034	2	0	0.0
Aeromonas veronii	654	species	7214925	9	0	0.0
Vibrio cholerae	666	species	6170861	5	2	0.0
Vibrio vulnificus	672	species	10215744	2	1	0.0
Vibrio mimicus	674	species	8922704	2	0	0.0
Vibrio fluvialis	676	species	4827724	4	3	0
Plesiomonas	702	genus	0	2	0	0.0
Plesiomonas shigelloides	703	species	3405979	2957	2	4.92891e-46
Haemophilus	724	genus	0	1026	0	0.0
[Haemophilus] ducreyi	730	species	10121291	3	0	0.0
Histophilus somni	731	species	2138367	1	0	1.54742e-07
Aggregatibacter aphrophilus	732	species	3520359	3	0	1.18767e-118
Pasteurella multocida	747	species	2546987	3	3	0.0
Gallibacterium anatis	750	species	2694139	1	1	1.22821e-07
Sebaldella termitidis	826	species	4486650	2	1	0.0
Dichelobacter nodosus	870	species	1389350	2	0	4.76332e-07
Halothiobacillus neapolitanus	927	species	2582886	1	0	0.0
Selenomonas ruminantium	971	species	3631933	1	1	0.0
Allochromatium vinosum	1049	species	3669074	1	0	0
Rhodobacter sphaeroides	1063	species	5768316	4	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	5773	0	1.06522e-43
Leuconostoc lactis	1246	species	1788069	4812	0	1.95596e-44
Oenococcus oeni	1247	species	1780517	16	0	0.0
Leuconostoc carnosum	1252	species	1773468	5771	0	1.10798e-42
Pediococcus acidilactici	1254	species	2131361	14	11	1.70776e-06
Micrococcus luteus	1270	species	2501097	3	3	3.96901e-07
Staphylococcus	1279	genus	0	23848	15262	0.0
Staphylococcus aureus	1280	species	7252422	1925482	1777127	0.0874291
Staphylococcus carnosus	1281	species	2605765	104	102	2.54679e-26
Staphylococcus epidermidis	1282	species	3296362	245	2	1.52434e-26
Staphylococcus haemolyticus	1283	species	2629003	11	4	4.64309e-13
Staphylococcus hyicus	1284	species	2472129	52	1	0.0
Staphylococcus simulans	1286	species	2647552	49	49	5.28686e-06
Staphylococcus xylosus	1288	species	8411206	1	1	0.0
Staphylococcus warneri	1292	species	2560716	15	5	0
Staphylococcus schleiferi	1295	species	12494798	428	2	9.03582e-39
Deinococcus radiodurans	1299	species	6628921	1	1	0.0
Streptococcus	1301	genus	0	2746	11	0.0
Streptococcus gordonii	1302	species	3335036	4	3	0.0
Streptococcus oralis	1303	species	1958690	9841	0	2.14966e-22
Streptococcus salivarius	1304	species	3636237	1	1	0.0
Streptococcus sanguinis	1305	species	2388435	846	0	8.34312e-44
Streptococcus suis	1307	species	2683756	7292	1	3.75555e-07
Streptococcus thermophilus	1308	species	3463400	4107	4	3.85554e-07
Streptococcus mutans	1309	species	2017559	636866	605867	0.104373
Streptococcus agalactiae	1311	species	5721038	952080	872492	0.0546191
Streptococcus pneumoniae	1313	species	2272871	24	1	0.0
Streptococcus pyogenes	1314	species	4096430	41531	1301	0.000108592
Streptococcus anginosus	1328	species	2557124	24	1	0.0
Streptococcus dysgalactiae	1334	species	2149105	28548	31	4.54746e-15
Streptococcus equi	1336	species	2140495	5	2	0.0
Streptococcus intermedius	1338	species	1963517	27014	13	5.01805e-19
Streptococcus parauberis	1348	species	2143887	36	36	1.54754e-07
Enterococcus faecalis	1351	species	3401628	6242	38	3.61293e-06
Enterococcus faecium	1352	species	5898717	20	13	0
Enterococcus hirae	1354	species	2908247	3	1	0
Lactococcus lactis	1358	species	2704731	6711	3	3.68269e-07
Aerococcus viridans	1377	species	2199877	507	0	8.14601e-53
Bacillus anthracis	1392	species	17446789	6	0	2.16685e-18
Bacillus cereus	1396	species	9676532	33	15	6.95776e-07
Bacillus coagulans	1398	species	4327944	90	80	6.04298e-06
Bacillus licheniformis	1402	species	8559910	4	1	7.92045e-08
Bacillus mycoides	1405	species	11312355	9	9	2.63307e-07
Geobacillus stearothermophilus	1422	species	3676494	2	0	4.06482e-13
Parageobacillus thermoglucosidans	1426	species	5935916	3	0	0.0
Bacillus thuringiensis	1428	species	10269592	13	2	8.56496e-08
Geobacillus kaustophilus	1462	species	3592666	2	0	0
Sporosarcina psychrophila	1476	species	4674191	5	5	3.53961e-07
Bacillus simplex	1478	species	5521719	1	1	0.0
Clostridium perfringens	1502	species	6907798	3	3	1.43706e-07
Leifsonia xyli	1575	species	2955779	1	0	1.21308e-39
Lactobacillus	1578	genus	0	6442	1	0.0
Lactobacillus acidophilus	1579	species	2018718	10	0	0.0
Lactobacillus brevis	1580	species	2493592	34320	112	9.46222e-07
Lactobacillus buchneri	1581	species	2575738	17532	12597	0.00161851
Lactobacillus casei	1582	species	3039836	9140	9140	0.000994841
Lactobacillus delbrueckii	1584	species	1920382	16629	892	0.000154661
Lactobacillus helveticus	1587	species	3148198	14467	3	5.29456e-07
Lactobacillus plantarum	1590	species	8684028	2915	2807	0.00010674
Lactobacillus paracasei	1597	species	4200086	11427	24	3.81222e-40
Lactobacillus reuteri	1598	species	2811237	6156	51	5.91386e-07
Lactobacillus acetotolerans	1600	species	1704859	5837	0	4.043e-35
Lactobacillus amylovorus	1604	species	1977087	10	0	0.0
Lactobacillus fermentum	1613	species	2108824	1926290	1822613	0.293284
Lactobacillus sanfranciscensis	1625	species	1375770	498	0	0.0
Listeria monocytogenes	1639	species	5926303	2918	5	8.25381e-50
Listeria innocua	1642	species	3093113	2915	0	2.23512e-43
Brevibacterium linens	1703	species	8072179	1	0	0.0
Corynebacterium variabile	1727	species	3433007	3	0	0.0
Propionibacterium acnes	1747	species	3361368	44	39	4.3314e-06
Mycobacterium	1763	genus	0	15	7	0.0
Mycobacterium fortuitum	1766	species	6254616	1	0	5.58843e-08
Mycobacterium intracellulare	1767	species	5374059	1	0	0.0
Mycobacterium phlei	1771	species	5349645	17	0	9.70824e-17
Mycobacterium smegmatis	1772	species	20962296	907	827	1.44909e-05
Mycobacterium chelonae	1774	species	5029817	3	0	5.48931e-11
Mycobacterium neoaurum	1795	species	5421267	4	0	9.53661e-20
Mycobacterium chubuense	1800	species	6342624	3	0	2.03052e-21
Amycolatopsis methanolica	1814	species	7237391	6	5	0.0
Rhodococcus erythropolis	1833	species	6734667	6	0	0.0
Streptomyces	1883	genus	0	3	0	0.0
Streptomyces lincolnensis	1915	species	10319054	3	2	6.30366e-52
Nocardiopsis dassonvillei	2014	species	6543312	1	1	0.0
Microbacterium testaceum	2033	species	3982034	1	0	0.0
Aeromicrobium	2040	genus	0	3	0	0.0
Rothia dentocariosa	2047	species	2506025	65	65	8.58262e-06
Gordonia	2053	genus	0	3	0	0.0
Gordonia terrae	2055	species	5701501	2	0	0.0
Mycoplasma	2093	genus	0	4	0	0.0
Spiroplasma	2132	genus	0	4	0	0.0
Acholeplasma laidlawii	2148	species	1496992	4	0	0.0
Thermosipho africanus	2421	species	2016657	1	0	0.0
Fervidobacterium islandicum	2423	species	2237377	1	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	4	4	3.71154e-07
Marinobacter hydrocarbonoclasticus	2743	species	4384621	1	0	1.85262e-20
Carnobacterium maltaromaticum	2751	species	3650416	14	14	0.0
Homo sapiens	9606	species	3238442024	1133	866	9.10402e-08
Siphoviridae	10699	family	47340	8602	0	0.0
Escherichia virus HK022	10742	species	40751	1649	0	0
Podoviridae	10744	family	65210	1	0	0.0
Human herpesvirus 4 type 2	12509	leaf	172764	5	5	9.57654e-06
Azoarcus	12960	genus	0	2	0	0.0
Lysinibacillus fusiformis	28031	species	4843789	9	0	0.0
Staphylococcus lugdunensis	28035	species	3479969	3	0	0.0
Streptococcus mitis	28037	species	3110438	9888	5	5.43292e-07
Micromonosporaceae	28056	family	0	3	0	0.0
Burkholderia gladioli	28095	species	8975879	7	0	1.19353e-18
Cronobacter sakazakii	28141	species	5648091	75	3	0
Serratia proteamaculans	28151	species	5495657	1261	5	0
Yersinia kristensenii	28152	species	4496569	1842	0	3.8752e-34
Vibrio nigripulchritudo	28173	species	6322155	1	1	0.0
Halomonadaceae	28256	family	0	2	0	0.0
Salmonella enterica	28901	species	6689149	199070	422	1.93285e-06
Staphylococcus saprophyticus	29385	species	3903594	16	16	0.0
Staphylococcus capitis	29388	species	2503265	24828	3	2.5706e-16
Pseudomonas savastanoi	29438	species	6112448	3	0	1.13496e-17
Veillonella parvula	29466	species	2132142	4	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	4	2	0.0
Yersinia aldovae	29483	species	4471090	3	1	7.46382e-08
Yersinia frederiksenii	29484	species	4550894	1836	0	2.97037e-34
Yersinia rohdei	29485	species	4372253	243	2	7.26826e-36
Yersinia ruckeri	29486	species	7304941	4	2	4.63704e-23
Turneriella parva	29510	species	4409302	1	0	0.0
Amycolatopsis orientalis	31958	species	9236541	6	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	3	0	0
Achromobacter denitrificans	32002	species	6226215	17	8	8.5033e-07
Burkholderia	32008	genus	0	2	0	0.0
Leptotrichia	32067	genus	0	1	0	0.0
synthetic construct	32630	species	26537524	17074	4	5.02811e-08
Cutibacterium avidum	33010	species	2627993	2	0	1.61532e-21
Candidatus Kinetoplastibacterium crithidii	33056	species	821871	1	1	4.02613e-07
Anoxybacillus flavithermus	33934	species	2846746	395	1	6.49221e-57
Geobacillus thermodenitrificans	33940	species	3608012	396	0	2.8334e-59
Geobacillus thermoleovorans	33941	species	5320134	2	0	0
Paracoccus aminophilus	34003	species	4873118	1	1	0.0
Rahnella	34037	genus	0	8	0	0.0
Rahnella aquatilis	34038	species	5656799	1612	0	5.48957e-57
Moraxella osloensis	34062	species	2649137	2392	3	2.36186e-45
Variovorax paradoxus	34073	species	6817856	6	0	0.0
Streptobacillus moniliformis	34105	species	1673280	1	0	0.0
Mycobacterium indicus pranii	35617	species	5589007	1	0	0.0
Acholeplasma oculi	35623	species	1587120	4	0	0.0
Citrobacter amalonaticus	35703	species	7931914	13148	329	0
Paraburkholderia xenovorans	36873	species	19434089	6	0	0
Rhodococcus opacus	37919	species	8880502	2	0	2.16773e-43
Sinomonas atrocyanea	37927	species	4492204	2	0	9.04274e-37
Mesorhizobium ciceri	39645	species	6838036	1	0	6.10372e-19
Acinetobacter johnsonii	40214	species	4081329	3	3	2.43227e-07
Aliivibrio salmonicida	40269	species	4655660	2	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	13	9	1.20744e-07
Xenorhabdus bovienii	40576	species	4523083	4	2	1.00125e-17
Nitrospira moscoviensis	42253	species	4589485	1	0	0.0
Rubrobacter radiotolerans	42256	species	3267233	3	3	0.0
Rhodococcus equi	43767	species	5043170	4	3	1.97721e-07
Ferrimonas balearica	44012	species	4279159	1	1	0.0
Paenibacillus	44249	genus	0	1	0	0.0
Streptococcus cristatus	45634	species	2142100	1844	0	5.99008e-36
Vibrio scophthalmi	45658	species	9728927	2	2	0.0
Salinicoccus	45669	genus	0	1026	0	0.0
Staphylococcus pasteuri	45972	species	2559946	5989	12	8.08277e-07
Autographa californica nucleopolyhedrovirus	46015	leaf	133894	14	0	5.5731e-18
Lactobacillus rhamnosus	47715	species	3484485	18313	35	6.65999e-35
Bibersteinia trehalosi	47735	species	2411529	8	0	0.0
Pseudomonas corrugata	47879	species	6124363	1	0	0
Serratia fonticola	47917	species	12326310	13	4	0
Ralstonia	48736	genus	0	1	0	0.0
Pediococcus damnosus	51663	species	11570178	8025	1	5.0777e-58
Aerococcus urinaeequi	51665	species	4067667	4	3	0.0
Lactobacillus gallinarum	52242	species	2374782	5	0	0
Actinomyces meyeri	52773	species	2049088	7	0	0.0
Pantoea	53335	genus	0	2035	0	0.0
Hyphomicrobium denitrificans	53399	species	3723828	1	0	0.0
Nocardiopsis alba	53437	species	5848211	2	0	0.0
Raoultella ornithinolytica	54291	species	13911666	1457	4	0
Pleurocapsa minor	54308	species	4986817	1	0	0.0
Salmonella bongori	54736	species	4542714	1631	14	0
Sediminispirochaeta smaragdinae	55206	species	4653970	3	0	0.0
Pectobacterium wasabiae	55208	species	5043228	22	3	0.0
Rhizobium gallicum	56730	species	7311190	1	1	0.0
Shewanella frigidimarina	56812	species	4845257	1	1	6.82928e-08
Burkholderia thailandensis	57975	species	9210179	6	0	0
Streptococcus macedonicus	59310	species	2142762	511	0	1.55058e-07
Lactobacillus paraplantarum	60520	species	3139729	8	0	0.0
Enterobacter asburiae	61645	species	6470569	2441	35	0
Lelliottia amnigena	61646	species	4616371	2491	7	0
Pluralibacter gergoviae	61647	species	5489680	53	7	0
Kluyvera intermedia	61648	species	6166452	7736	5	1.42162e-07
Serratia rubidaea	61652	species	4922834	2	0	0
Acidiphilium multivorum	62140	species	4214744	3	0	0.0
Aquifex aeolicus	63363	species	1590791	4	0	0.0
Pseudomonas knackmussii	65741	species	6162905	1	1	0.0
Edwardsiella ictaluri	67780	species	3812301	2	0	0.0
Citrobacter rodentium	67825	species	5444283	5910	18	0
Streptomyces pactum	68249	species	8180260	1	1	0.0
Streptomyces violaceusniger	68280	species	11138313	1	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	2	0	0.0
Petrotoga mobilis	69499	species	2169548	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	6	6	7.4535e-07
Pseudomonas plecoglossicida	70775	species	6233254	5	0	4.55691e-21
Staphylococcus phage PVL	71366	species	41401	1	0	5.2412e-19
Kocuria rhizophila	72000	species	2697540	1	1	1.22666e-07
Photobacterium profundum	74109	species	6403280	1	0	0.0
Pseudomonas monteilii	76759	species	5553188	9	0	1.662e-20
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Streptococcus constellatus	76860	species	1954077	15501	0	2.02768e-23
Pseudomonas mosselii	78327	species	6247860	1	0	1.48962e-19
Erwinia pyrifoliae	79967	species	4072846	6	2	4.52652e-11
Acidovorax avenae	80867	species	5482170	1	1	0.0
Frateuria aurantia	81475	species	3603458	2	0	0.0
Cupriavidus gilardii	82541	species	5578743	5	4	0.0
Obesumbacterium	82982	genus	0	1	0	0.0
Obesumbacterium proteus	82983	species	5011796	511	1	0
Pragia fontium	82985	species	4094629	1	0	1.07299e-28
Serratia plymuthica	82996	species	6554843	734	2	0
gamma proteobacterium HdN1	83406	species	4587455	4	4	0.0
Leclercia adecarboxylata	83655	species	4803917	3202	9	1.38473e-07
Sodalis	84565	genus	0	1	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	3	3	0.0
Mannheimia varigena	85404	species	2201818	1	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	13	0	2.63407e-20
Aerococcus christensenii	87541	species	1634920	3	3	6.07179e-07
Burkholderia multivorans	87883	species	13696114	1	1	0.0
Corynebacterium terpenotabidum	89154	species	2751233	3	0	0.0
Asaia bogorensis	91915	species	3198265	2	0	0.0
Pandoraea apista	93218	species	16769721	10	0	3.55476e-20
Pandoraea norimbergensis	93219	species	6167370	1	1	0.0
Pandoraea pnomenusa	93220	species	11008666	1	0	0.0
Pandoraea sputorum	93222	species	5751958	2	0	1.03307e-40
Fervidobacterium pennivorans	93466	species	2114116	1	0	0.0
Burkholderia cenocepacia	95486	species	15410767	2	0	6.44976e-22
Lactobacillus mucosae	97478	species	2434610	24997	13828	0.00188286
Bacillus sp. OxB-1	98228	species	3594618	10	7	0.0
Streptococcus infantarius	102684	species	1913271	512	0	6.94962e-07
Nostoc sp. PCC 7120	103690	species	7211789	1	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	66	37	1.10857e-06
Staphylococcus phage phiETA	106284	species	43081	5	0	0
Ensifer adhaerens	106592	species	7267502	1	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	4	0	0
Methylobacterium nodulans	114616	species	8839022	1	0	5.59257e-17
Denitrovibrio acetiphilus	118000	species	3222077	2	0	0.0
Cupriavidus metallidurans	119219	species	6913352	1	1	4.78634e-08
Pectobacterium	122277	genus	0	24	0	0.0
Bordetella trematum	123899	species	4485537	1	1	7.37696e-08
Kineococcus radiotolerans	131568	species	4956672	5	0	1.80643e-44
Rhodococcus jostii	132919	species	9702737	2	0	2.93582e-44
Paraburkholderia fungorum	134537	species	9058983	12	0	0
Mycobacterium goodii	134601	species	7105933	62	0	3.94603e-18
Weissella cibaria	137591	species	2577731	4	4	0.0
Isoptericola variabilis	139208	species	3307740	1	1	0.0
Streptomyces parvulus	146923	species	7766531	1	0	4.08636e-49
Thioalkalimicrobium cyclicum	147268	species	1932455	1	1	0.0
Carnobacterium inhibens	147709	species	2497115	5	0	0.0
Paraburkholderia phymatum	148447	species	8676562	3	3	0.0
Streptococcus lutetiensis	150055	species	1975547	6	0	8.56771e-12
Sphingomonas melonis	152682	species	4196755	2	2	1.57691e-07
Bacillus toyonensis	155322	species	5025419	1	0	0.0
Jeotgalibacillus	157226	genus	0	1026	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	3	0	0.0
Novosphingobium resinovorum	158500	species	6918128	5	5	0.0
Cedecea neteri	158822	species	23867322	6451	45	0
Enterobacter hormaechei	158836	species	11766809	4321	2	9.3319e-08
Anaeromyxobacter dehalogenans	161493	species	5021404	6	6	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	10	0	0.0
Mycobacterium sp. JLS	164757	species	6048425	2	2	1.15801e-07
Delftia tsuruhatensis	180282	species	7195716	4	0	9.83341e-21
Erwinia billingiae	182337	species	5372268	2	0	0.0
Staphylococcus phage 13	186153	species	42722	1	0	0.0
Lambdavirus	186765	genus	0	1015	0	0.0
Bacillaceae	186817	family	0	1026	0	0.0
Sneathia amnii	187101	species	1330224	1	0	0.0
Pediococcus claussenii	187452	species	2958378	7994	0	1.76041e-44
Ralstonia insidiosa	190721	species	12164766	28	7	1.75288e-07
Rhodococcus aetherivorans	191292	species	5922748	5	0	5.73986e-31
Planococcus maritimus	192421	species	3280721	2	2	0.0
Enterobacteria phage BP-4795	196242	species	57930	1	0	1.29896e-18
Streptococcus pasteurianus	197614	species	2100077	326	0	8.51261e-44
Anoxybacillus gonensis	198467	species	2803668	1	1	1.18113e-07
Pseudomonas koreensis	198620	species	12292986	11	9	2.89507e-07
Pseudomonas poae	200451	species	5512241	2	0	0.0
Planococcus rifietoensis	200991	species	3505011	2	0	0.0
Dickeya	204037	genus	0	3	0	0.0
Dickeya dadantii	204038	species	4922802	6	2	0
Dickeya zeae	204042	species	4675379	10	6	0.0
Herminiimonas arsenicoxydans	204773	species	3424307	2	0	1.1679e-07
Novosphingobium pentaromativorans	205844	species	5457578	2	0	0.0
Parvularcula bermudensis	208216	species	2902643	2	0	1.43987e-19
Enterobacter kobei	208224	species	4927478	9	2	0
Escherichia albertii	208962	species	4679521	279183	454	4.72816e-06
Mycobacterium sp. JS623	212767	species	7221766	2	2	0.0
Treponema caldarium	215591	species	3239340	3	3	0.0
Erwinia sp. Ejp617	215689	species	3957675	5	0	2.50781e-07
Pseudomonas rhizosphaerae	216142	species	4688635	3	2	7.06087e-08
Mycobacterium chimaera	222805	species	6328534	1	0	0.0
Belliella baltica	232259	species	4196595	2	0	0.0
Acidovorax sp. JS42	232721	species	4585154	1	0	0.0
Alteromonas stellipolaris	233316	species	9533996	2	0	0.0
Lactobacillus paracollinoides	240427	species	10733574	28082	0	1.92364e-42
Klebsiella variicola	244366	species	10894097	2941	8	1.56645e-06
Staphylococcus equorum	246432	species	8544915	67	8	1.13974e-07
Cupriavidus pinatubonensis	248026	species	7255290	1	1	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6538260	3	0	0
Fictibacillus arsenicus	255247	species	4055461	4	4	0.0
Parvibaculum lavamentivorans	256618	species	3914745	2	0	1.07267e-21
Streptococcus pseudopneumoniae	257758	species	2195458	9841	0	2.16939e-23
Staphylococcus phage 77	259901	species	41708	6178	0	0
Paraburkholderia phytofirmans	261302	species	8214658	1	1	0.0
Yersinia aleksiciae	263819	species	4000307	4	3	8.35059e-08
Methylobacterium aquaticum	270351	species	7557960	1	0	4.37812e-08
Bombyx mori nucleopolyhedrovirus	271108	species	128413	41	0	0.000100433
Collimonas arenae	279058	species	15078336	3	0	0.0
Staphylococcus pseudintermedius	283734	species	4509494	5	0	0.0
Alteromonas addita	287094	species	4649146	2	0	0.0
Enterobacter ludwigii	299767	species	4952770	1586	1	5.14827e-19
Persephonella marina	309805	species	1983966	4	0	0.0
Psychromonas sp. CNPT3	314282	species	3052410	195	0	5.55976e-72
Streptococcus gallolyticus	315405	species	2285714	29	10	0
Staphylococcus phage PT1028	320831	species	15603	19111	0	0.316929
Salmonella phage SE1	329864	species	41941	2	0	0.0
Nitrospira defluvii	330214	species	4317083	1	0	0.0
Erwinia tasmaniensis	338565	species	4067864	2	0	0.0
Herbaspirillum hiltneri	341045	species	4965474	2	0	2.75908e-39
Micavibrio aeruginosavorus	349221	species	2470296	1	0	0
Acidovorax sp. KKS102	358220	species	5196935	3	0	1.91014e-07
Altererythrobacter epoxidivorans	361183	species	2786256	2	0	0.0
Caulobacter sp. K31	366602	species	5889399	1	1	0.0
Microbacterium sp. XT11	367477	species	3475315	2	1	9.52117e-08
Cupriavidus sp. USMAA1020	367825	species	7949449	6	0	3.85198e-27
Gallionella capsiferriformans	370405	species	3162471	1	0	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	1014	0	0.0
Lactobacillus backii	375175	species	14123253	2890	0	6.62181e-59
Halotalea alkalilenta	376489	species	4387428	1	1	0.0
Staphylococcus phage phiNM3	387909	species	44061	6179	0	2.72429e-15
Coraliomargarita akajimensis	395922	species	3750771	12	1	0
Barnesiella viscericola	397865	species	3076856	2	0	0.0
Zunongwangia profunda	398743	species	5128187	1	1	0.0
Enterobacter sp. 638	399742	species	4676461	15	4	0
Shewanella piezotolerans	404011	species	5396476	1	0	0.0
Salinicoccus halodurans	407035	species	2778379	9	0	0.0
Streptomyces xiamenensis	408015	species	5961401	1	0	0.0
Cronobacter	413496	genus	0	2306	0	0.0
Cronobacter dublinensis	413497	species	4628405	2876	2	0
Cronobacter muytjensii	413501	species	4364114	33	5	7.6205e-08
Cronobacter turicensis	413502	species	4599092	1120	3	0
Cronobacter malonaticus	413503	species	4516853	41	7	0
[Polyangium] brachysporum	413882	species	6476147	3	0	0
Enterobacteria phage cdtI	414970	species	47021	3133	0	0
Ochrobactrum pseudogrignonense	419475	species	4992805	1	0	0.0
Rhizobium sp. IRBG74	424182	species	5464982	3	0	1.81645e-07
Methylobacterium sp. 4-46	426117	species	7737025	2	0	0.0
Staphylococcus phage phi2958PVL	430796	species	47342	1	0	5.19825e-81
Deinococcus peraridilitoris	432329	species	4513714	1	1	0.0
Lysobacter capsici	435897	species	6391889	1	1	0.0
Staphylococcus phage tp310-3	445517	species	42973	1	0	0.0
Prochlorococcus phage P-SSM7	445688	species	182180	1	1	0.0
Simiduia agarivorans	447471	species	4300227	1	1	0.0
Nocardioides dokdonensis	450734	species	4376707	1	0	0.0
Chloracidobacterium thermophilum	458033	species	3695372	1	0	0.0
Pantoea vagans	470934	species	4888338	43	0	1.0097e-29
Methanosphaerula palustris	475088	species	2922917	2	2	0.0
Serratia sp. SCBI	488142	species	5101896	3	0	0.0
Burkholderia metallica	488729	species	7424240	1	1	0.0
Kosakonia oryzae	497725	species	5303342	5408	5	1.3592e-19
Cronobacter universalis	535744	species	4436873	9	5	0
Stx2-converting phage 1717	563769	species	62147	4399	0	8.94406e-15
Enterobacteria phage YYZ-2008	564886	species	54896	2026	0	1.16409e-13
Pandoraea oxalativorans	573737	species	6500731	1	0	0.0
Photorhabdus temperata	574560	species	5147098	7932	0	6.61592e-40
Staphylococcus phage Ipla88	575608	species	42526	5	0	0
Bacillus cytotoxicus	580165	species	4094159	17	17	0.0
Pseudomonas chlororaphis	587753	species	16842584	1	0	9.99329e-26
