name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bordetella bronchiseptica	518	species	6491145	27	1	2.53318e-180
Bordetella parapertussis	519	species	4815611	23	0	1.38189e-06
Bordetella pertussis	520	species	48698463	2	1	1.3146e-173
Bordetella avium	521	species	3732255	2	1	1.3338e-112
Ochrobactrum anthropi	529	species	5053471	2	0	1.16087e-06
Enterobacteriaceae	543	family	0	246	86	0.0
Citrobacter	544	genus	0	74	0	0.0
Citrobacter koseri	545	species	4735357	3427	0	1.45164e-05
Citrobacter freundii	546	species	16193243	669	0	9.63e-63
Enterobacter	547	genus	0	54	0	0.0
[Enterobacter] aerogenes	548	species	10750562	3281	3	0
Pantoea agglomerans	549	species	9924054	26	0	0.0
Enterobacter cloacae	550	species	10083180	110	2	0
Erwinia	551	genus	0	3	0	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Pantoea ananatis	553	species	4842757	18	1	9.28446e-07
Pectobacterium carotovorum	554	species	4852842	5	0	0.0
Escherichia	561	genus	0	375	0	0.0
Escherichia coli	562	species	12319210	242792	91748	0.0867127
Shimwellia blattae	563	species	4158725	156	0	0
Escherichia fergusonii	564	species	4643861	17144	58	2.63126e-05
Hafnia alvei	569	species	6928293	190	0	0
Klebsiella	570	genus	0	102	2	0.0
Klebsiella oxytoca	571	species	16779606	87	0	0
Klebsiella pneumoniae	573	species	15713353	3438	23	0
Proteus	583	genus	0	1	0	0.0
Proteus mirabilis	584	species	5337360	2	0	0.0
Proteus vulgaris	585	species	3794983	2	0	0.0
Salmonella	590	genus	0	1	0	0.0
Serratia	613	genus	0	12	0	0.0
Serratia liquefaciens	614	species	7946985	22	0	0
Serratia marcescens	615	species	8465231	30	1	5.32754e-07
Shigella	620	genus	0	28939	0	0.0
Shigella boydii	621	species	4698475	31949	41	2.52909e-94
Shigella dysenteriae	622	species	4560911	31126	41	3.74044e-06
Shigella flexneri	623	species	4763519	30462	11	0
Shigella sonnei	624	species	6798914	41041	25	4.16338e-06
Yersinia	629	genus	0	998	0	0.0
Yersinia enterocolitica	630	species	14308813	22	0	0
Yersinia pestis	632	species	7124135	40	0	0
Yersinia pseudotuberculosis	633	species	9565781	27	0	0
Edwardsiella	635	genus	0	59	0	0.0
Edwardsiella tarda	636	species	3717889	1	0	1.20838e-06
Aeromonas	642	genus	0	2	0	0.0
Aeromonas hydrophila	644	species	7739252	5	1	1.34433e-06
Aeromonas schubertii	652	species	4400034	4	0	2.75443e-06
Aeromonas veronii	654	species	7214925	12	0	0
Vibrio	662	genus	0	10	0	0.0
Vibrio cholerae	666	species	6170861	1	1	0.0
Vibrio harveyi	669	species	11920371	3	3	1.14842e-06
Plesiomonas shigelloides	703	species	3405979	58	0	0
Haemophilus	724	genus	0	3	0	0.0
Pasteurella multocida	747	species	2546987	5	0	2.91164e-253
Desulfovibrio vulgaris	881	species	3802302	1	0	0.0
Nitrobacter winogradskyi	913	species	3402093	1	0	0.0
Starkeya novella	921	species	4765023	5	0	1.06362e-131
Herbaspirillum	963	genus	0	4	0	0.0
Herbaspirillum seropedicae	964	species	8221139	3	0	0
Rhodobacter capsulatus	1061	species	3871920	4	2	2.32208e-06
Rhodobacter sphaeroides	1063	species	5768316	3	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	2	0	0.0
Blastochloris viridis	1079	species	11174693	3	1	0.0
Leuconostoc mesenteroides	1245	species	1966146	1109	0	0
Leuconostoc lactis	1246	species	1788069	435	0	0
Oenococcus oeni	1247	species	1780517	1	0	0.0
Leuconostoc carnosum	1252	species	1773468	1118	0	0
Pediococcus acidilactici	1254	species	2131361	5	5	2.10617e-06
Pediococcus pentosaceus	1255	species	1817384	2	2	4.94007e-06
Micrococcus luteus	1270	species	2501097	11	8	3.58963e-06
Dermacoccus nishinomiyaensis	1274	species	3113642	2	2	2.88344e-06
Kytococcus sedentarius	1276	species	2785024	2	0	3.22367e-06
Staphylococcus	1279	genus	0	2346	2118	0.0
Staphylococcus aureus	1280	species	7252422	125566	115001	0.0768604
Staphylococcus carnosus	1281	species	2605765	10	10	0.0
Staphylococcus epidermidis	1282	species	3296362	7	0	2.8364e-06
Staphylococcus haemolyticus	1283	species	2629003	2	2	0.0
Staphylococcus hyicus	1284	species	2472129	86	0	0.0
Staphylococcus simulans	1286	species	2647552	25	25	3.56745e-05
Staphylococcus warneri	1292	species	2560716	1	0	0.0
Staphylococcus schleiferi	1295	species	12494798	15	1	0
Deinococcus	1298	genus	0	3	0	0.0
Deinococcus radiodurans	1299	species	6628921	1	1	0.0
Streptococcus	1301	genus	0	50	0	0.0
Streptococcus gordonii	1302	species	3335036	1	1	0.0
Streptococcus oralis	1303	species	1958690	806	1	0
Streptococcus salivarius	1304	species	3636237	3	0	0
Streptococcus sanguinis	1305	species	2388435	6	1	1.88067e-06
Streptococcus suis	1307	species	2683756	384	0	0
Streptococcus thermophilus	1308	species	3463400	259	2	6.51402e-06
Streptococcus mutans	1309	species	2017559	47661	44907	0.10469
Streptococcus agalactiae	1311	species	5721038	88254	81249	0.0679354
Streptococcus pneumoniae	1313	species	2272871	2	0	4.69824e-231
Streptococcus pyogenes	1314	species	4096430	3768	67	7.33913e-05
Streptococcus parasanguinis	1318	species	2162630	1	1	0.0
Streptococcus anginosus	1328	species	2557124	3	0	0.0
Streptococcus dysgalactiae	1334	species	2149105	2382	3	4.32083e-55
Streptococcus equi	1336	species	2140495	2	0	0.0
Streptococcus intermedius	1338	species	1963517	2638	3	7.0399e-249
Streptococcus parauberis	1348	species	2143887	3	3	2.09513e-06
Enterococcus faecalis	1351	species	3401628	347	21	2.90702e-05
Enterococcus faecium	1352	species	5898717	6	6	1.52203e-06
Lactococcus lactis	1358	species	2704731	370	0	0
Lactococcus garvieae	1363	species	1957049	3	0	0.0
Planococcus kocurii	1374	species	3485580	1	1	0.0
Aerococcus viridans	1377	species	2199877	27	0	0
Bacillus	1386	genus	0	2	2	0.0
Bacillus anthracis	1392	species	17446789	3	0	7.06588e-38
Bacillus cereus	1396	species	9676532	11	5	4.26102e-06
Bacillus coagulans	1398	species	4327944	39	39	4.01876e-05
Bacillus licheniformis	1402	species	8559910	3	3	1.60994e-06
Lysinibacillus sphaericus	1421	species	14371778	1	0	0
Bacillus thuringiensis	1428	species	10269592	7	1	0
Sporosarcina psychrophila	1476	species	4674191	2	2	1.92076e-06
Bacillus smithii	1479	species	3381292	1	1	0.0
Leifsonia xyli	1575	species	2955779	4	3	3.44424e-19
Lactobacillus	1578	genus	0	1144	3	0.0
Lactobacillus acidophilus	1579	species	2018718	3	0	0
Lactobacillus brevis	1580	species	2493592	4611	32	1.85676e-06
Lactobacillus buchneri	1581	species	2575738	1815	1380	0.00237505
Lactobacillus casei	1582	species	3039836	409	409	0.000587604
Lactobacillus delbrueckii	1584	species	1920382	864	11	2.6066e-05
Lactobacillus helveticus	1587	species	3148198	806	2	3.86847e-06
Lactobacillus plantarum	1590	species	8684028	125	62	3.21034e-05
Lactobacillus paracasei	1597	species	4200086	792	5	0
Lactobacillus reuteri	1598	species	2811237	470	14	0
Lactobacillus acetotolerans	1600	species	1704859	377	0	0
Lactobacillus amylovorus	1604	species	1977087	3	0	7.0633e-07
Lactobacillus fermentum	1613	species	2108824	162783	153869	0.335101
Lactobacillus sanfranciscensis	1625	species	1375770	188	0	0.0
Listeria monocytogenes	1639	species	5926303	49	0	0
Listeria innocua	1642	species	3093113	49	0	0
Actinomyces	1654	genus	0	1	0	0.0
Bifidobacterium bifidum	1681	species	2209322	1	1	2.03185e-06
Bifidobacterium breve	1685	species	2328021	1	0	1.92825e-06
Brevibacterium linens	1703	species	8072179	4	0	0
Cellulomonas flavigena	1711	species	4123179	1	0	8.54338e-90
Corynebacterium	1716	genus	0	1	0	0.0
Corynebacterium glutamicum	1718	species	6155998	2	0	0.0
Corynebacterium callunae	1721	species	2928683	1	0	1.60129e-06
Propionibacterium acnes	1747	species	3361368	115	106	0.000152243
Acidipropionibacterium acidipropionici	1748	species	7323316	3	1	4.76599e-68
Pseudopropionibacterium propionicum	1750	species	3449360	1	1	0.0
Mycobacterium	1763	genus	0	2	0	0.0
Mycobacterium fortuitum	1766	species	6254616	1	0	7.72786e-07
Mycobacterium phlei	1771	species	5349645	1	0	6.52275e-226
Mycobacterium smegmatis	1772	species	20962296	124	105	2.6152e-05
Mycobacterium chelonae	1774	species	5029817	2	2	0.0
Mycobacterium vaccae	1810	species	6235754	3	1	1.54764e-64
Rhodococcus erythropolis	1833	species	6734667	1	1	0.0
Geodermatophilus obscurus	1861	species	5322497	2	2	0.0
Actinoplanes missouriensis	1866	species	8773466	10	0	5.11657e-06
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces coelicolor	1902	species	9054847	3	3	0.0
Streptomyces globisporus	1908	species	7783599	4	4	0.0
Streptomyces hygroscopicus	1912	species	10333189	1	0	0.0
Streptomyces reticuli	1926	species	9336224	1	0	0.0
Streptomyces scabiei	1930	species	10148695	1	0	1.32189e-135
Streptomyces noursei	1971	species	9815884	3	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	0	6.13104e-261
Thermomonospora curvata	2020	species	5639016	2	2	0.0
Microbacterium testaceum	2033	species	3982034	3	0	0
Aeromicrobium erythreum	2041	species	3629239	3	2	0.0
Pimelobacter simplex	2045	species	5637360	1	1	7.96295e-07
Rothia dentocariosa	2047	species	2506025	5	5	8.95642e-06
Gordonia bronchialis	2054	species	5290012	3	0	0
Gordonia terrae	2055	species	5701501	5	0	8.8367e-07
Tsukamurella paurometabola	2061	species	4479724	2	0	4.58686e-63
Pseudonocardiaceae	2070	family	0	1	0	0.0
Xylella fastidiosa	2371	species	2609554	5	2	0
Homo sapiens	9606	species	3238442024	8804	6234	8.71618e-06
Siphoviridae	10699	family	47340	231	0	0.0
Escherichia virus HK022	10742	species	40751	34	0	0
Acidovorax	12916	genus	0	16	0	0.0
Burkholderia mallei	13373	species	18282343	2	0	0.0
Sphingomonas	13687	genus	0	2	0	0.0
Bifidobacterium animalis	28025	species	2054141	1	1	2.18534e-06
Lysinibacillus fusiformis	28031	species	4843789	1	0	9.26769e-07
Staphylococcus lugdunensis	28035	species	3479969	1	0	0.0
Streptococcus mitis	28037	species	3110438	816	0	6.27652e-98
Acidothermus cellulolyticus	28049	species	2443540	1	1	0.0
Rubrivivax gelatinosus	28068	species	5043253	3	0	8.92419e-07
Burkholderia gladioli	28095	species	8975879	6	1	7.12233e-07
Alteromonas macleodii	28108	species	5557691	2	2	8.0771e-07
Prevotella melaninogenica	28132	species	3168282	1	1	0.0
Cronobacter sakazakii	28141	species	5648091	44	0	9.16103e-130
Serratia proteamaculans	28151	species	5495657	21	0	0
Yersinia kristensenii	28152	species	4496569	26	0	0
Betaproteobacteria	28216	class	0	1	0	0.0
Halomonadaceae	28256	family	0	28	0	0.0
Clavibacter michiganensis	28447	species	3302478	1	0	1.35928e-06
Komagataeibacter xylinus	28448	species	3905082	2	0	0.0
Burkholderia pseudomallei	28450	species	11222453	12	10	0.0
Salmonella enterica	28901	species	6689149	36011	172	0
Staphylococcus saprophyticus	29385	species	3903594	7	5	1.70224e-142
Staphylococcus capitis	29388	species	2503265	3366	0	7.18782e-13
Pseudomonas savastanoi	29438	species	6112448	2	2	1.83919e-06
Xanthomonas albilineans	29447	species	3852299	18	1	6.56305e-58
Rhizobium etli	29449	species	6784960	4	0	3.05168e-06
Pectobacterium atrosepticum	29471	species	7546597	2	0	0
Yersinia frederiksenii	29484	species	4550894	27	0	0
Yersinia rohdei	29485	species	4372253	6	0	0
Turneriella parva	29510	species	4409302	1	0	0.0
Amycolatopsis orientalis	31958	species	9236541	1	0	0.0
Rhodobacteraceae	31989	family	0	3	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	1	0	1.91213e-43
Achromobacter denitrificans	32002	species	6226215	137	20	3.63189e-05
Burkholderia	32008	genus	0	22	0	0.0
Xanthomonadaceae	32033	family	0	17	0	0.0
synthetic construct	32630	species	26537524	1083	0	0
Sphingopyxis macrogoltabida	33050	species	16800329	5	3	6.96942e-62
Sphingopyxis terrae	33052	species	3983415	2	0	0
Thauera	33057	genus	0	2	0	0.0
Microbacterium	33882	genus	0	1	0	0.0
Rathayibacter tritici	33888	species	3354681	3	0	0.0
Amycolatopsis mediterranei	33910	species	13655759	2	1	0.0
Anoxybacillus flavithermus	33934	species	2846746	29	8	5.90842e-06
Geobacillus thermodenitrificans	33940	species	3608012	21	0	0
Geobacillus thermoleovorans	33941	species	5320134	1	1	8.43789e-07
Paracoccus aminophilus	34003	species	4873118	1	0	0.0
Rhodospirillum centenum	34018	species	4355543	1	0	0.0
Leptothrix cholodnii	34029	species	4909403	4	0	0
Rahnella	34037	genus	0	4	0	0.0
Rahnella aquatilis	34038	species	5656799	26	0	0
Moraxella osloensis	34062	species	2649137	220	8	1.3612e-05
Variovorax	34072	genus	0	1	0	0.0
Variovorax paradoxus	34073	species	6817856	23	0	0
Citrobacter amalonaticus	35703	species	7931914	787	8	0
Pseudomonas cichorii	36746	species	5986012	2	2	0.0
Thiobacillus denitrificans	36861	species	2909809	1	0	0.0
Nocardia farcinica	37329	species	6376062	1	0	0.0
Marichromatium purpuratum	37487	species	3779112	4	2	1.67018e-55
Rhodococcus opacus	37919	species	8880502	2	1	5.21163e-78
Sinomonas atrocyanea	37927	species	4492204	3	0	2.99786e-06
Mesorhizobium ciceri	39645	species	6838036	12	0	0
Acinetobacter johnsonii	40214	species	4081329	19	16	1.89897e-05
Stenotrophomonas	40323	genus	0	46	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	3770	3461	0.00236007
Xenorhabdus bovienii	40576	species	4523083	1	1	0.0
Brevundimonas	41275	genus	0	1	0	0.0
Rhodospirillaceae	41295	family	0	2	0	0.0
Burkholderia plantarii	41899	species	8081051	1	0	0.0
Chromohalobacter	42054	genus	0	1	0	0.0
Nitrospira moscoviensis	42253	species	4589485	2	2	0.0
Marinovum algicola	42444	species	5252390	1	1	0.0
Pseudomonas denitrificans	43306	species	5696307	3	0	1.25442e-50
Kutzneria albida	43357	species	9874926	2	2	0.0
Brachybacterium faecium	43669	species	3614992	2	2	0.0
Rothia mucilaginosa	43675	species	2278659	2	2	1.97002e-06
Corynebacterium urealyticum	43771	species	2342642	1	1	0.0
Streptococcus cristatus	45634	species	2142100	89	0	0
Salinicoccus	45669	genus	0	3	0	0.0
Staphylococcus pasteuri	45972	species	2559946	196	5	6.39459e-271
Hydrogenophaga	47420	genus	0	4	0	0.0
Lactobacillus rhamnosus	47715	species	3484485	1320	6	0
Bibersteinia trehalosi	47735	species	2411529	7	0	1.86164e-06
Streptomyces lydicus	47763	species	8750753	3	0	0.0
Pseudomonas azotoformans	47878	species	6859618	4	1	1.88881e-06
Pseudomonas corrugata	47879	species	6124363	3	3	0.0
Pseudomonas fulva	47880	species	4920769	1	1	0.0
Pseudomonas oryzihabitans	47885	species	4834356	1	0	1.34157e-66
Serratia fonticola	47917	species	12326310	5	0	0.0
Acinetobacter pittii	48296	species	6018266	7	0	0
Xanthomonas fragariae	48664	species	8565300	12	0	0
Ralstonia	48736	genus	0	7	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	9	7	3.89927e-06
Pediococcus damnosus	51663	species	11570178	1154	0	0
Meiothermus silvanus	52022	species	3721669	4	4	2.41236e-06
Lactobacillus gallinarum	52242	species	2374782	2	0	9.87145e-136
Pantoea	53335	genus	0	146	0	0.0
Enterococcus durans	53345	species	6143683	1	0	0
Intrasporangium calvum	53358	species	4024382	1	0	0.0
Hyphomicrobium denitrificans	53399	species	3723828	1	0	0
Pseudomonas citronellolis	53408	species	14631203	2	0	1.30113e-65
Pseudomonas resinovorans	53412	species	6484828	1	1	8.54418e-07
Xanthomonas axonopodis	53413	species	5343358	21	1	0
Raoultella ornithinolytica	54291	species	13911666	22	0	0
Salmonella bongori	54736	species	4542714	80	1	9.91263e-07
Pectobacterium wasabiae	55208	species	5043228	4	0	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	4	0	0
Magnetospirillum gryphiswaldense	55518	species	4365796	3	0	0.0
Vibrio anguillarum	55601	species	5628663	2	2	1.65195e-06
Xanthomonas sacchari	56458	species	5006106	16	0	0
Kocuria	57493	genus	0	1	0	0.0
Burkholderia thailandensis	57975	species	9210179	2	0	0.0
Streptococcus macedonicus	59310	species	2142762	27	0	0
Burkholderia pyrrocinia	60550	species	7961346	1	0	0.0
Burkholderia vietnamiensis	60552	species	14209387	2	0	4.57296e-42
Phaeobacter gallaeciensis	60890	species	4300940	1	0	7.62395e-178
Sanguibacter	60919	genus	0	3	0	0.0
Enterobacter asburiae	61645	species	6470569	46	5	7.89915e-07
Lelliottia amnigena	61646	species	4616371	56	0	0
Pluralibacter gergoviae	61647	species	5489680	13	4	8.23244e-07
Kluyvera intermedia	61648	species	6166452	373	1	0
Azoarcus sp. BH72	62928	species	4376040	6	0	4.61928e-228
Sideroxydans lithotrophicus	63745	species	3003656	1	1	1.495e-06
Mitsuaria	65047	genus	0	1	0	0.0
Pseudomonas knackmussii	65741	species	6162905	3	0	0.0
Edwardsiella ictaluri	67780	species	3812301	1	0	0
Citrobacter rodentium	67825	species	5444283	256	1	0
Streptomyces pactum	68249	species	8180260	3	3	0.0
Mesorhizobium	68287	genus	0	1	0	0.0
Cupriavidus basilensis	68895	species	8421483	7	2	2.66997e-06
Deinococcus geothermalis	68909	species	3247018	3	3	2.765e-06
Pseudomonas sp. VLB120	69328	species	5966222	4	4	2.84398e-06
Caulobacter henricii	69395	species	3957288	4	0	0
Macrococcus caseolyticus	69966	species	2219737	8	8	1.01116e-05
Pseudomonas plecoglossicida	70775	species	6233254	10	0	4.58187e-34
Kocuria palustris	71999	species	2854447	5	5	9.03862e-06
Brevundimonas subvibrioides	74313	species	3445263	13	12	5.69113e-06
Pseudomonas balearica	74829	species	4383480	1	0	0.0
Paraburkholderia caribensis	75105	species	13917408	2	0	0.0
Pseudomonas mandelii	75612	species	7188564	1	0	0.0
Castellaniella defragrans	75697	species	3952818	5	0	0
Rhodocyclaceae	75787	family	0	5	0	0.0
Roseateles depolymerans	76731	species	5681722	3	0	2.45984e-141
Pseudomonas monteilii	76759	species	5553188	7	4	2.38594e-06
Streptococcus constellatus	76860	species	1954077	1378	0	0
Pseudomonas mosselii	78327	species	6247860	4	0	7.54422e-46
Asticcacaulis excentricus	78587	species	4308776	6	3	0
Burkholderiales	80840	order	0	2	0	0.0
Comamonadaceae	80864	family	0	51	0	0.0
Delftia	80865	genus	0	41	0	0.0
Delftia acidovorans	80866	species	6767514	1577	374	0.000775105
Acidovorax avenae	80867	species	5482170	30	7	5.35533e-06
Acidovorax citrulli	80869	species	5352772	24	0	2.70735e-06
Frateuria aurantia	81475	species	3603458	3	0	0.0
Methylovorus	81682	genus	0	2	0	0.0
Rhizobiaceae	82115	family	0	5	0	0.0
Cupriavidus gilardii	82541	species	5578743	12	0	1.17566e-53
Obesumbacterium proteus	82983	species	5011796	7	0	0
Serratia plymuthica	82996	species	6554843	3	1	0
Aminobacter aminovorans	83263	species	6890726	4	4	6.51899e-07
gamma proteobacterium HdN1	83406	species	4587455	1	1	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	46	0	2.58842e-07
Leclercia adecarboxylata	83655	species	4803917	121	2	0
Magnetospirillum magneticum	84159	species	4967148	2	0	0.0
Lysobacter antibioticus	84531	species	11681564	66	39	5.76398e-298
Gordonia polyisoprenivorans	84595	species	5844299	1	1	0.0
Beutenbergia cavernae	84757	species	4669183	2	1	0.0
Corynebacteriales	85007	order	0	1	0	0.0
Dermabacteraceae	85020	family	0	1	0	0.0
Intrasporangiaceae	85021	family	0	1	0	0.0
Glycomycetaceae	85034	family	0	4	0	0.0
Thauera sp. MZ1T	85643	species	4574586	4	4	0.0
Achromobacter xylosoxidans	85698	species	9063264	217	95	5.79129e-05
Caulobacter segnis	88688	species	4655622	4	0	4.30821e-86
Hymenobacter	89966	genus	0	3	0	0.0
Enterobacterales	91347	order	0	4	0	0.0
Asaia bogorensis	91915	species	3198265	1	0	0.0
[Brevibacterium] flavum	92706	species	3339820	2	0	0.0
Ketogulonicigenium vulgare	92945	species	5302341	5	0	0
Pandoraea apista	93218	species	16769721	1	1	0.0
Pandoraea norimbergensis	93219	species	6167370	10	0	0
Pandoraea pnomenusa	93220	species	11008666	11	0	0
Pandoraea pulmonicola	93221	species	5867621	3	0	3.30372e-87
Edwardsiella hoshinae	93378	species	3811650	1	1	0.0
Roseateles	93681	genus	0	2	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	13	0	9.93731e-27
Dyadobacter fermentans	94254	species	6967790	2	2	1.2885e-06
Bordetella petrii	94624	species	5287950	17	2	2.49567e-06
Burkholderia stabilis	95485	species	8527947	7	0	5.5507e-44
Burkholderia cenocepacia	95486	species	15410767	6	0	0
Lactobacillus mucosae	97478	species	2434610	3597	3110	0.0057451
Bacillus sp. OxB-1	98228	species	3594618	6	6	0.0
Burkholderia ubonensis	101571	species	22281372	1	0	0.0
Streptococcus infantarius	102684	species	1913271	26	0	0
Bordetella hinzii	103855	species	9772861	14	2	6.86561e-07
Ralstonia mannitolilytica	105219	species	9915295	36	15	8.28985e-06
Methylibium petroleiphilum	105560	species	4643639	6	0	2.95526e-93
Staphylococcus phage phiETA	106284	species	43081	1	0	6.98536e-38
Cupriavidus	106589	genus	0	4	0	0.0
Cupriavidus necator	106590	species	7948767	1	0	5.07348e-193
Ensifer adhaerens	106592	species	7267502	1	0	0.0
Thioalkalivibrio	106633	genus	0	1	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	7	7	0.0
Acinetobacter nosocomialis	106654	species	4061750	7	0	7.14498e-06
Bradyrhizobium sp. ORS 278	114615	species	7456587	2	0	6.02397e-07
Methylobacterium nodulans	114616	species	8839022	2	1	0.0
Sphingopyxis alaskensis	117207	species	3373713	1	0	1.33234e-06
Burkholderiaceae	119060	family	0	45	0	0.0
Cupriavidus metallidurans	119219	species	6913352	5	3	2.21676e-06
Pannonibacter phragmitetus	121719	species	5669701	4	4	3.17012e-06
Pectobacterium	122277	genus	0	4	0	0.0
Bordetella trematum	123899	species	4485537	2	1	2.04098e-296
Stenotrophomonas acidaminiphila	128780	species	4138297	49	9	2.28998e-06
Kineococcus radiotolerans	131568	species	4956672	2	0	0
Mycobacterium goodii	134601	species	7105933	13	0	9.28108e-07
Actinoplanes sp. SE50/110	134676	species	9239851	10	0	9.01266e-253
Xanthomonadales	135614	order	0	29	0	0.0
Pseudomonadaceae	135621	family	0	34	0	0.0
Azospira	146937	genus	0	1	0	0.0
Azospira oryzae	146939	species	3806980	10	0	0.0
Carnobacterium inhibens	147709	species	2497115	2	0	0.0
Vibrio antiquarius	150340	species	5089025	1	1	0.0
Starkeya	152053	genus	0	1	0	0.0
Burkholderia ambifaria	152480	species	11349840	1	0	0
Sphingomonas melonis	152682	species	4196755	1	1	1.06989e-06
Bacillus toyonensis	155322	species	5025419	1	0	1.40701e-64
Caulobacter vibrioides	155892	species	4029938	6	0	5.0062e-60
Corynebacterium imitans	156978	species	2565321	1	0	0.0
Jeotgalibacillus	157226	genus	0	3	0	0.0
Chromohalobacter salexigens	158080	species	3696649	2	2	0.0
Novosphingobium resinovorum	158500	species	6918128	2	2	0.0
Cedecea neteri	158822	species	23867322	657	258	5.81798e-05
Enterobacter hormaechei	158836	species	11766809	167	0	0
Sphingomonas wittichii	160791	species	5915246	6	2	1.8662e-06
Anaeromyxobacter	161492	genus	0	7	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	3	2	8.96263e-07
Corynebacterium singulare	161899	species	2830519	2	2	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	1	1	8.63247e-07
Mycobacterium sp. MCS	164756	species	5920523	2	0	2.46574e-18
Mycobacterium sp. JLS	164757	species	6048425	2	0	1.05653e-16
Sphingobium	165695	genus	0	11	0	0.0
Sphingopyxis	165697	genus	0	1	0	0.0
Tistrella mobilis	171437	species	6512983	4	3	1.37926e-06
Alicycliphilus denitrificans	179636	species	4953232	24	0	0
Delftia tsuruhatensis	180282	species	7195716	874	77	9.19635e-05
Xylanimonas cellulosilytica	186189	species	3831380	1	0	0.0
Lambdavirus	186765	genus	0	78	0	0.0
Bacillaceae	186817	family	0	3	0	0.0
Pediococcus claussenii	187452	species	2958378	1149	0	0
Mycobacterium sp. KMS	189918	species	6256079	2	0	1.14647e-18
Ralstonia insidiosa	190721	species	12164766	16	4	1.92313e-16
Vibrio coralliilyticus	190893	species	17260629	1	1	2.63026e-07
Rhodococcus aetherivorans	191292	species	5922748	2	1	8.11083e-205
Conexibacter woesei	191495	species	6359369	1	1	0.0
Rhodoferax ferrireducens	192843	species	4969784	1	1	0.0
Nocardioides sp. JS614	196162	species	5293685	1	0	0.0
Actinoplanes friuliensis	196914	species	9376071	2	2	0.0
Streptococcus pasteurianus	197614	species	2100077	33	0	0
