name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Lactobacillus fermentum	1613	species	2108824	1019854	964652	0.293529
Lactobacillus sanfranciscensis	1625	species	1375770	303	0	0.0
Listeria monocytogenes	1639	species	5926303	987	1	5.49271e-77
Listeria innocua	1642	species	3093113	986	0	1.57167e-65
Propionibacterium acnes	1747	species	3361368	1109	1109	0.000203565
Mycobacterium smegmatis	1772	species	20962296	408	408	1.19965e-05
Rhodococcus fascians	1828	species	5502110	29	8	1.90743e-06
Actinoplanes missouriensis	1866	species	8773466	1	1	0.0
Streptomyces scabiei	1930	species	10148695	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	1	1	1.74117e-07
Carnobacterium maltaromaticum	2751	species	3650416	1	1	0.0
Homo sapiens	9606	species	3238442024	7481	6922	1.32125e-06
Siphoviridae	10699	family	47340	5790	0	0.0
Escherichia virus HK022	10742	species	40751	3238	0	0.0138245
Podoviridae	10744	family	65210	1	0	0.0
Streptococcus mitis	28037	species	3110438	2577	0	3.60605e-49
Cronobacter sakazakii	28141	species	5648091	71	12	0
Serratia proteamaculans	28151	species	5495657	6	5	2.4993e-07
Yersinia kristensenii	28152	species	4496569	1256	0	1.82663e-47
Burkholderia pseudomallei	28450	species	11222453	1	1	0.0
Salmonella enterica	28901	species	6689149	136625	607	3.00608e-06
Staphylococcus saprophyticus	29385	species	3903594	30	30	0.0
Staphylococcus capitis	29388	species	2503265	4902	2	1.17731e-25
Pseudomonas savastanoi	29438	species	6112448	4	0	1.01391e-07
Pectobacterium atrosepticum	29471	species	7546597	14	4	2.46838e-07
Yersinia frederiksenii	29484	species	4550894	1264	0	1.13991e-47
Yersinia ruckeri	29486	species	7304941	1	1	0.0
Achromobacter denitrificans	32002	species	6226215	1	1	0.0
Burkholderia	32008	genus	0	1	0	0.0
Leptotrichia	32067	genus	0	1	0	0.0
synthetic construct	32630	species	26537524	22662	3	7.07845e-08
Anoxybacillus flavithermus	33934	species	2846746	1347	13	2.37322e-88
Geobacillus thermodenitrificans	33940	species	3608012	1339	0	1.47768e-92
Rahnella	34037	genus	0	1	0	0.0
Rahnella aquatilis	34038	species	5656799	2014	0	1.66705e-77
Moraxella osloensis	34062	species	2649137	1267	0	4.63678e-72
Variovorax paradoxus	34073	species	6817856	2	0	0.0
Streptobacillus moniliformis	34105	species	1673280	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	5105	24	0
Pseudomonas cichorii	36746	species	5986012	1	1	0.0
Rhodococcus opacus	37919	species	8880502	1	1	0.0
Acinetobacter johnsonii	40214	species	4081329	1	1	0.0
Aliivibrio salmonicida	40269	species	4655660	4	2	0.0
Stenotrophomonas maltophilia	40324	species	6512435	1	0	0
Xenorhabdus bovienii	40576	species	4523083	4	4	0.0
Ferrimonas balearica	44012	species	4279159	2	2	0.0
Staphylococcus pasteuri	45972	species	2559946	3651	7	9.57456e-17
Autographa californica nucleopolyhedrovirus	46015	leaf	133894	20	0	1.64502e-68
Lactobacillus rhamnosus	47715	species	3484485	9985	20	2.05962e-48
Serratia fonticola	47917	species	12326310	36	32	1.63132e-06
Pediococcus damnosus	51663	species	11570178	6360	2	3.25911e-86
Aerococcus urinaeequi	51665	species	4067667	1	1	0.0
Lactobacillus gallinarum	52242	species	2374782	2	0	0.0
Actinomyces meyeri	52773	species	2049088	2	0	0.0
Pantoea	53335	genus	0	110	0	0.0
Raoultella ornithinolytica	54291	species	13911666	49	9	1.91458e-07
Streptomyces venezuelae	54571	species	18089227	4	4	0.0
Salmonella bongori	54736	species	4542714	1547	2	0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	1	1.33418e-07
Pectobacterium wasabiae	55208	species	5043228	39	6	0.0
Streptococcus macedonicus	59310	species	2142762	648	0	1.42043e-66
Shewanella sp. MR-4	60480	species	4706287	1	1	0.0
Lactobacillus paraplantarum	60520	species	3139729	4	0	0.0
Enterobacter asburiae	61645	species	6470569	583	12	3.1533e-07
Lelliottia amnigena	61646	species	4616371	12	5	4.58704e-24
Pluralibacter gergoviae	61647	species	5489680	26	6	1.24197e-07
Kluyvera intermedia	61648	species	6166452	3567	8	2.31353e-07
Serratia rubidaea	61652	species	4922834	6	1	2.06311e-07
Azoarcus sp. BH72	62928	species	4376040	4	0	5.67563e-07
Edwardsiella ictaluri	67780	species	3812301	1	0	0.0
Citrobacter rodentium	67825	species	5444283	2947	19	0
Streptomyces albulus	68570	species	9578489	1	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	6	0	0.0
Thermaerobacter marianensis	73919	species	2844696	1	0	0
Pseudomonas mandelii	75612	species	7188564	1	1	8.63765e-08
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Streptococcus constellatus	76860	species	1954077	4014	0	1.34398e-49
Erwinia pyrifoliae	79967	species	4072846	2	1	0.0
Rhizobiaceae	82115	family	0	1	0	0.0
Cupriavidus gilardii	82541	species	5578743	4	4	0.0
Obesumbacterium	82982	genus	0	1	0	0.0
Obesumbacterium proteus	82983	species	5011796	23	0	1.1929e-210
Pragia fontium	82985	species	4094629	4	3	0.0
Serratia plymuthica	82996	species	6554843	5	0	0.0
gamma proteobacterium HdN1	83406	species	4587455	4	4	0.0
Leclercia adecarboxylata	83655	species	4803917	3578	2	0
Sodalis	84565	genus	0	1	0	0.0
[Bacillus] selenitireducens	85683	species	3592487	2	0	0.0
Burkholderia multivorans	87883	species	13696114	2	2	0.0
Asaia bogorensis	91915	species	3198265	8	0	0.0
Pandoraea norimbergensis	93219	species	6167370	8	8	0.0
Edwardsiella hoshinae	93378	species	3811650	18	18	0.0
Lactobacillus mucosae	97478	species	2434610	9443	6065	0.0015487
Streptococcus infantarius	102684	species	1913271	650	0	1.38236e-64
Staphylococcus phage phiETA	106284	species	43081	3	0	1.38331e-19
Cupriavidus necator	106590	species	7948767	1	1	0.0
Methylobacterium nodulans	114616	species	8839022	2	0	0.0
Pectobacterium	122277	genus	0	14	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	1	0	2.58554e-07
Weissella cibaria	137591	species	2577731	7	7	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	1	1	0.0
Lactobacillus kunkeei	148814	species	1614522	1	1	3.87732e-07
Streptococcus lutetiensis	150055	species	1975547	2	0	0.0
Pseudopedobacter saltans	151895	species	4635236	2	0	0.0
Bacillus toyonensis	155322	species	5025419	1	0	0.0
Cedecea neteri	158822	species	23867322	680	30	7.22064e-08
Enterobacter hormaechei	158836	species	11766809	2293	7	0
Anaeromyxobacter dehalogenans	161493	species	5021404	1	1	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	2	0	0.0
Tistrella mobilis	171437	species	6512983	4	0	0
Erwinia billingiae	182337	species	5372268	3	2	2.31159e-07
Lambdavirus	186765	genus	0	27	0	0.0
Sneathia amnii	187101	species	1330224	1	0	0.0
Pediococcus claussenii	187452	species	2958378	6310	0	3.77042e-62
Streptococcus pasteurianus	197614	species	2100077	4	0	0.0
Anoxybacillus gonensis	198467	species	2803668	2	1	2.21468e-07
Pseudomonas poae	200451	species	5512241	6	0	0.0
Dickeya	204037	genus	0	9	0	0.0
Dickeya dadantii	204038	species	4922802	11	0	1.80059e-07
Dickeya zeae	204042	species	4675379	4	1	1.32807e-07
Novosphingobium pentaromativorans	205844	species	5457578	1	0	0.0
Enterobacter kobei	208224	species	4927478	12	2	0
Escherichia albertii	208962	species	4679521	211678	280	9.10584e-06
Mycobacterium sp. JS623	212767	species	7221766	1	1	0.0
Stenotrophomonas rhizophila	216778	species	4198652	1	0	1.47886e-07
Lactobacillus paracollinoides	240427	species	10733574	12557	0	3.03411e-65
Klebsiella variicola	244366	species	10894097	6720	2	1.81282e-07
Staphylococcus equorum	246432	species	8544915	43	8	5.1294e-07
Pseudomonas syringae group genomosp. 3	251701	species	6538260	1	0	0
Streptococcus pseudopneumoniae	257758	species	2195458	2556	0	3.02507e-43
Yersinia aleksiciae	263819	species	4000307	1	1	0.0
Bacillus muralis	264697	species	5007018	1	1	0.0
Lactobacillus kefiranofaciens	267818	species	2354088	1	1	0.0
Bombyx mori nucleopolyhedrovirus	271108	species	128413	5037	0	0.0242493
Collimonas arenae	279058	species	15078336	2	1	0.0
Staphylococcus pseudintermedius	283734	species	4509494	3	0	0.0
Enterobacter ludwigii	299767	species	4952770	18	3	4.24085e-07
Streptococcus gallolyticus	315405	species	2285714	19	5	8.14962e-07
Staphylococcus phage PT1028	320831	species	15603	8145	0	0.230623
Candidatus Accumulibacter phosphatis	327160	species	5306133	1	1	0.0
Erwinia tasmaniensis	338565	species	4067864	5	4	0.0
Xenorhabdus hominickii	351679	species	4522699	1	1	1.3729e-07
Yersinia similis	367190	species	4964409	4	1	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	1	0	0.0
Gallionella capsiferriformans	370405	species	3162471	1	0	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	26	0	0.0
Lactobacillus backii	375175	species	14123253	4785	0	8.72963e-80
Terriglobus roseus	392734	species	5227858	2	2	0.0
Coraliomargarita akajimensis	395922	species	3750771	4	0	0.0
Enterobacter sp. 638	399742	species	4676461	12	3	5.27641e-20
Cronobacter	413496	genus	0	25	0	0.0
Cronobacter dublinensis	413497	species	4628405	29	0	3.39156e-06
Cronobacter muytjensii	413501	species	4364114	20	0	0
Cronobacter turicensis	413502	species	4599092	493	1	0
Cronobacter malonaticus	413503	species	4516853	45	16	6.30097e-07
Enterobacteria phage cdtI	414970	species	47021	3935	0	1.0446e-18
Azoarcus olearius	418699	species	4451751	4	0	3.63386e-12
Methylobacterium sp. 4-46	426117	species	7737025	2	0	0.0
Pantoea vagans	470934	species	4888338	25	0	0.0
Methanosphaerula palustris	475088	species	2922917	1	1	0.0
Serratia sp. SCBI	488142	species	5101896	2	0	0
Burkholderia seminalis	488731	species	7648944	1	1	0.0
Bacillus velezensis	492670	species	7701267	1	0	0.0
Kosakonia oryzae	497725	species	5303342	5202	10	0
Cronobacter universalis	535744	species	4436873	17	1	0
Stx2-converting phage 1717	563769	species	62147	2714	0	6.30104e-16
Enterobacteria phage YYZ-2008	564886	species	54896	4409	0	1.16904e-15
Photorhabdus temperata	574560	species	5147098	5646	0	2.70107e-18
Staphylococcus phage Ipla88	575608	species	42526	3	0	3.15127e-18
Bacillus cytotoxicus	580165	species	4094159	8	8	0.0
Pseudomonas chlororaphis	587753	species	16842584	1	1	0.0
Pantoea sp. At-9b	592316	species	6312783	7	5	1.96733e-07
Lactobacillus koreensis	637971	species	3006812	2	0	0.0
Arthrobacter alpinus	656366	species	8380101	1	1	0.0
Rhodococcus sp. WMMA185	679318	species	4444448	1	1	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	6077	16	4.08469e-07
Novosphingobium sp. PP1Y	702113	species	5313905	1	0	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	2	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	2557	0	4.13017e-43
Rahnella sp. Y9602	741091	species	5614252	2014	0	2.2668e-77
Methylophaga frappieri	754477	species	2745290	2	2	0.0
Burkholderia sp. RPE67	758796	species	8685756	1	0	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	1	1	0.0
Staphylococcus phage phi5967PVL	874267	species	42461	3	0	3.44804e-18
Plautia stali symbiont	891974	species	4092852	13	1	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	3	0	0.0
Staphylococcus argenteus	985002	species	2787638	51412	11	1.82897e-06
Fimbriimonas ginsengisoli	1005039	species	5231762	2	2	0.0
Pantoea rwandensis	1076550	species	4327607	1	0	0.0
Dickeya solani	1089444	species	4919833	6	5	0.0
Burkholderia sp. YI23	1097668	species	8896411	1	0	0.0
Klebsiella michiganensis	1134687	species	29869212	73	0	0
Enterobacteria phage mEp460	1147152	species	44510	4683	0	0.0348443
Streptococcus sp. I-G2	1156431	species	1992567	1263	0	3.42284e-70
Streptococcus sp. I-P16	1156433	species	2023580	1263	0	1.82933e-70
Kosakonia sacchari	1158459	species	4902066	1231	1	2.07082e-24
Cronobacter condimenti	1163710	species	4499482	13	6	1.46643e-07
Staphylococcus phage phi7401PVL	1165702	species	47252	20	0	1.41314e-19
Pectobacterium sp. SCC3193	1166016	species	5164411	2	0	6.64647e-13
Enterobacter sp. R4-368	1166130	species	5155034	1218	1	8.19857e-17
Halomonas huangheensis	1178482	species	4757486	1	1	0.0
Lactobacillus hokkaidonensis	1193095	species	2400586	2	0	0.0
Enterobacteria phage SfI	1225789	species	38389	26	0	5.43768e-72
Geobacillus sp. GHH01	1233873	species	3583134	1	1	1.73291e-07
Pseudomonas sp. FGI182	1259844	species	5891312	115	115	1.21206e-05
Edwardsiella piscicida	1263550	species	3891903	2	0	0
Streptomyces sp. PAMC 26508	1265601	species	7630245	1	0	0.0
Bradyrhizobium icense	1274631	species	8322773	1	1	0.0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	1	1	0.0
Enterobacter xiangfangensis	1296536	species	4661849	39	1	7.44127e-21
Maruca vitrata nucleopolyhedrovirus	1307954	species	111953	16	0	1.99677e-66
Serratia sp. FS14	1327989	species	5249875	1	0	0
Enterobacter lignolyticus	1334193	species	4814049	3857	4	8.12614e-17
Pseudomonas sp. JY-Q	1338689	species	6178825	682	682	6.83347e-05
Cupriavidus sp. USMAHM13	1389192	species	7820821	1	0	0.0
Pseudomonas sp. TKP	1415630	species	7012672	2	2	0.0
Klebsiella quasipneumoniae	1463165	species	5586672	7	1	3.9156e-07
Lentibacillus amyloliquefaciens	1472767	species	3858284	7	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	14	1	1.6232e-07
Pantoea sp. PSNIH1	1484158	species	4410683	1	1	0.0
Candidatus Sodalis pierantonius	1486991	species	4513140	1	1	1.37581e-07
Pseudomonas sp. Os17	1500686	species	6885464	3	0	0.0
Pseudomonas sp. St29	1500687	species	6833117	3	0	0.0
Staphylococcus phage phiBU01	1519999	species	43748	2	0	0.0
Lactobacillus sp. wkB8	1545702	species	1932531	1	1	0.0
Enterobacter sp. E20	1560339	species	4763114	4	3	0
Rhodococcus sp. B7740	1564114	species	5341557	3	2	2.39624e-07
Bacillus sp. X1(2014)	1565991	species	3422674	1	0	0.0
Bacillus sp. BH072	1570330	species	4069641	1	0	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	3	3	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	2	2	0.0
Planctomyces sp. SH-PL62	1636152	species	6784659	2	0	0.0
Chania multitudinisentens	1639108	species	5488183	23	3	1.1314e-07
Rhodococcus sp. PBTS 2	1653479	species	5316948	31	10	1.75599e-06
Enterobacter sp. FY-07	1692238	species	5138701	1547	12	1.40282e-07
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	36	2	1.60243e-06
Candidatus Thioglobus autotrophicus	1705394	species	1512449	2	1	0.0
Turicibacter sp. H121	1712675	species	2622031	2	2	0.0
Klebsiella sp. G5	1715259	species	4702949	3845	1	2.0616e-07
Staphylococcus sp. AntiMn-1	1715860	species	2738396	23	5	0.0
Chania	1745211	genus	0	7	0	0.0
Kurthia sp. 11kri321	1750719	species	2964527	2144	0	2.56987e-51
Serratia sp. YD25	1759437	species	5117644	1	0	0
Microbacterium sp. PAMC 28756	1795053	species	3539061	711	711	0.0
Burkholderia sp. OLGA172	1804984	species	8574890	1	0	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	10	0	0
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	12	0	1.43081e-07
Shigella sp. PAMC 28760	1813821	species	4558287	417587	0	9.01895e-17
Salmonella phage SJ46	1815968	species	103445	1	0	1.286e-147
Marinobacterium sp. ST58-10	1821621	species	5191608	2	0	0.0
Edwardsiella anguillarum	1821960	species	4329652	1	0	0.0
Bacillus sp. IHB B 7164	1827146	species	5036631	1	0	0.0
Enterobacter sp. ODB01	1827481	species	4534036	11	0	0
Exiguobacterium sp. U13-1	1849031	species	3208634	2140	0	1.10981e-52
Enterobacter sp. HK169	1868135	species	4551186	1	0	0
Rhizobium sp. S41	1869170	species	5524367	1	0	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	2219	1	3.28956e-15
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	15	0	1.15975e-08
Pectobacterium parmentieri	1905730	species	5047366	2	0	1.23019e-07
